asof_date,symbol,fa_pass,fa_fail_reasons,sales_yoy,earnings_yoy,roe,debt_to_equity,margin_yoy,eps_yoy,earnings_accel_flag,tech_breakout_20d,tech_ma_stacked,tech_both,close,ma5,ma10,ma20,high20,liquidity_adv20,volume,vol_med20,rs_3m,rs_6m,rs_3m_pct,rs_6m_pct,pass_rs,tier,tag
2026-02-27,BIC,False,sales_yoy<15.0; earnings_yoy<20.0; debt_to_equity>1.5; earnings_accel_2step=False; gross_margin_yoy<0.0,-6.344962942156995,-17.887036543540123,16.85316726188433,1.9932393307974805,-55.55882063485738,-52.34278394314378,0,False,False,False,24200.0,24590.0,24485.0,25042.5,26750.0,5602185000.0,103000.0,156850.0,-0.09309566588606621,-0.3034651060120295,48.924731182795696,21.50537634408602,False,,
2026-02-27,BID,False,missing sales_yoy; missing roe; missing debt_to_equity,,43.931844163928346,,,,,1,False,False,False,47900.0,48540.0,48335.0,50557.5,55000.0,497794508750.0,6519700.0,9192050.0,0.13773705605083775,-0.02289587809330884,84.40860215053763,64.51612903225806,True,,
2026-02-27,BMI,False,debt_to_equity>1.5,317.00533469302627,502.9211628957518,17.61174442065375,1.558941639362844,4.389345678395329,431.2150327653096,1,False,True,False,18250.0,18830.0,18645.0,18625.0,19900.0,9982101500.0,629700.0,383700.0,-0.16026328528492295,-0.19037493427619334,30.107526881720432,37.634408602150536,False,,
2026-02-27,BMP,False,earnings_yoy<20.0; earnings_accel_2step=False,22.156383363298016,13.157519448326326,42.70210892723081,0.1742426122045901,9.476314719423096,13.157519448326326,0,False,True,False,158500.0,161160.0,159150.0,159120.0,163000.0,22258797000.0,188300.0,121450.0,-0.1240662916842783,0.08230017507171494,41.935483870967744,77.95698924731182,False,,
2026-02-27,BSI,False,missing sales_yoy; missing roe; missing earnings_yoy; debt_to_equity>1.5; earnings_accel=False; profit_positive=False,,,,3.0080463984362886,,,0,False,False,False,38900.0,38950.0,38395.0,38527.5,39300.0,14121899500.0,416000.0,353550.0,-0.17688961971063366,-0.39321295168367476,27.419354838709676,6.989247311827956,False,,
2026-02-27,BSR,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False,4.596158062749844,-3477.0232650095336,8.573872179235384,0.4064322592993707,2189.308256262292,-2191.039081535238,0,True,True,True,31200.0,28950.0,26435.0,24682.5,30000.0,562606006750.0,18188800.0,22932700.0,0.8384844301418692,0.6665326577087831,98.9247311827957,95.6989247311828,True,,
2026-02-27,BVB,False,missing sales_yoy; missing roe; earnings_yoy<20.0; missing debt_to_equity; earnings_accel_2step=False,,-59.20053273820236,,,,,0,False,False,False,13500.0,13560.0,13470.0,13650.0,14400.0,26238805500.0,1750100.0,1760350.0,-0.12873642759476422,-0.30939792278194067,40.86021505376344,20.967741935483872,False,,
2026-02-27,BVH,False,sales_yoy<15.0; roe<15.0; debt_to_equity>1.5; earnings_accel_2step=False,0.4111185913940662,62.209411975795305,12.413237822107162,10.820723864727022,288.59202490342216,62.20941197579533,1,False,True,False,81100.0,83280.0,79870.0,76855.0,86000.0,84774336000.0,975100.0,974250.0,0.36287667142032687,0.30485811512150374,93.54838709677419,88.70967741935483,True,,
2026-02-27,BWE,False,earnings_accel_2step=False; gross_margin_yoy<0.0,16.786878122358218,91.26544090969102,15.768593397158094,1.4083762069490957,-10.692156356648418,91.26544090969102,1,False,False,False,44700.0,44210.0,44090.0,44193.939393922075,45094.37229431373,7287828064.932485,185700.0,150250.0,-0.17798641928317838,-0.17748027281663836,26.344086021505376,40.86021505376344,False,,
2026-02-27,C69,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False,-32.64481691600928,-50.531695312073225,3.9689182711044446,0.724994277878634,36.67789692764536,-50.531695312073225,0,False,False,False,16600.0,17020.0,16850.0,17155.0,17900.0,6175607000.0,231600.0,324450.0,0.19180088583807176,0.6814445680605501,88.17204301075269,96.23655913978494,True,,
2026-02-27,CEO,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False,-8.499029029640282,-48.577326384283694,2.676910936576019,0.3561178426753502,40.18469736796276,-51.0251034524008,0,False,False,False,18100.0,18820.0,18820.0,18965.0,20000.0,206756252000.0,16083400.0,10221450.0,-0.4400452680080822,-0.37251849015782723,1.0752688172043012,9.13978494623656,False,,
2026-02-27,CII,False,sales_yoy<15.0; roe<15.0; debt_to_equity>1.5; earnings_accel_2step=False,8.994601962778903,1161.61281380562,1.1105965043395272,2.13749865905076,10.625750893149169,544.9811654792486,1,False,False,False,17650.0,18230.0,17860.0,17930.0,18650.0,201657049250.0,14237700.0,11023300.0,-0.4650964525649701,-0.4037134433595364,0.5376344086021506,4.838709677419355,False,,
2026-02-27,CMG,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; debt_to_equity>1.5; earnings_accel_2step=False,11.287854247508534,6.266349015013084,9.98670613383408,1.5174206906211425,2.0620284447919746,-4.4646637786290295,0,False,False,False,34800.0,35010.0,34660.0,35262.5,37100.0,17176548250.0,273400.0,392400.0,-0.1288306931092964,-0.18092221088914306,40.32258064516129,39.784946236559136,False,,
2026-02-27,CRC,False,roe<15.0; earnings_accel_2step=False; gross_margin_yoy<0.0,67.4676397729808,47.03786962874279,6.431440279734075,0.5825395708098882,-3.887204319531523,28.980730705557043,0,True,True,True,9750.0,9468.0,9131.0,9103.5,9700.0,10943560150.0,1530300.0,1109550.0,-0.08781201738773481,-0.2949051691587523,49.46236559139785,22.58064516129032,False,,
2026-02-27,CSV,False,roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,24.79111105741407,-31.49476712871223,12.859788736255874,0.2691508916633622,-13.365691474093754,-31.49476712871222,0,True,True,True,31650.0,30700.0,29820.0,29567.5,30850.0,21637380000.0,1753700.0,652950.0,-0.12662973617149764,-0.19936314881274053,41.39784946236559,35.483870967741936,False,,
2026-02-27,CTD,False,roe<15.0; debt_to_equity>1.5; earnings_accel_2step=False,45.335942135030535,117.82891798902746,8.324889404629223,2.669792696161971,29.471552014827363,117.82891798902746,0,True,True,True,88600.0,87060.0,84060.0,81840.0,87700.0,73611736000.0,1399100.0,814700.0,-0.04037901237979802,0.1207713847315044,63.97849462365591,81.72043010752688,False,,
2026-02-27,CTF,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; debt_to_equity>1.5; gross_margin_yoy<0.0,-13.000337906307712,-77.97967110089495,0.9365223215840458,2.641440044981845,-47.17783732751421,-77.97967110089495,1,False,False,False,18500.0,18920.0,19160.0,19487.5,20100.0,6162051000.0,340900.0,314650.0,-0.21119911416192827,-0.23975506563908355,18.27956989247312,30.107526881720432,False,,
2026-02-27,CTG,False,missing sales_yoy; missing roe; earnings_yoy<20.0; missing debt_to_equity; earnings_accel_2step=False,,12.390039768549354,,,,,0,False,False,False,38250.0,38430.0,38085.0,38370.0,39700.0,568364166000.0,8888400.0,12624900.0,-0.009447721260197106,-0.04702087290293733,68.27956989247312,60.215053763440864,False,,
2026-02-27,CTI,False,roe<15.0; earnings_accel_2step=False; gross_margin_yoy<0.0,46.205585067432885,83.47921660792166,7.827392141424054,1.4540703726096535,-16.245462385938445,83.47921660792166,1,False,True,False,24250.0,24200.0,23880.0,23832.5,25650.0,16926203250.0,550500.0,513600.0,-0.1108291353035773,-0.13441524779926572,45.69892473118279,47.8494623655914,False,,
2026-02-27,CTR,False,sales_yoy<15.0; earnings_yoy<20.0; debt_to_equity>1.5; earnings_accel_2step=False,11.918688823553625,5.3055008631555545,28.99453542248789,2.9566099593858506,3.458783024343881,5.3055008631555545,0,False,False,False,95300.0,96080.0,94660.0,95775.0,100800.0,61856374500.0,411300.0,647200.0,-0.0808281285583845,-0.009950765279775231,52.1505376344086,66.66666666666666,False,,
2026-02-27,CTS,False,missing sales_yoy; missing roe; missing earnings_yoy; debt_to_equity>1.5; earnings_accel=False; profit_positive=False,,,,4.346340498487981,,,0,False,False,False,31750.0,31690.0,30990.0,31095.0,32850.0,20512008500.0,673000.0,609050.0,-0.22905625701907117,-0.33174785892498027,15.591397849462366,16.666666666666664,False,,
2026-02-27,DBC,False,sales_yoy<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,3.262361273931469,-37.79526262582098,18.67339605934699,0.9799989040831594,-17.265048731171373,-45.90852350441136,0,False,False,False,26550.0,26920.0,26790.0,27462.5,29000.0,193655694750.0,6056100.0,6686050.0,-0.15286578082859503,-0.1772767106607286,32.25806451612903,41.39784946236559,False,,
2026-02-27,DCM,False,sales_yoy<15.0; earnings_accel_2step=False,7.466683138726271,38.17022325455157,17.832178223168913,0.6428791344014337,71.44148933221413,38.1702232545516,0,True,True,True,42950.0,41300.0,40300.0,38717.5,42000.0,182580105750.0,10552000.0,4325250.0,0.12518120889240358,-0.018385706377054056,83.87096774193549,65.59139784946237,True,,
2026-02-27,DDV,False,earnings_accel_2step=False,63.42715051285302,134.50895788805065,28.013133749123337,0.3414010585518786,9.263240479111357,134.50895788805065,0,True,True,True,31700.0,30660.0,29700.0,29170.0,30800.0,59044319500.0,4210500.0,1867450.0,-0.016057771405744603,-0.078972866853529,67.20430107526882,55.376344086021504,False,,
2026-02-27,DGC,False,sales_yoy<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,13.34298050754239,-17.042633720929857,19.6350087779748,0.2689937786572716,-28.742476118370806,-17.042633720929857,0,False,True,False,73800.0,73740.0,70860.0,69315.0,76000.0,263890304500.0,3393400.0,3316900.0,-0.34046145666275474,-0.36310164836304737,8.064516129032258,11.29032258064516,False,,
2026-02-27,DGW,False,earnings_yoy<20.0; debt_to_equity>1.5; earnings_accel_2step=False; gross_margin_yoy<0.0,36.36737087198745,13.827996651174644,15.777785529996738,2.2417425232440875,-16.435546219115693,12.799369236280755,0,False,True,False,51200.0,52080.0,51265.0,50677.5,56000.0,207368725250.0,3000100.0,3675650.0,0.004112689846980322,0.07631636293234512,71.50537634408603,77.41935483870968,True,,
2026-02-27,DHA,True,,46.92546961738275,146.29671941787575,22.458104190296407,0.1111492783689247,20.185956166749964,146.2967194178757,1,False,False,False,55100.0,56240.0,56280.0,58405.0,65400.00000000001,8405477500.0,210300.0,102900.0,-0.19108762188062467,0.019818194466469707,22.043010752688172,70.43010752688173,False,W,FA
2026-02-27,DHC,False,sales_yoy<15.0; earnings_accel_2step=False,13.59955735077687,174.83820280051953,17.775816619894993,0.6185916188028687,72.52789829342659,129.03290647655808,1,False,True,False,39500.0,38850.0,38160.0,37177.5,39700.0,29404219000.0,716500.0,645100.0,0.041148128759085134,0.17745590965258318,77.41935483870968,83.87096774193549,True,,
2026-02-27,DIG,False,roe<15.0; earnings_accel_2step=False; gross_margin_yoy<0.0,564.3481842988026,377.0093926092496,6.640529213867469,0.8963861261591518,-43.81388325085103,265.2608448838226,0,False,False,False,14950.0,15450.0,15590.0,15760.0,16300.0,151541473250.0,15970800.0,9832150.0,-0.4242943522571664,-0.4241765897502958,2.1505376344086025,3.763440860215054,False,,
2026-02-27,DLG,False,sales_yoy<15.0; debt_to_equity>1.5,-2.927661897219702,119.82703266830606,36.64566489692077,3.234857525077945,31.246081707535247,119.82703266830606,1,False,False,False,2920.0,2946.0,2929.0,3116.0,3560.0,12184135250.0,1933300.0,2899250.0,-0.12930256243779037,-0.2186806232038816,39.247311827956985,32.795698924731184,False,,
2026-02-27,DPG,False,sales_yoy<15.0; roe<15.0; debt_to_equity>1.5; earnings_accel_2step=False; gross_margin_yoy<0.0,13.287319237450458,21.344849726233477,11.173604183375874,1.7789534904181528,-0.8184708786865391,-24.15927751221132,0,False,True,False,47200.0,46410.0,46025.0,45145.0,47800.0,41370627500.0,744200.0,797200.0,-0.07552495685855742,-0.028209414320705006,54.3010752688172,63.44086021505376,False,,
2026-02-27,DPM,False,sales_yoy<15.0; roe<15.0,7.911567120025453,535.2046225127933,9.31035094386783,0.5413783034658879,57.67641862913737,265.62127533304425,1,True,True,True,27600.0,26640.0,25890.0,25025.0,26900.0,197059425500.0,18937700.0,6050350.0,0.03329241126180049,-0.09330159832059715,75.80645161290323,52.68817204301075,True,,
2026-02-27,DPR,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False,-0.0246042167592275,-15.921249955571003,10.220482697951892,0.3947798783881527,0.8795926666621545,-15.921249955571003,0,False,False,False,42700.0,42280.0,40735.0,41162.5,44450.0,40262993500.0,1107100.0,1009150.0,-0.021316607634513263,0.02075648230434446,66.12903225806451,71.50537634408603,False,,
2026-02-27,DRC,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False,8.472110003952382,-33.14289648095789,6.242471526917315,1.1466854720317097,47.15069916311767,-48.571091340353625,0,False,True,False,15400.0,15460.0,15250.0,15200.0,15800.0,5588866000.0,216900.0,319400.0,-0.1458454164127322,-0.23417668384388757,33.87096774193548,31.182795698924732,False,,
2026-02-27,DRI,False,earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,33.77542823822593,8.955123101460295,22.44258096971114,0.3473945264967994,-26.863617377922587,8.955123101460272,1,False,True,False,13600.0,13320.0,12860.0,12675.0,13600.0,12730265000.0,1641300.0,717100.0,-0.06533297242964475,0.01966190627788844,56.451612903225815,69.89247311827957,False,,
2026-02-27,DTD,False,earnings_accel_2step=False,162.36430376510563,394.8442534921938,15.216659433212843,0.5630051990496345,100.56910138861883,326.5958587218607,1,False,True,False,17700.0,18020.0,17740.0,17660.0,19100.0,6837510500.0,307600.0,285700.0,-0.15829856167574052,-0.2664936323528978,30.64516129032258,25.806451612903224,False,,
2026-02-27,DXG,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False,-6.041004880219392,-96.0977068237952,1.5181319494120291,0.826392864764523,16.306024850795087,-97.46958518241463,0,False,True,False,15100.0,15730.0,15550.0,15307.5,16000.0,201978416500.0,25843700.0,11562500.0,-0.3476873648146698,-0.393351603509815,6.451612903225806,6.451612903225806,False,,
2026-02-27,DXP,False,roe<15.0; earnings_accel_2step=False,52.610243752899954,147.8028484968288,12.436843742751616,0.5790561953998709,83.46853204268018,147.8028484968288,1,True,True,True,12900.0,12440.0,12300.0,11980.0,12500.0,5355205000.0,1236800.0,364150.0,0.025963048000233746,0.05171318832917038,74.73118279569893,75.80645161290323,True,,
2026-02-27,DXS,False,roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,186.5985971529903,-92.73749949137176,3.820227199654505,0.9209208851226948,-44.8656862875288,-92.73749949137176,0,False,False,False,7160.0,7298.0,7204.0,7224.0,7810.0,14270182850.0,2575900.0,1827750.0,-0.4342383298482029,-0.5146610806766776,1.6129032258064515,1.0752688172043012,False,,
2026-02-27,E1VFVN30,False,missing sales_yoy; missing roe; missing earnings_yoy; earnings_accel=False; profit_positive=False,,,,0.000906665938339,,,0,False,False,False,36400.0,36280.0,35800.0,35802.5,36850.0,17972405200.0,455800.0,426800.0,-0.052865780828595055,-0.01053841008105949,60.215053763440864,66.12903225806451,False,,
2026-02-27,EIB,False,missing sales_yoy; missing roe; earnings_yoy<20.0; missing debt_to_equity; earnings_accel_2step=False; profit_positive=False,,-132.91401486864544,,,,,0,False,True,False,23400.0,23700.0,22585.0,21815.0,24200.0,236610028750.0,8495300.0,9357800.0,-0.08687175990183871,-0.33444110067485955,50.0,15.591397849462366,False,,
2026-02-27,ELC,False,roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,104.04982534402616,-8.94790082773207,8.252641452701305,0.6138162284778467,-54.40695189912263,-31.112617671648223,0,False,False,False,20400.0,21320.0,22130.0,23015.0,25000.0,36431783000.0,2354800.0,1488950.0,-0.1386441019369894,-0.16687704199226705,37.634408602150536,44.086021505376344,False,,
2026-02-27,EVF,False,missing sales_yoy; missing roe; missing debt_to_equity; earnings_accel_2step=False,,20.69949926722032,,,,,0,False,True,False,13800.0,13310.0,12440.0,12025.0,13800.0,85758451250.0,8052600.0,4321350.0,0.004296753606666703,-0.14992550071959054,72.04301075268818,46.236559139784944,True,,
2026-02-27,FCN,False,roe<15.0; earnings_yoy<20.0; debt_to_equity>1.5; earnings_accel_2step=False,30.718904195050744,-229.4445344542405,0.9786800247496312,2.0825599367126597,31.371308916051643,-229.44453445424057,0,False,False,False,13600.0,13790.0,13750.0,13875.0,14500.0,8844944500.0,758300.0,602450.0,-0.21592595477446952,-0.3594650558501056,17.741935483870968,12.365591397849462,False,,
2026-02-27,FOX,False,sales_yoy<15.0; earnings_accel_2step=False,8.50673659368033,22.74518768726903,30.43418374023052,1.3243945616229087,2.908848186880686,-18.16984352827967,0,False,False,False,80100.0,81060.0,80760.0,87120.0,97500.0,57567702500.0,801400.0,677100.0,0.17691563993643245,0.051009429428690245,86.55913978494624,75.26881720430107,True,,
2026-02-27,FPT,False,sales_yoy<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,14.866308706585295,19.919142351066267,21.41619360532629,1.013473291210189,-5.213638646514962,3.5565702014131784,1,False,False,False,92900.0,91900.0,95000.0,98620.0,106100.0,1405903579000.0,18705600.0,11411400.0,-0.20498183880309884,-0.19458275756810228,18.817204301075268,36.55913978494624,False,,
2026-02-27,FRT,False,debt_to_equity>1.5; earnings_accel_2step=False,30.269216621438623,160.59002230976995,15.467094947684965,3.6144989212937495,6.375252028024203,108.4734883374614,1,False,True,False,169000.0,170760.0,168680.0,166830.0,175500.0,126267635500.0,972000.0,687050.0,0.051432649717200185,0.15129630896895252,79.03225806451613,82.25806451612904,True,,
2026-02-27,FTS,False,missing sales_yoy; missing roe; missing earnings_yoy; debt_to_equity>1.5; earnings_accel=False; profit_positive=False,,,,3.149272996839233,,,0,False,True,False,32600.0,32920.0,32625.0,32590.0,33200.0,27232553500.0,1052200.0,822750.0,-0.15427140331855482,-0.2848365192731688,31.72043010752688,23.118279569892472,False,,
2026-02-27,G36,False,roe<15.0; debt_to_equity>1.5; earnings_accel_2step=False; profit_positive=False,34.19384416548936,64.86437030366723,2.4062479492284568,2.7075196431968998,39.53633843756271,64.86437030366719,0,False,False,False,13000.0,12580.0,12410.0,12555.0,13200.0,5796658500.0,285300.0,393600.0,0.41141993345711936,0.09744831733927128,94.6236559139785,79.56989247311827,True,,
2026-02-27,GAS,False,earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,75.1167173117274,-33.41405625541465,16.871793560751378,0.382510367716069,-46.44443960135413,-35.353362908358235,0,False,False,False,107900.0,108620.0,107150.0,111035.0,118000.0,416093003000.0,2827100.0,3481950.0,0.6069349730755516,0.5430162121041509,96.7741935483871,95.16129032258065,True,,
2026-02-27,GEE,False,sales_yoy<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,11.536241555938156,-11.897420883997434,38.66570582729574,0.9484341216288829,-3.4026012019429897,-27.78476253477809,0,False,False,False,188000.0,180500.0,172740.0,177025.0,203000.0,93177166500.0,1362800.0,337100.0,-0.04190342149603765,0.38696768611418086,62.903225806451616,91.39784946236558,False,,
2026-02-27,GEG,False,sales_yoy<15.0; roe<15.0; earnings_accel_2step=False,6.323605605551497,168.84117337317943,10.806149486495167,1.3255706537517808,33.790000536684815,173.83425576205082,1,False,False,False,14850.0,14820.0,14635.0,14717.5,15150.0,5831667250.0,502100.0,309750.0,-0.13619911416192831,-0.19384946697789385,38.17204301075269,37.096774193548384,False,,
2026-02-27,GEX,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,14.789502706277812,-97.0736292366916,5.073918140557939,1.4395037147103773,-3.822720100165156,-97.21297301495592,0,False,True,False,39550.0,39740.0,37385.0,36837.5,40300.0,389062041750.0,8620900.0,9048850.0,-0.237335477798292,-0.397432350726313,13.978494623655912,5.376344086021505,False,,
2026-02-27,GMD,False,sales_yoy<15.0; roe<15.0; earnings_accel_2step=False,14.353444841426978,118.83363478879794,11.284500294859145,0.3309127602972088,6.429721308976211,112.41350054220604,1,True,True,True,84400.0,80220.0,76420.0,72660.0,81400.0,190653540000.0,4404500.0,2032200.0,0.19924392381275524,0.22517798213432072,89.24731182795699,86.02150537634408,True,,
2026-02-27,GVR,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,-8.54714064227725,-49.26706953969392,8.840112885593555,0.3822781069497052,-11.746692741106369,-49.26706953969392,0,False,False,False,40000.0,40270.0,38300.0,39285.0,42800.0,282608067250.0,6357900.0,6485000.0,0.302649806701381,0.2325368789355733,91.39784946236558,86.55913978494624,True,,
2026-02-27,HAG,False,roe<15.0; earnings_accel_2step=False; gross_margin_yoy<0.0,22.558644197766878,335.5193773228896,14.984630709543682,0.8958870397240077,-21.22875350773612,263.3604959450343,1,False,False,False,15950.0,16300.0,16305.0,16642.5,17950.0,103399996500.0,6415900.0,5312400.0,-0.2401316984315912,-0.15204802630160952,13.440860215053762,45.69892473118279,False,,
2026-02-27,HAH,False,sales_yoy<15.0; earnings_yoy<20.0; earnings_accel_2step=False; gross_margin_yoy<0.0,7.345768185200918,9.788709206014822,22.36435211242462,0.6151869571767697,-6.985553202927431,-21.106208026281404,0,True,True,True,62800.0,61860.0,59660.0,58535.0,62600.0,127154859000.0,3555400.0,1814950.0,-0.16406289125171147,-0.027278325387032565,29.56989247311828,63.97849462365591,False,,
2026-02-27,HAX,False,sales_yoy<15.0; roe<15.0; earnings_yoy<20.0; gross_margin_yoy<0.0,-16.727149878837555,-1.893593831120144,0.4107482328544792,0.8106360851406541,-9.641788213294266,-1.8935938311201328,1,False,True,False,11400.0,11450.0,11330.0,11210.0,11900.0,6423582750.0,363200.0,419450.0,-0.05048482844764268,-0.3225873712231877,60.752688172043015,18.817204301075268,False,,
2026-02-27,HBC,False,roe<15.0; earnings_yoy<20.0; debt_to_equity>1.5; earnings_accel_2step=False; gross_margin_yoy<0.0,18.153509359354693,-10.982042770352908,12.617401234877637,7.152135255550968,-33.71477119914638,-10.982042770352896,0,False,False,False,6200.0,6240.0,6240.0,6295.0,6600.0,8620844000.0,1126900.0,1275300.0,-0.16744911416192831,-0.3375364509204688,29.03225806451613,14.516129032258066,False,,
2026-02-27,HCM,False,missing sales_yoy; missing roe; missing earnings_yoy; debt_to_equity>1.5; earnings_accel=False; profit_positive=False,,,,3.1973145712048177,,,0,True,True,True,24250.0,24110.0,23655.0,23381.02697123518,24150.0,217518576985.70587,10392300.0,9717250.0,-0.04023099417637277,-0.2191626156780081,64.51612903225806,32.25806451612903,False,,
2026-02-27,HDB,False,missing sales_yoy; missing roe; missing debt_to_equity; earnings_accel_2step=False,,61.25388758530445,,,,,1,False,False,False,27950.0,28300.0,27895.0,27895.0,29600.0,464051584000.0,13120700.0,15111050.0,0.025607135838071393,-0.022225691973079442,74.19354838709677,65.05376344086021,True,,
2026-02-27,HDC,False,sales_yoy<15.0; gross_margin_yoy<0.0,6.203292571762664,15450.38047895203,21.764691493025285,1.071622652670347,-52.67775037116094,13784.476173566776,1,False,False,False,20900.0,21370.0,21265.0,21365.0,22050.0,63945391000.0,4645400.0,2583100.0,-0.3870951715095986,-0.44084220064301005,4.838709677419355,2.6881720430107525,False,,
2026-02-27,HDG,False,roe<15.0; earnings_accel_2step=False; gross_margin_yoy<0.0,17.2659393672808,84.97865341588037,8.422113914498382,0.7586051658122714,-5.97209447694802,68.16316077557352,0,False,True,False,27300.0,27220.0,26865.0,26765.0,27650.0,52010467250.0,2236900.0,1763300.0,-0.29099787577183545,-0.2828887364302347,10.75268817204301,23.655913978494624,False,,
