strategy,variant,symbol,report_date,horizon_weeks,entry_date,exit_date,entry_price,exit_price,year,ret,bench_ret,alpha
Hybrid,breakout_20d,MBB,2018-09-30,8,2018-10-04,2018-11-29,6289.446883102667,5477.059994035239,2018,-0.12916666666666676,-0.09459565072976306,-0.034571015936903704
Hybrid,breakout_20d,MBB,2018-09-30,10,2018-10-04,2018-12-13,6289.446883102667,5817.738366869967,2018,-0.07500000000000007,-0.06190773920009374,-0.01309226079990633
Hybrid,breakout_20d,MBB,2018-09-30,13,2018-10-04,2019-01-07,6289.446883102667,4966.042434783147,2018,-0.2104166666666668,-0.13088841562298514,-0.07952825104368166
Hybrid,breakout_20d,MBB,2018-09-30,16,2018-10-04,2019-01-28,6289.446883102667,5516.369037054631,2018,-0.12291666666666667,-0.10886852542935865,-0.01404814123730802
Hybrid,breakout_20d,MBB,2018-09-30,20,2018-10-04,2019-03-04,6289.446883102667,5804.635352530169,2018,-0.07708333333333339,-0.02894628866180804,-0.04813704467152535
Hybrid,breakout_20d,VHC,2018-09-30,8,2018-10-22,2018-12-17,32997.183326046244,32220.579627653493,2018,-0.023535454245264043,-0.02082830804081759,-0.0027071462044464534
Hybrid,breakout_20d,VHC,2018-09-30,10,2018-10-22,2019-01-02,32997.183326046244,29669.78374046426,2018,-0.10083889745084729,-0.06477121372612771,-0.03606768372471958
Hybrid,breakout_20d,VHC,2018-09-30,13,2018-10-22,2019-01-23,32997.183326046244,32891.841703229606,2018,-0.003192442875373791,-0.047540141162651706,0.044347698287277915
Hybrid,breakout_20d,VHC,2018-09-30,16,2018-10-22,2019-02-20,32997.183326046244,31045.870995395293,2018,-0.05913572414257218,0.017902276850793486,-0.07703800099336566
Hybrid,breakout_20d,VHC,2018-09-30,20,2018-10-22,2019-03-20,32997.183326046244,30206.79340092515,2018,-0.08456448835493502,0.05116883934096128,-0.1357333276958963
Hybrid,breakout_20d,ANV,2018-12-31,8,2019-02-13,2019-04-10,10558.648174607126,10263.301372520213,2019,-0.027972027972028024,0.03878339063739755,-0.06675541860942558
Hybrid,breakout_20d,ANV,2018-12-31,10,2019-02-13,2019-04-25,10558.648174607126,9916.046815231392,2019,-0.06086019239860174,0.03055276381909544,-0.09141295621769718
Hybrid,breakout_20d,ANV,2018-12-31,13,2019-02-13,2019-05-21,10558.648174607126,11401.524645528703,2019,0.079828066716783,0.04341708542713563,0.03641098128964737
Hybrid,breakout_20d,ANV,2018-12-31,16,2019-02-13,2019-06-11,10558.648174607126,10494.804411451125,2019,-0.006046584951049039,0.017794234329542524,-0.023840819280591563
Hybrid,breakout_20d,ANV,2018-12-31,20,2019-02-13,2019-07-09,10558.648174607126,10439.58451807029,2019,-0.01127641101094512,0.02517852419994715,-0.03645493521089227
Hybrid,breakout_20d,HDB,2018-12-31,8,2019-01-31,2019-04-04,6023.278620364027,5766.548711955068,2019,-0.04262295081967227,0.083742381815187,-0.12636533263485927
Hybrid,breakout_20d,HDB,2018-12-31,10,2019-01-31,2019-04-19,6023.278620364027,5549.315712532104,2019,-0.07868852459016384,0.06101136550815367,-0.13969989009831751
Hybrid,breakout_20d,HDB,2018-12-31,13,2019-01-31,2019-05-15,6023.278620364027,5450.57344006712,2019,-0.09508196721311468,0.07136660627024649,-0.16644857348336117
Hybrid,breakout_20d,HDB,2018-12-31,16,2019-01-31,2019-06-05,6023.278620364027,5312.334258616142,2019,-0.11803278688524599,0.044759237906989435,-0.16279202479223542
Hybrid,breakout_20d,HDB,2018-12-31,20,2019-01-31,2019-07-03,6023.278620364027,5193.843531658161,2019,-0.13770491803278695,0.05462032614066881,-0.19232524417345576
Hybrid,breakout_20d,MBB,2018-12-31,8,2019-01-21,2019-03-25,5503.2660227148335,5804.635352530169,2019,0.05476190476190479,0.06478239394105723,-0.010020489179152436
Hybrid,breakout_20d,MBB,2018-12-31,10,2019-01-21,2019-04-08,5503.2660227148335,6016.422849885179,2019,0.09324586982571459,0.09495636902475169,-0.0017104991990370966
Hybrid,breakout_20d,MBB,2018-12-31,13,2019-01-21,2019-05-03,5503.2660227148335,5949.125055143733,2019,0.08101716882095267,0.06924976675264816,0.011767402068304511
Hybrid,breakout_20d,MBB,2018-12-31,16,2019-01-21,2019-05-24,5503.2660227148335,5747.231670919399,2019,0.0443310658066669,0.06473848855715936,-0.020407422750492454
Hybrid,breakout_20d,MBB,2018-12-31,20,2019-01-21,2019-06-21,5503.2660227148335,5733.77211197111,2019,0.04188532560571456,0.05285110586685704,-0.010965780261142477
Hybrid,breakout_20d,STB,2018-12-31,8,2019-01-24,2019-03-28,12200.0,12150.0,2019,-0.004098360655737654,0.08163602152312421,-0.08573438217886187
Hybrid,breakout_20d,STB,2018-12-31,10,2019-01-24,2019-04-11,12200.0,12050.0,2019,-0.012295081967213073,0.08490410325817854,-0.09719918522539162
Hybrid,breakout_20d,STB,2018-12-31,13,2019-01-24,2019-05-08,12200.0,12150.0,2019,-0.004098360655737654,0.04668845387823373,-0.05078681453397138
Hybrid,breakout_20d,STB,2018-12-31,16,2019-01-24,2019-05-29,12200.0,11750.0,2019,-0.03688524590163933,0.06904785483995202,-0.10593310074159135
Hybrid,breakout_20d,STB,2018-12-31,20,2019-01-24,2019-06-26,12200.0,11500.0,2019,-0.05737704918032782,0.055392334862839565,-0.11276938404316739
Hybrid,breakout_20d,VCB,2018-12-31,8,2019-01-29,2019-04-02,24265.968346929058,28888.057555867923,2019,0.19047619047619047,0.0762940399375498,0.11418215053864067
Hybrid,breakout_20d,VCB,2018-12-31,10,2019-01-29,2019-04-17,24265.968346929058,29102.043167392872,2019,0.1992945326278659,0.061325647156442065,0.13796888547142383
Hybrid,breakout_20d,VCB,2018-12-31,13,2019-01-29,2019-05-13,24265.968346929058,28203.30359898809,2019,0.1622574955908287,0.046521022348869456,0.11573647324195924
Hybrid,breakout_20d,VCB,2018-12-31,16,2019-01-29,2019-06-03,24265.968346929058,28460.086332818028,2019,0.17283950617283939,0.03334315941174548,0.1394963467610939
Hybrid,breakout_20d,VCB,2018-12-31,20,2019-01-29,2019-07-01,24265.968346929058,30514.348203457525,2019,0.25749559082892404,0.054239952834823635,0.2032556379941004
Hybrid,breakout_20d,LPB,2019-06-30,8,2019-07-02,2019-08-27,2919.5237860479965,2775.3497719221696,2019,-0.04938271604938271,0.015395330464250678,-0.06477804651363339
Hybrid,breakout_20d,LPB,2019-06-30,10,2019-07-02,2019-09-11,2919.5237860479965,2703.262764859256,2019,-0.07407407407407407,0.007619701033285464,-0.08169377510735953
Hybrid,breakout_20d,LPB,2019-06-30,13,2019-07-02,2019-10-02,2919.5237860479965,2667.2192613278,2019,-0.08641975308641958,0.030364456641510218,-0.1167842097279298
Hybrid,breakout_20d,LPB,2019-06-30,16,2019-07-02,2019-10-23,2919.5237860479965,2667.2192613278,2019,-0.08641975308641958,0.026830079627435,-0.11324983271385458
Hybrid,breakout_20d,LPB,2019-06-30,20,2019-07-02,2019-11-20,2919.5237860479965,2883.48028251654,2019,-0.012345679012345623,0.04010478388324068,-0.0524504628955863
Hybrid,breakout_20d,MBB,2019-06-30,8,2019-07-11,2019-09-06,5760.691229867687,6083.720644626624,2019,0.056074766355140415,-0.00464935675382927,0.060724123108969685
Hybrid,breakout_20d,MBB,2019-06-30,10,2019-07-11,2019-09-20,5760.691229867687,6410.518735891079,2019,0.11280373831775692,0.01198614389503705,0.10081759442271987
Hybrid,breakout_20d,MBB,2019-06-30,13,2019-07-11,2019-10-11,5760.691229867687,6614.027267189209,2019,0.14813084112149544,0.013498462135842937,0.1346323789856525
Hybrid,breakout_20d,MBB,2019-06-30,16,2019-07-11,2019-11-01,5760.691229867687,6672.172561845817,2019,0.15822429906542035,0.03776708255418293,0.12045721651123742
Hybrid,breakout_20d,MBB,2019-06-30,20,2019-07-11,2019-11-29,5760.691229867687,6439.591383219384,2019,0.1178504672897196,-0.008052072795642906,0.1259025400853625
Hybrid,breakout_20d,VCB,2019-06-30,8,2019-07-11,2019-09-06,31669.87050569224,33082.17554175689,2019,0.04459459459459447,-0.00464935675382927,0.04924395134842374
Hybrid,breakout_20d,VCB,2019-06-30,10,2019-07-11,2019-09-20,31669.87050569224,34665.669067041505,2019,0.09459459459459452,0.01198614389503705,0.08260845069955747
Hybrid,breakout_20d,VCB,2019-06-30,13,2019-07-11,2019-10-11,31669.87050569224,36505.945326156056,2019,0.1527027027027026,0.013498462135842937,0.13920424056685965
Hybrid,breakout_20d,VCB,2019-06-30,16,2019-07-11,2019-11-01,31669.87050569224,38003.84460683069,2019,0.19999999999999996,0.03776708255418293,0.16223291744581703
Hybrid,breakout_20d,VCB,2019-06-30,20,2019-07-11,2019-11-29,31669.87050569224,36505.945326156056,2019,0.1527027027027026,-0.008052072795642906,0.1607547754983455
Hybrid,breakout_20d,CTG,2019-09-30,8,2019-10-01,2019-11-26,9747.303063472931,9701.541077259444,2019,-0.0046948356807511304,-0.022809351834252145,0.018114516153501015
Hybrid,breakout_20d,CTG,2019-09-30,10,2019-10-01,2019-12-10,9747.303063472931,9175.278235804331,2019,-0.05868544600938974,-0.039306115507358075,-0.019379330502031666
Hybrid,breakout_20d,CTG,2019-09-30,13,2019-10-01,2019-12-31,9747.303063472931,9564.25511861898,2019,-0.018779342723004744,-0.0386158324913215,0.019836489768316756
Hybrid,breakout_20d,CTG,2019-09-30,16,2019-10-01,2020-01-22,9747.303063472931,11715.068470652914,2019,0.2018779342723005,-0.008133334667213554,0.21001126893951405
Hybrid,breakout_20d,CTG,2019-09-30,20,2019-10-01,2020-02-26,9747.303063472931,11806.592443079891,2019,0.2112676056338032,-0.10366250162566648,0.3149301072594697
Hybrid,breakout_20d,HDB,2019-09-30,8,2019-09-30,2019-11-25,5470.321894560117,5490.070349053114,2019,0.0036101083032491488,-0.0202797623825961,0.02388987068584525
Hybrid,breakout_20d,HDB,2019-09-30,10,2019-09-30,2019-12-09,5470.321894560117,5529.567258039107,2019,0.010830324909747446,-0.030605282170667047,0.041435607080414494
Hybrid,breakout_20d,HDB,2019-09-30,13,2019-09-30,2019-12-30,5470.321894560117,5312.334258616142,2019,-0.028880866425992857,-0.03163883760134867,0.002757971175355811
Hybrid,breakout_20d,HDB,2019-09-30,16,2019-09-30,2020-01-21,5470.321894560117,5717.177575722577,2019,0.045126353790613694,-0.010225174600626108,0.0553515283912398
Hybrid,breakout_20d,HDB,2019-09-30,20,2019-09-30,2020-02-25,5470.321894560117,5529.567258039107,2019,0.010830324909747446,-0.0871899333707955,0.09802025828054295
Hybrid,breakout_20d,PHR,2019-09-30,8,2019-10-10,2019-12-05,42905.66789843809,37628.13366811903,2019,-0.1230031948881789,-0.024418157143146546,-0.09858503774503236
Hybrid,breakout_20d,PHR,2019-09-30,10,2019-10-10,2019-12-19,42905.66789843809,35023.63625575378,2019,-0.18370607028753994,-0.03556887925621344,-0.1481371910313265
Hybrid,breakout_20d,PHR,2019-09-30,13,2019-10-10,2020-01-10,42905.66789843809,28575.357154102363,2019,-0.3339957503576678,-0.019080799692114514,-0.3149149506655533
Hybrid,breakout_20d,PHR,2019-09-30,16,2019-10-10,2020-02-07,42905.66789843809,28281.52314737637,2019,-0.34084412310463275,-0.04722599201928335,-0.2936181310853494
Hybrid,breakout_20d,PHR,2019-09-30,20,2019-10-10,2020-03-06,42905.66789843809,35149.89305459635,2019,-0.18076341014432906,-0.09716623792258294,-0.08359717222174612
Hybrid,breakout_20d,STB,2019-09-30,8,2019-10-08,2019-12-03,11000.0,9750.0,2019,-0.11363636363636365,-0.03520471150148763,-0.07843165213487602
Hybrid,breakout_20d,STB,2019-09-30,10,2019-10-08,2019-12-17,11000.0,10050.0,2019,-0.08636363636363631,-0.034597559247940834,-0.051766077115695475
Hybrid,breakout_20d,STB,2019-09-30,13,2019-10-08,2020-01-08,11000.0,9980.0,2019,-0.09272727272727277,-0.03970775738195953,-0.05301951534531324
Hybrid,breakout_20d,STB,2019-09-30,16,2019-10-08,2020-02-05,11000.0,10250.0,2019,-0.06818181818181823,-0.06305276153083328,-0.005129056650984953
Hybrid,breakout_20d,STB,2019-09-30,20,2019-10-08,2020-03-04,11000.0,12500.0,2019,0.13636363636363646,-0.10002833377183218,0.23639197013546864
Hybrid,breakout_20d,VCB,2019-09-30,8,2019-10-01,2019-11-26,35692.80000236126,36249.16259232612,2019,0.015587529976019088,-0.022809351834252145,0.03839688181027123
Hybrid,breakout_20d,VCB,2019-09-30,10,2019-10-01,2019-12-10,35692.80000236126,36548.742448461046,2019,0.023980815347721673,-0.039306115507358075,0.06328693085507975
Hybrid,breakout_20d,VCB,2019-09-30,13,2019-10-01,2019-12-31,35692.80000236126,38947.28975283376,2019,0.09118056723645096,-0.0386158324913215,0.12979639972777246
Hybrid,breakout_20d,VCB,2019-09-30,16,2019-10-01,2020-01-22,35692.80000236126,40329.01178397642,2019,0.12989207294772198,-0.008133334667213554,0.13802540761493554
Hybrid,breakout_20d,VCB,2019-09-30,20,2019-10-01,2020-02-26,35692.80000236126,36701.991452226925,2019,0.02827437045563519,-0.10366250162566648,0.13193687208130167
Hybrid,breakout_20d,BID,2019-12-31,8,2020-01-02,2020-03-05,26473.65624147023,26332.538670886697,2020,-0.005330490405117461,-0.07588939348485002,0.07055890307973256
Hybrid,breakout_20d,BID,2019-12-31,10,2020-01-02,2020-03-19,26473.65624147023,18853.30742995961,2020,-0.28784648187633266,-0.24903017575801456,-0.0388163061183181
Hybrid,breakout_20d,BID,2019-12-31,13,2020-01-02,2020-04-10,26473.65624147023,20828.95341812903,2020,-0.21321961620469088,-0.2159268416315805,0.0027072254268896145
Hybrid,breakout_20d,BID,2019-12-31,16,2020-01-02,2020-05-05,26473.65624147023,19925.80096639444,2020,-0.24733475479744127,-0.20949238106075496,-0.03784237373668631
Hybrid,breakout_20d,BID,2019-12-31,20,2020-01-02,2020-06-02,26473.65624147023,22889.269948648565,2020,-0.13539445628997882,-0.09503760331860922,-0.040356852971369594
Hybrid,breakout_20d,DHC,2019-12-31,8,2020-01-16,2020-03-19,16913.238896392868,14521.46773932721,2020,-0.14141414141414133,-0.25491886565877375,0.11350472424463243
Hybrid,breakout_20d,DHC,2019-12-31,10,2020-01-16,2020-04-03,16913.238896392868,13987.59024891077,2020,-0.1729797979797979,-0.2796953741622277,0.10671557618242977
Hybrid,breakout_20d,DHC,2019-12-31,13,2020-01-16,2020-04-24,16913.238896392868,15863.603393975947,2020,-0.062059993880934305,-0.20286151224969462,0.14080151836876031
Hybrid,breakout_20d,DHC,2019-12-31,16,2020-01-16,2020-05-19,16913.238896392868,15885.605617823348,2020,-0.060759106216414005,-0.13177530765362155,0.07101620143720755
Hybrid,breakout_20d,DHC,2019-12-31,20,2020-01-16,2020-06-16,16913.238896392868,14961.512216232515,2020,-0.11539638812626263,-0.12129609672486164,0.005899708598599007
Hybrid,breakout_20d,LPB,2019-12-31,8,2019-12-31,2020-03-04,2775.3497719221696,3558.6235203944093,2019,0.2822252374805194,-0.07452731037783955,0.35675254785835897
Hybrid,breakout_20d,LPB,2019-12-31,10,2019-12-31,2020-03-18,2775.3497719221696,2728.278032302381,2019,-0.016960651264934956,-0.22198982299503645,0.2050291717301015
Hybrid,breakout_20d,LPB,2019-12-31,13,2019-12-31,2020-04-09,2775.3497719221696,2570.116986951518,2019,-0.0739484395974026,-0.20880550265871645,0.13485706306131384
Hybrid,breakout_20d,LPB,2019-12-31,16,2019-12-31,2020-05-04,2775.3497719221696,2807.3585549778118,2019,0.011533242901298646,-0.20657863245195052,0.21811187535324916
Hybrid,breakout_20d,LPB,2019-12-31,20,2019-12-31,2020-06-01,2775.3497719221696,3163.220907017253,2019,0.13975576664935074,-0.08566166141166931,0.22541742806102005
Hybrid,breakout_20d,MBB,2019-12-31,8,2020-01-14,2020-03-17,6250.619175585406,4855.132103826803,2020,-0.22325581395348848,-0.2287693898655636,0.00551357591207513
Hybrid,breakout_20d,MBB,2019-12-31,10,2020-01-14,2020-03-31,6250.619175585406,3939.343712985221,2020,-0.3697674418604652,-0.3148603929679421,-0.05490704889252307
Hybrid,breakout_20d,MBB,2019-12-31,13,2020-01-14,2020-04-22,6250.619175585406,4680.696219856979,2020,-0.25116279069767433,-0.2048397104446743,-0.046323080253000026
Hybrid,breakout_20d,MBB,2019-12-31,16,2020-01-14,2020-05-15,6250.619175585406,4927.8137221475645,2020,-0.21162790697674416,-0.144746639089969,-0.06688126788677518
Hybrid,breakout_20d,MBB,2019-12-31,20,2020-01-14,2020-06-12,6250.619175585406,5131.322253445694,2020,-0.17906976744186054,-0.10701137538779737,-0.07205839205406317
Hybrid,breakout_20d,DGC,2020-03-31,8,2020-04-16,2020-06-15,6563.284954390916,10798.567125814116,2020,0.6452991452991454,0.06631228384782895,0.5789868614513165
Hybrid,breakout_20d,DGC,2020-03-31,10,2020-04-16,2020-06-29,6563.284954390916,10882.711804716562,2020,0.6581196581196582,0.06232867939029063,0.5957909787293676
Hybrid,breakout_20d,DGC,2020-03-31,13,2020-04-16,2020-07-28,6563.284954390916,10546.133089106774,2020,0.6068376068376073,0.10336877161521696,0.5034688352223904
Hybrid,breakout_20d,DGC,2020-03-31,16,2020-04-16,2020-08-18,6563.284954390916,10509.889639305396,2020,0.6013154559553529,0.08005635967721281,0.52125909627814
Hybrid,breakout_20d,DGC,2020-03-31,20,2020-04-16,2020-09-16,6563.284954390916,13272.209000180375,2020,1.022189969262436,0.14018188804918652,0.8820080812132496
Hybrid,breakout_20d,DGW,2020-03-31,8,2020-04-14,2020-06-11,4602.7650164279785,5807.780750342599,2020,0.2618025751072961,0.13025631670163285,0.13154625840566325
Hybrid,breakout_20d,DGW,2020-03-31,10,2020-04-14,2020-06-25,4602.7650164279785,7743.707667123466,2020,0.6824034334763949,0.11360289805970747,0.5688005354166874
Hybrid,breakout_20d,DGW,2020-03-31,13,2020-04-14,2020-07-16,4602.7650164279785,8454.864493696028,2020,0.836909871244635,0.14258349513297985,0.6943263761116552
Hybrid,breakout_20d,DGW,2020-03-31,16,2020-04-14,2020-08-06,4602.7650164279785,8668.711350325506,2020,0.8833703913594411,0.09464302002840719,0.7887273713310339
Hybrid,breakout_20d,DGW,2020-03-31,20,2020-04-14,2020-09-04,4602.7650164279785,9842.07251326338,2020,1.1382956718701704,0.17478271067617057,0.9635129611939999
Hybrid,breakout_20d,DHC,2020-03-31,8,2020-04-17,2020-06-16,15797.596722433744,14961.512216232515,2020,-0.05292479108635095,0.08425785207700098,-0.13718264316335194
Hybrid,breakout_20d,DHC,2020-03-31,10,2020-04-17,2020-06-30,15797.596722433744,15203.536678553925,2020,-0.03760445682451241,0.044972137791286615,-0.08257659461579903
Hybrid,breakout_20d,DHC,2020-03-31,13,2020-04-17,2020-07-21,15797.596722433744,18327.852464884832,2020,0.16016713091922008,0.09129939209726445,0.06886773882195563
Hybrid,breakout_20d,DHC,2020-03-31,16,2020-04-17,2020-08-11,15797.596722433744,19713.99256727108,2020,0.24791086350974956,0.06773049645390072,0.18018036705584883
Hybrid,breakout_20d,DHC,2020-03-31,20,2020-04-17,2020-09-09,15797.596722433744,20550.07707347231,2020,0.3008356545961004,0.12629179331306983,0.17454386128303057
Hybrid,breakout_20d,CTG,2020-06-30,8,2020-07-09,2020-09-04,11028.638677450595,11898.116415506864,2020,0.07883817427385864,0.028615110786573084,0.05022306348728556
Hybrid,breakout_20d,CTG,2020-06-30,10,2020-07-09,2020-09-18,11028.638677450595,11806.592443079891,2020,0.0705394190871369,0.027941948291992702,0.0425974707951442
Hybrid,breakout_20d,CTG,2020-06-30,13,2020-07-09,2020-10-09,11028.638677450595,12653.189188029415,2020,0.14730290456431505,0.05424092371585698,0.09306198084845807
Hybrid,breakout_20d,CTG,2020-06-30,16,2020-07-09,2020-10-30,11028.638677450595,13270.976001911506,2020,0.20331950207468896,0.05591812518540484,0.14740137688928412
Hybrid,breakout_20d,CTG,2020-06-30,20,2020-07-09,2020-11-27,11028.638677450595,15581.956305692644,2020,0.41286307053941895,0.15261392419505748,0.26024914634436147
Hybrid,breakout_20d,DGC,2020-09-30,8,2020-10-09,2020-12-04,14187.533758813506,15903.767681250623,2020,0.12096774193548376,0.10550865800865794,0.015459083926825823
Hybrid,breakout_20d,DGC,2020-09-30,10,2020-10-09,2020-12-18,14187.533758813506,16169.93448655868,2020,0.13972835317580667,0.1552597402597402,-0.015531387083933534
Hybrid,breakout_20d,DGC,2020-09-30,13,2020-10-09,2021-01-11,14187.533758813506,17670.585340889986,2020,0.24550084893456248,0.28234848484848496,-0.03684763591392248
Hybrid,breakout_20d,DGC,2020-09-30,16,2020-10-09,2021-02-01,14187.533758813506,16389.130678764377,2020,0.15517826828663628,0.12068181818181811,0.034496450104818166
Hybrid,breakout_20d,DGC,2020-09-30,20,2020-10-09,2021-03-08,14187.533758813506,23639.46626710664,2020,0.6662139219525347,0.26436147186147174,0.40185245009106296
Hybrid,breakout_20d,HPG,2020-09-30,8,2020-10-01,2020-11-26,11381.58029687812,14796.05438594156,2020,0.30000000000000027,0.1005152665492457,0.19948473345075457
Hybrid,breakout_20d,HPG,2020-09-30,10,2020-10-01,2020-12-10,11381.58029687812,15849.904413430271,2020,0.3925925925925926,0.12779923202310495,0.26479336056948766
Hybrid,breakout_20d,HPG,2020-09-30,13,2020-10-01,2020-12-31,11381.58029687812,17472.833455762895,2020,0.5351851851851854,0.20761631786804347,0.32756886731714197
Hybrid,breakout_20d,HPG,2020-09-30,16,2020-10-01,2021-01-22,11381.58029687812,18400.221479952965,2020,0.6166666666666669,0.2764388626940453,0.34022780397262165
Hybrid,breakout_20d,HPG,2020-09-30,20,2020-10-01,2021-02-26,11381.58029687812,19222.22450139416,2020,0.6888888888888891,0.2782876959599163,0.4106011929289728
Hybrid,breakout_20d,LPB,2020-09-30,8,2020-10-01,2020-12-10,4705.291099188164,5088.831634164006,2020,0.08151260504201674,0.1005152665492457,-0.019002661507228957
Hybrid,breakout_20d,LPB,2020-09-30,10,2020-10-01,2020-12-24,4705.291099188164,5349.79735899293,2020,0.13697478991596657,0.12779923202310495,0.009175557892861619
Hybrid,breakout_20d,LPB,2020-09-30,13,2020-10-01,2021-01-15,4705.291099188164,6502.39597698734,2020,0.3819327731092437,0.20761631786804347,0.1743164552412002
Hybrid,breakout_20d,LPB,2020-09-30,16,2020-10-01,2021-02-05,4705.291099188164,6089.200246008212,2020,0.2941176470588236,0.2764388626940453,0.01767878436477832
Hybrid,breakout_20d,LPB,2020-09-30,20,2020-10-01,2021-03-12,4705.291099188164,7176.557432795392,2020,0.5252100840336134,0.2782876959599163,0.24692238807369704
Hybrid,breakout_20d,CTG,2020-12-31,8,2021-01-04,2021-03-08,16478.24873252285,17592.271182045522,2021,0.06760563380281703,0.04266066918346767,0.024944964619349363
Hybrid,breakout_20d,CTG,2020-12-31,10,2021-01-04,2021-03-22,16478.24873252285,19077.63444807575,2021,0.15774647887323945,0.06600801449391769,0.09173846437932176
Hybrid,breakout_20d,CTG,2020-12-31,13,2021-01-04,2021-04-12,16478.24873252285,20052.40409140809,2021,0.21690140845070438,0.11778985604255365,0.09911155240815073
Hybrid,breakout_20d,CTG,2020-12-31,16,2021-01-04,2021-05-06,16478.24873252285,19913.151285217755,2021,0.20845070422535206,0.11611198871901962,0.09233871550633244
Hybrid,breakout_20d,CTG,2020-12-31,20,2021-01-04,2021-06-03,16478.24873252285,24879.83470600633,2021,0.5098591549295775,0.217596187314252,0.29226296761532544
Hybrid,breakout_20d,HAX,2020-12-31,8,2021-01-07,2021-03-11,8335.39903911943,9248.03397040988,2021,0.10948905109489093,0.021824659097787302,0.08766439199710363
Hybrid,breakout_20d,HAX,2020-12-31,10,2021-01-07,2021-03-25,8335.39903911943,8781.576116639204,2021,0.05352798053527974,0.005715570389713598,0.04781241014556614
Hybrid,breakout_20d,HAX,2020-12-31,13,2021-01-07,2021-04-15,8335.39903911943,9085.787760402687,2021,0.09002433090024331,0.07847884547207507,0.011545485428168245
Hybrid,breakout_20d,HAX,2020-12-31,16,2021-01-07,2021-05-11,8335.39903911943,11235.550042997966,2021,0.34793187347931864,0.08607942999939477,0.26185244347992387
Hybrid,breakout_20d,HAX,2020-12-31,20,2021-01-07,2021-06-08,8335.39903911943,12022.44416153284,2021,0.4423357664233576,0.141280944928188,0.3010548214951696
Hybrid,breakout_20d,HPG,2020-12-31,8,2021-01-04,2021-03-08,17831.142465109057,19517.302509091,2021,0.09456264775413725,0.04266066918346767,0.05190197857066958
Hybrid,breakout_20d,HPG,2020-12-31,10,2021-01-04,2021-03-22,17831.142465109057,19706.99551403897,2021,0.10520094562647753,0.06600801449391769,0.03919293113255984
Hybrid,breakout_20d,HPG,2020-12-31,13,2021-01-04,2021-04-12,17831.142465109057,21582.848562968884,2021,0.21040189125295528,0.11778985604255365,0.09261203521040162
Hybrid,breakout_20d,HPG,2020-12-31,16,2021-01-04,2021-05-06,17831.142465109057,25039.476653131867,2021,0.4042553191489362,0.11611198871901962,0.2881433304299166
Hybrid,breakout_20d,HPG,2020-12-31,20,2021-01-04,2021-06-03,17831.142465109057,31132.9799240055,2021,0.745989074167553,0.217596187314252,0.528392886853301
Hybrid,breakout_20d,LPB,2020-12-31,8,2021-01-05,2021-03-09,5871.728808650776,6828.603133023495,2021,0.16296296296296298,0.025976778067193562,0.13698618489576941
Hybrid,breakout_20d,LPB,2020-12-31,10,2021-01-05,2021-03-23,5871.728808650776,7067.821714116674,2021,0.2037037037037035,0.04494282813120831,0.15876087557249519
Hybrid,breakout_20d,LPB,2020-12-31,13,2021-01-05,2021-04-13,5871.728808650776,8002.948894753649,2021,0.3629629629629627,0.10222948214206884,0.26073348082089387
Hybrid,breakout_20d,LPB,2020-12-31,16,2021-01-05,2021-05-07,5871.728808650776,9394.76609384124,2021,0.5999999999999996,0.09647256191779618,0.5035274380822035
Hybrid,breakout_20d,LPB,2020-12-31,20,2021-01-05,2021-06-04,5871.728808650776,14527.092015476732,2021,1.4740740740740734,0.21323561873647967,1.2608384553375938
Hybrid,breakout_20d,STB,2020-12-31,8,2021-01-04,2021-03-08,17550.0,18600.0,2021,0.05982905982905984,0.04266066918346767,0.01716839064559217
Hybrid,breakout_20d,STB,2020-12-31,10,2021-01-04,2021-03-22,17550.0,19200.0,2021,0.09401709401709413,0.06600801449391769,0.02800907952317644
Hybrid,breakout_20d,STB,2020-12-31,13,2021-01-04,2021-04-12,17550.0,23450.0,2021,0.33618233618233617,0.11778985604255365,0.21839248013978252
Hybrid,breakout_20d,STB,2020-12-31,16,2021-01-04,2021-05-06,17550.0,24400.0,2021,0.3903133903133904,0.11611198871901962,0.2742014015943708
Hybrid,breakout_20d,STB,2020-12-31,20,2021-01-04,2021-06-03,17550.0,32750.0,2021,0.8660968660968662,0.217596187314252,0.6485006787826142
Hybrid,breakout_20d,VCB,2020-12-31,8,2021-01-05,2021-03-09,43226.21773482747,41354.38756101319,2021,-0.043303121852970805,0.025976778067193562,-0.06927989992016437
Hybrid,breakout_20d,VCB,2020-12-31,10,2021-01-05,2021-03-23,43226.21773482747,41702.63503521119,2021,-0.035246727089627505,0.04494282813120831,-0.08018955522083582
Hybrid,breakout_20d,VCB,2020-12-31,13,2021-01-05,2021-04-13,43226.21773482747,42442.66091788196,2021,-0.018126888217522508,0.10222948214206884,-0.12035637035959135
Hybrid,breakout_20d,VCB,2020-12-31,16,2021-01-05,2021-05-07,43226.21773482747,42225.00624650821,2021,-0.023162134944612167,0.09647256191779618,-0.11963469686240835
Hybrid,breakout_20d,VCB,2020-12-31,20,2021-01-05,2021-06-04,43226.21773482747,45663.95005421352,2021,0.0563947633434041,0.21323561873647967,-0.15684085539307557
Hybrid,breakout_20d,BID,2021-03-31,8,2021-04-05,2021-06-03,26146.9503984214,28012.53961455465,2021,0.07135016465422628,0.1037417580194977,-0.03239159336527142
