strategy,variant,symbol,report_date,horizon_weeks,entry_date,exit_date,entry_price,exit_price,year,ret,bench_ret,alpha
Hybrid,ma5_gt_ma10_gt_ma20,HHS,2015-06-30,10,2015-07-29,2015-10-08,10210.65983926768,10741.42149669087,2015,0.051981132050057166,-0.06070113654554199,0.11268226859559916
Hybrid,ma5_gt_ma10_gt_ma20,HHS,2015-06-30,13,2015-07-29,2015-10-29,10210.65983926768,11166.223476785986,2015,0.0935849056339575,-0.031214983191932166,0.12479988882588966
Hybrid,ma5_gt_ma10_gt_ma20,HHS,2015-06-30,16,2015-07-29,2015-11-19,10210.65983926768,9952.503533657076,2015,-0.025283018891472442,-0.036497518809028406,0.011214499917555965
Hybrid,ma5_gt_ma10_gt_ma20,HHS,2015-06-30,20,2015-07-29,2015-12-17,10210.65983926768,9467.015556405511,2015,-0.0728301887016446,-0.07618056667200257,0.003350377970357976
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2015-06-30,8,2015-07-24,2015-09-21,6750.022061445042,6950.022715117487,2015,0.02962962962962945,-0.0936856445838482,0.12331527421347765
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2015-06-30,10,2015-07-24,2015-10-05,6750.022061445042,7600.024839552935,2015,0.12592592592592577,-0.09704400722364792,0.2229699331495737
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2015-06-30,13,2015-07-24,2015-10-26,6750.022061445042,7700.025166389159,2015,0.1407407407407406,-0.05172195291955772,0.19246269366029833
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2015-06-30,16,2015-07-24,2015-11-16,6750.022061445042,8925.02917013289,2015,0.3222222222222224,-0.034930139720558806,0.3571523619427812
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2015-06-30,20,2015-07-24,2015-12-14,6750.022061445042,8525.027862787998,2015,0.26296296296296306,-0.10936856445838472,0.3723315274213478
Hybrid,ma5_gt_ma10_gt_ma20,TIG,2015-06-30,8,2015-07-31,2015-09-28,4016.6260797197488,3778.014629439368,2015,-0.05940594059405935,-0.09045824880043785,0.0310523082063785
Hybrid,ma5_gt_ma10_gt_ma20,TIG,2015-06-30,10,2015-07-31,2015-10-12,4016.6260797197488,4016.6260797197488,2015,0.0,-0.0466299552378191,0.0466299552378191
Hybrid,ma5_gt_ma10_gt_ma20,TIG,2015-06-30,13,2015-07-31,2015-11-02,4016.6260797197488,4454.080405233781,2015,0.10891089108910901,-0.029465752101246134,0.13837664319035514
Hybrid,ma5_gt_ma10_gt_ma20,TIG,2015-06-30,16,2015-07-31,2015-11-23,4016.6260797197488,4295.00610504686,2015,0.06930693069306937,-0.03392586867613423,0.1032327993692036
Hybrid,ma5_gt_ma10_gt_ma20,TIG,2015-06-30,20,2015-07-31,2015-12-21,4016.6260797197488,4573.386130373971,2015,0.13861386138613851,-0.08720574501658451,0.22581960640272303
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-06-30,8,2015-06-30,2015-08-25,14653.767390448911,12041.312958135277,2015,-0.17827868852458995,-0.106348537222831,-0.07193015130175895
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-06-30,10,2015-06-30,2015-09-09,14653.767390448911,13752.921034478692,2015,-0.061475409836065587,-0.03492117022173502,-0.026554239614330566
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-06-30,13,2015-06-30,2015-09-30,14653.767390448911,12882.102890374148,2015,-0.12090163934426212,-0.05127729533766123,-0.06962434400660089
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-06-30,16,2015-06-30,2015-10-21,14653.767390448911,13692.864610747349,2015,-0.06557377049180291,-0.004738217688221802,-0.060835552803581106
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-06-30,20,2015-06-30,2015-11-18,14653.767390448911,14173.31600059813,2015,-0.032786885245901454,0.01735098221060638,-0.050137867456507834
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-09-30,8,2015-09-30,2015-11-25,43252.37022013412,68062.10542254608,2015,0.5736040609137056,0.05875870894355195,0.5148453519701537
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-09-30,10,2015-09-30,2015-12-09,43252.37022013412,64110.11220446276,2015,0.48223350253807107,0.004549978671975152,0.4776835238660959
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-09-30,13,2015-09-30,2015-12-30,43252.37022013412,67183.88470741645,2015,0.5532994923857868,0.029877008389023185,0.5234224839967636
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-09-30,16,2015-09-30,2016-01-21,43252.37022013412,62353.67077420351,2015,0.4416243654822336,-0.07244419166785154,0.5140685571500851
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-09-30,20,2015-09-30,2016-02-25,43252.37022013412,67183.88470741645,2015,0.5532994923857868,0.0003199203753734281,0.5529795720104134
Hybrid,ma5_gt_ma10_gt_ma20,VNM,2015-09-30,8,2015-09-30,2015-11-25,36920.50491926707,46150.63114908384,2015,0.25,0.05875870894355195,0.19124129105644805
Hybrid,ma5_gt_ma10_gt_ma20,VNM,2015-09-30,10,2015-09-30,2015-12-09,36920.50491926707,45412.2210506985,2015,0.22999999999999998,0.004549978671975152,0.22545002132802483
Hybrid,ma5_gt_ma10_gt_ma20,VNM,2015-09-30,13,2015-09-30,2015-12-30,36920.50491926707,46889.04124746918,2015,0.27,0.029877008389023185,0.24012299161097683
Hybrid,ma5_gt_ma10_gt_ma20,VNM,2015-09-30,16,2015-09-30,2016-01-21,36920.50491926707,42827.7857063498,2015,0.15999999999999992,-0.07244419166785154,0.23244419166785146
Hybrid,ma5_gt_ma10_gt_ma20,VNM,2015-09-30,20,2015-09-30,2016-02-25,36920.50491926707,47627.45134585452,2015,0.29000000000000004,0.0003199203753734281,0.2896800796246266
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2015-09-30,8,2015-09-30,2015-11-25,7649.820723234679,9103.918877237964,2015,0.19008264462809898,0.05875870894355195,0.13132393568454703
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2015-09-30,10,2015-09-30,2015-12-09,7649.820723234679,9483.248830456212,2015,0.23966942148760317,0.004549978671975152,0.23511944281562802
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2015-09-30,13,2015-09-30,2015-12-30,7649.820723234679,9736.135465935044,2015,0.2727272727272725,0.029877008389023185,0.2428502643382493
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2015-09-30,16,2015-09-30,2016-01-21,7649.820723234679,8977.475559498547,2015,0.17355371900826433,-0.07244419166785154,0.24599791067611587
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2015-09-30,20,2015-09-30,2016-02-25,7649.820723234679,8598.145606280299,2015,0.12396694214876014,0.0003199203753734281,0.12364702177338671
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-12-31,8,2016-01-05,2016-03-08,66305.66399228682,76405.20221627754,2016,0.1523178807947021,0.008369302031792758,0.14394857876290934
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-12-31,10,2016-01-05,2016-03-22,66305.66399228682,75087.8711435831,2016,0.13245033112582805,0.0017019335368633204,0.13074839758896473
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-12-31,13,2016-01-05,2016-04-12,66305.66399228682,79478.97471923124,2016,0.19867549668874185,0.017370249499947255,0.1813052471887946
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-12-31,16,2016-01-05,2016-05-06,66305.66399228682,76844.31257384236,2016,0.15894039735099352,0.06418219461697716,0.09475820273401636
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2015-12-31,20,2016-01-05,2016-06-03,66305.66399228682,81151.22094967139,2016,0.22389575887682112,0.09113239990174393,0.13276335897507718
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-12-31,8,2015-12-31,2016-03-04,13182.385009030886,12551.792559851732,2015,-0.04783599088838264,-0.00929140113638327,-0.03854458975199937
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-12-31,10,2015-12-31,2016-03-18,13182.385009030886,12761.990042911451,2015,-0.03189066059225498,-0.005543754209626273,-0.02634690638262871
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-12-31,13,2015-12-31,2016-04-08,13182.385009030886,12431.679712389036,2015,-0.056947608200455635,-0.011553805502305448,-0.04539380269815019
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-12-31,16,2015-12-31,2016-05-04,13182.385009030886,13843.005670075716,2015,0.05011389521640108,0.03460960571991101,0.015504289496490076
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2015-12-31,20,2015-12-31,2016-06-01,13182.385009030886,14083.231365001106,2015,0.06833712984054663,0.07051448111496827,-0.002177351274421646
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2016-03-31,8,2016-03-31,2016-05-31,82552.74722218493,79791.14462090595,2016,-0.033452582672340636,0.1019564520152525,-0.13540903468759313
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2016-03-31,10,2016-03-31,2016-06-14,82552.74722218493,83418.01483094713,2016,0.010481390842552951,0.11441146074623121,-0.10393006990367826
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2016-03-31,13,2016-03-31,2016-07-05,82552.74722218493,91125.11402728464,2016,0.10384108456170194,0.15975909625458806,-0.05591801169288613
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2016-03-31,16,2016-03-31,2016-07-26,82552.74722218493,100645.64832864274,2016,0.2191677650382977,0.15567869997505435,0.06348906506324337
Hybrid,ma5_gt_ma10_gt_ma20,CTD,2016-03-31,20,2016-03-31,2016-08-23,82552.74722218493,99738.93077613245,2016,0.20818427165957432,0.17451266882862315,0.033671602830951164
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-03-31,8,2016-05-04,2016-06-29,6942.123976818739,7153.7740980632125,2016,0.030487804878048808,0.05183033702238471,-0.0213425321443359
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-03-31,10,2016-05-04,2016-07-13,6942.123976818739,8000.374583041106,2016,0.15243902439024382,0.12694676748960876,0.025492256900635057
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-03-31,13,2016-05-04,2016-08-03,6942.123976818739,7238.434146561002,2016,0.04268292682926833,0.05431752549785496,-0.011634598668586627
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-03-31,16,2016-05-04,2016-08-24,6942.123976818739,7323.094195058791,2016,0.054878048780487854,0.10299297244061623,-0.04811492366012837
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-03-31,20,2016-05-04,2016-09-22,6942.123976818739,7196.104122312107,2016,0.03658536585365857,0.12070375749077722,-0.08411839163711865
Hybrid,ma5_gt_ma10_gt_ma20,PC1,2016-03-31,8,2016-12-21,2017-02-23,8177.8313609650195,7923.3115757117075,2016,-0.031123139377537523,0.0748643056346896,-0.10598744501222712
Hybrid,ma5_gt_ma10_gt_ma20,PC1,2016-03-31,10,2016-12-21,2017-03-09,8177.8313609650195,8731.135241950473,2016,0.0676589986468199,0.07325996341499974,-0.005600964768179839
Hybrid,ma5_gt_ma10_gt_ma20,PC1,2016-03-31,13,2016-12-21,2017-03-30,8177.8313609650195,8808.597785288435,2016,0.07713125845737445,0.08534500854649596,-0.008213750089121508
Hybrid,ma5_gt_ma10_gt_ma20,PC1,2016-03-31,16,2016-12-21,2017-04-21,8177.8313609650195,8188.897438584727,2016,0.0013531799729362692,0.06817704741056163,-0.06682386743762536
Hybrid,ma5_gt_ma10_gt_ma20,PC1,2016-03-31,20,2016-12-21,2017-05-23,8177.8313609650195,9295.505200555635,2016,0.13667117726657607,0.11093951479893227,0.0257316624676438
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-03-31,8,2016-04-20,2016-06-17,12852.074678508472,14143.287788732456,2016,0.10046728971962637,0.09017129376969524,0.010295995949931136
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-03-31,10,2016-04-20,2016-07-01,12852.074678508472,14263.40063619515,2016,0.10981308411214963,0.12722919564107538,-0.01741611152892575
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-03-31,13,2016-04-20,2016-07-22,12852.074678508472,15614.67017015048,2016,0.21495327102803752,0.14407689734697127,0.07087637368106625
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-03-31,16,2016-04-20,2016-08-12,12852.074678508472,16365.375466792331,2016,0.27336448598130847,0.15435804446948231,0.11900644151182616
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-03-31,20,2016-04-20,2016-09-12,12852.074678508472,15488.210450603692,2016,0.20511363636125024,0.1614879495801278,0.04362568678112244
Hybrid,ma5_gt_ma10_gt_ma20,BID,2016-06-30,8,2016-07-14,2016-09-09,9340.228308228066,8185.253840006317,2016,-0.12365591397849462,0.00028499002534898565,-0.12394090400384361
Hybrid,ma5_gt_ma10_gt_ma20,BID,2016-06-30,10,2016-07-14,2016-09-23,9340.228308228066,8059.713136938736,2016,-0.13709677419354827,0.011099611513597063,-0.14819638570714533
Hybrid,ma5_gt_ma10_gt_ma20,BID,2016-06-30,13,2016-07-14,2016-10-14,9340.228308228066,8536.767808595545,2016,-0.08602150537634401,0.030463933762318263,-0.11648543913866227
Hybrid,ma5_gt_ma10_gt_ma20,BID,2016-06-30,16,2016-07-14,2016-11-04,9340.228308228066,8567.211429089433,2016,-0.08276209677419355,5.999790007349404e-05,-0.08282209467426704
Hybrid,ma5_gt_ma10_gt_ma20,BID,2016-06-30,20,2016-07-14,2016-12-02,9340.228308228066,8091.255238584465,2016,-0.13371975806451608,-0.002324918627848116,-0.13139483943666797
Hybrid,ma5_gt_ma10_gt_ma20,VHC,2016-06-30,8,2016-06-30,2016-08-25,14152.45557179893,16485.277918798754,2016,0.16483516483516492,0.04150191376965173,0.12333325106551318
Hybrid,ma5_gt_ma10_gt_ma20,VHC,2016-06-30,10,2016-06-30,2016-09-09,14152.45557179893,16640.79940859874,2016,0.17582417582417587,0.05475595482870976,0.1210682209954661
Hybrid,ma5_gt_ma10_gt_ma20,VHC,2016-06-30,13,2016-06-30,2016-09-30,14152.45557179893,18289.327200478616,2016,0.29230769230769216,0.08456963907253345,0.2077380532351587
Hybrid,ma5_gt_ma10_gt_ma20,VHC,2016-06-30,16,2016-06-30,2016-10-21,14152.45557179893,17107.363877998705,2016,0.20879120879120872,0.0831461740423245,0.12564503474888422
Hybrid,ma5_gt_ma10_gt_ma20,VHC,2016-06-30,20,2016-06-30,2016-11-18,14152.45557179893,15454.428594811705,2016,0.09199626286813212,0.06483092398696733,0.02716533888116479
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-09-30,8,2016-10-05,2016-11-30,7450.084267805476,6815.133904072055,2016,-0.08522727272727271,-0.03197775966464822,-0.05324951306262449
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-09-30,10,2016-10-05,2016-12-14,7450.084267805476,6201.3485524630805,2016,-0.16761363636363635,-0.03187587331159758,-0.13573776305203877
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-09-30,13,2016-10-05,2017-01-05,7450.084267805476,6984.454001067634,2016,-0.0625,-0.016345482068001904,-0.046154517931998096
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-09-30,16,2016-10-05,2017-02-02,7450.084267805476,8249.509725768536,2016,0.10730421686874969,0.023492081974848533,0.08381213489390116
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-09-30,20,2016-10-05,2017-03-02,7450.084267805476,7918.647036232364,2016,0.06289361993551124,0.02979448067070334,0.0330991392648079
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2016-09-30,8,2016-10-06,2016-12-01,20905.568555575945,19837.499793906158,2016,-0.05109015613856194,-0.030233370191468434,-0.020856785947093504
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2016-09-30,10,2016-10-06,2016-12-15,20905.568555575945,18838.68861547172,2016,-0.09886743499032669,-0.031135424547518054,-0.06773201044280863
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2016-09-30,13,2016-10-06,2017-01-06,20905.568555575945,18228.30400642845,2016,-0.12806466095529423,-0.010941046383053155,-0.11712361457224107
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2016-09-30,16,2016-10-06,2017-02-03,20905.568555575945,18977.41239025428,2016,-0.09223170181647056,0.01895769074084841,-0.11118939255731897
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2016-09-30,20,2016-10-06,2017-03-03,20905.568555575945,19421.32846955847,2016,-0.07099735566013088,0.03680963743234589,-0.10780699309247677
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-09-30,8,2016-10-07,2016-12-02,2803.6980804788764,2618.972822333613,2016,-0.06588628762541793,-0.027502010380875852,-0.038384277244542075
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-09-30,10,2016-10-07,2016-12-16,2803.6980804788764,2589.435534863685,2016,-0.0764214046822741,-0.012851816653264292,-0.0635695880290098
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-09-30,13,2016-10-07,2017-01-09,2803.6980804788764,2697.738922253421,2016,-0.03779264214046796,-0.0020176913517070405,-0.03577495078876092
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-09-30,16,2016-10-07,2017-02-06,2803.6980804788764,2776.505022173229,2016,-0.00969899665551821,0.023525111484757444,-0.033224108140275654
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-09-30,20,2016-10-07,2017-03-06,2803.6980804788764,2864.2759652719624,2016,0.021606422323026786,0.04728415819869869,-0.025677735875671903
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-09-30,8,2016-09-30,2016-11-25,15839.745267239554,14805.819335957598,2016,-0.06527415143603132,-0.014378837151648671,-0.05089531428438265
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-09-30,10,2016-09-30,2016-12-09,15839.745267239554,14495.641556573011,2016,-0.08485639686684077,-0.03304507605034046,-0.051811320816500306
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-09-30,13,2016-09-30,2016-12-30,15839.745267239554,14661.069705578127,2016,-0.07441253263707559,-0.030420136205212,-0.04399239643186359
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-09-30,16,2016-09-30,2017-01-23,15839.745267239554,15757.031192736998,2016,-0.005221932114882422,0.0020707858778235,-0.007292717992705922
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2016-09-30,20,2016-09-30,2017-02-27,15839.745267239554,15798.38822998828,2016,-0.0026109660574409332,0.046242690271681264,-0.0488536563291222
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-12-31,8,2017-01-03,2017-03-07,6815.133904072055,8073.049624682579,2017,0.1845768165844719,0.0662638948825165,0.1183129217019554
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-12-31,10,2017-01-03,2017-03-21,6815.133904072055,8161.279675225558,2017,0.19752301130124206,0.0657281885686225,0.13179482273261955
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-12-31,13,2017-01-03,2017-04-12,6815.133904072055,7852.47449832513,2017,0.15221132979254626,0.07971607565363614,0.07249525413891011
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-12-31,16,2017-01-03,2017-05-05,6815.133904072055,7830.416985689386,2017,0.14897478111335394,0.07141262778827695,0.07756215332507699
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2016-12-31,20,2017-01-03,2017-06-02,6815.133904072055,8249.509725768536,2017,0.21046920601801222,0.0994032826892457,0.11106592332876652
Hybrid,ma5_gt_ma10_gt_ma20,HPG,2016-12-31,8,2017-01-03,2017-03-07,5203.669107331289,4872.526527773843,2017,-0.06363636363636371,0.0662638948825165,-0.1299002585188802
Hybrid,ma5_gt_ma10_gt_ma20,HPG,2016-12-31,10,2017-01-03,2017-03-21,5203.669107331289,5067.664119298766,2017,-0.026136363636363624,0.0657281885686225,-0.09186455220498613
Hybrid,ma5_gt_ma10_gt_ma20,HPG,2016-12-31,13,2017-01-03,2017-04-12,5203.669107331289,5605.770811079615,2017,0.07727272727272716,0.07971607565363614,-0.002443348380908983
Hybrid,ma5_gt_ma10_gt_ma20,HPG,2016-12-31,16,2017-01-03,2017-05-05,5203.669107331289,5180.016065934327,2017,-0.004545454545454741,0.07141262778827695,-0.07595808233373169
Hybrid,ma5_gt_ma10_gt_ma20,HPG,2016-12-31,20,2017-01-03,2017-06-02,5203.669107331289,5321.9343143160895,2017,0.022727272727272485,0.0994032826892457,-0.07667600996197321
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-12-31,8,2017-01-03,2017-03-07,2707.584684743397,2864.2759652719624,2017,0.057871239046181744,0.0662638948825165,-0.00839265583633475
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-12-31,10,2017-01-03,2017-03-21,2707.584684743397,3161.9964061066826,2017,0.1678291814559998,0.0657281885686225,0.10210099288737728
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-12-31,13,2017-01-03,2017-04-12,2707.584684743397,3151.730184008933,2017,0.16403752826945417,0.07971607565363614,0.08432145261581803
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-12-31,16,2017-01-03,2017-05-05,2707.584684743397,3428.918180648156,2017,0.26641216430618186,0.07141262778827695,0.19499953651790491
Hybrid,ma5_gt_ma10_gt_ma20,MBB,2016-12-31,20,2017-01-03,2017-06-02,2707.584684743397,3901.164397144608,2017,0.4408282108872723,0.0994032826892457,0.3414249281980266
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2016-12-31,8,2017-01-06,2017-03-10,8130.685968196363,8374.893850633356,2017,0.030035335689045928,0.04767578699617547,-0.017640451307129545
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2016-12-31,10,2017-01-06,2017-03-24,8130.685968196363,8245.607324637302,2017,0.014134275618374659,0.06228302441894673,-0.04814874880057207
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2016-12-31,13,2017-01-06,2017-04-17,8130.685968196363,8403.62418974359,2017,0.03356890459363937,0.04564577817005011,-0.01207687357641074
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2016-12-31,16,2017-01-06,2017-05-10,8130.685968196363,8259.972494192418,2017,0.01590106007067127,0.06547513974698438,-0.04957407967631311
Hybrid,ma5_gt_ma10_gt_ma20,VSC,2016-12-31,20,2017-01-06,2017-06-07,8130.685968196363,8259.972494192418,2017,0.01590106007067127,0.108355398646661,-0.09245433857598973
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2017-03-31,8,2017-03-31,2017-05-31,22001.59068051409,28521.60809529444,2017,0.2963430012610344,0.021472774847364873,0.27487022641366954
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2017-03-31,10,2017-03-31,2017-06-14,22001.59068051409,28299.650055642345,2017,0.28625472887768,0.053245836275283454,0.23300889260239654
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2017-03-31,13,2017-03-31,2017-07-05,22001.59068051409,31961.95770990194,2017,0.4527112232030268,0.07754288324957437,0.37516833995345245
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2017-03-31,16,2017-03-31,2017-07-26,22001.59068051409,29908.845843120045,2017,0.3593947036569991,0.07139593803214694,0.28799876562485216
Hybrid,ma5_gt_ma10_gt_ma20,KSB,2017-03-31,20,2017-03-31,2017-08-23,22001.59068051409,27666.345866501448,2017,0.25747025604855,0.06045880577591345,0.19701145027263656
Hybrid,ma5_gt_ma10_gt_ma20,STB,2017-03-31,8,2017-03-31,2017-05-31,11450.0,12500.0,2017,0.09170305676855905,0.021472774847364873,0.07023028192119418
Hybrid,ma5_gt_ma10_gt_ma20,STB,2017-03-31,10,2017-03-31,2017-06-14,11450.0,14000.0,2017,0.222707423580786,0.053245836275283454,0.16946158730550254
Hybrid,ma5_gt_ma10_gt_ma20,STB,2017-03-31,13,2017-03-31,2017-07-05,11450.0,13450.0,2017,0.1746724890829694,0.07754288324957437,0.09712960583339503
Hybrid,ma5_gt_ma10_gt_ma20,STB,2017-03-31,16,2017-03-31,2017-07-26,11450.0,12800.0,2017,0.11790393013100431,0.07139593803214694,0.046507992098857365
Hybrid,ma5_gt_ma10_gt_ma20,STB,2017-03-31,20,2017-03-31,2017-08-23,11450.0,11800.0,2017,0.03056768558951961,0.06045880577591345,-0.029891120186393838
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2017-03-31,8,2017-05-11,2017-07-06,15219.38970847038,16273.994158377978,2017,0.06929347826086985,0.07953213147767557,-0.010238653216805726
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2017-03-31,10,2017-05-11,2017-07-20,15219.38970847038,15488.210450603692,2017,0.017663043478261198,0.05989048124801721,-0.042227437769756015
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2017-03-31,13,2017-05-11,2017-08-10,15219.38970847038,15591.603043731886,2017,0.0244565217391306,0.06681471468571965,-0.042358192946589046
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2017-03-31,16,2017-05-11,2017-08-31,15219.38970847038,15343.460820224216,2017,0.008152173913043459,0.07968385770838227,-0.07153168379533881
Hybrid,ma5_gt_ma10_gt_ma20,VCB,2017-03-31,20,2017-05-11,2017-09-29,15219.38970847038,15887.37871119444,2017,0.04389065629565225,0.10956013186388769,-0.06566947556823544
Hybrid,ma5_gt_ma10_gt_ma20,CTG,2017-06-30,8,2017-07-04,2017-08-29,8977.407642748114,8249.509725768536,2017,-0.08108108108108125,-0.001947030456198262,-0.07913405062488299
