cohort_date,horizon_weeks,n_symbols,cohort_ret,bench_ret,alpha
2019-07-01,8,3,0.0558341620037213,0.017885067470303717,0.037949094533417584
2019-07-01,10,3,0.030888095004959815,0.004815608786155945,0.02607248621880387
2019-07-01,13,3,0.10291735429905446,0.035190190656683384,0.06772716364237108
2019-09-30,8,5,-0.014129142202706713,-0.0202797623825961,0.006150620179889387
2019-09-30,10,5,-0.03471939861459672,-0.030605282170667047,-0.004114116443929672
2019-09-30,13,5,-0.05630559922537692,-0.03163883760134867,-0.024666761624028255
2019-12-31,8,4,0.07358331616939917,-0.07452731037783955,0.14811062654723872
2019-12-31,10,4,-0.13855034321055426,-0.22198982299503645,0.08343947978448218
2019-12-31,13,4,-0.1432873111697678,-0.20880550265871645,0.06551819148894863
2020-03-31,8,3,0.5357264767178016,0.3048012920169654,0.23092518470083623
2020-03-31,10,3,0.5816830170469028,0.3033673946840143,0.27831562236288854
2020-03-31,13,3,0.8872041002358698,0.27935338777111984,0.60785071246475
2020-06-30,8,3,0.15204789797079007,0.05939814085394679,0.09264975711684328
2020-06-30,10,3,0.17883490203917188,0.07781992704003104,0.10101497499914083
2020-06-30,13,3,0.24741053796489423,0.09707796536219426,0.15033257260269997
2020-09-30,8,3,0.195267538243817,0.10464974978181862,0.09061778846199839
2020-09-30,10,3,0.27830697636109075,0.1479435711050474,0.13036340525604334
2020-09-30,13,3,0.39365654320591315,0.21247003457761182,0.18118650862830132
2020-12-31,8,6,0.12087163645312267,0.058720682689084924,0.062150953764037745
2020-12-31,10,6,0.16047549412780135,0.08169440242057502,0.07878109170722633
2020-12-31,13,6,0.24018376096883684,0.11576544339460271,0.12441831757423413
2021-03-31,8,10,0.32271803645719693,0.11465957161082385,0.20805846484637308
2021-03-31,10,10,0.3224817542576055,0.14291949237897006,0.17956226187863544
2021-03-31,13,10,0.3717483699223201,0.18439031759887192,0.18735805232344815
2021-06-30,8,9,0.0786650727986902,-0.07028504490433429,0.1489501177030245
2021-06-30,10,9,0.18351525706709518,-0.04489723474495044,0.22841249181204562
2021-06-30,13,9,0.1891821409314552,-0.052294913208618676,0.24147705414007387
2021-09-30,8,7,0.1346692552693469,0.11828830305649518,0.016380952212851713
2021-09-30,10,7,0.11226359666438075,0.09382590942282776,0.018437687241552994
2021-09-30,13,7,0.11438414409022356,0.10723067523061558,0.007153468859607978
2021-12-31,8,11,0.18679323756276184,0.000513922631284025,0.1862793149314778
2021-12-31,10,11,0.19085161947163634,-0.002222548522305523,0.19307416799394186
2021-12-31,13,11,0.19381322954440314,-0.02871959847291561,0.22253282801731875
2022-03-31,8,9,-0.11171150153343075,-0.13367958985356698,0.021968088320136234
2022-03-31,10,9,-0.15002964894910897,-0.1754783366283551,0.02544868767924613
2022-03-31,13,9,-0.23807327005721785,-0.2083302617029118,-0.029743008354306044
2022-06-30,8,14,0.13010400622036253,0.07621910487641959,0.05388490134394294
2022-06-30,10,14,0.09401203133801794,0.04343687374749505,0.05057515759052289
2022-06-30,13,14,-0.08149152748334225,-0.09281897127588501,0.01132744379254276
2022-09-30,8,7,-0.11413803150412379,-0.1419031719532553,0.027765140449131517
2022-09-30,10,7,-0.0517601057223351,-0.07092950331681547,0.019169397594480365
2022-09-30,13,7,-0.07373236239358116,-0.11043096518889495,0.036698602795313784
2023-01-03,8,3,0.07071162399326858,-0.005805153750359393,0.07651677774362797
2023-01-03,10,3,0.03491276424020754,-0.010987642494492023,0.04590040673469956
2023-01-03,13,3,0.0763982621537617,0.024485103937158748,0.05191315821660296
2023-03-31,8,1,0.10830785829886702,0.00989066726780874,0.09841719103105828
2023-03-31,10,1,0.1468800575436071,0.049575443342350534,0.09730461420125658
2023-03-31,13,1,0.2805970149253727,0.0657311391644122,0.2148658757609605
2023-06-30,8,3,0.03212559226538795,0.056410576871574136,-0.024284984606186187
2023-06-30,10,3,0.07205184283796588,0.11182131443160914,-0.03976947159364326
2023-06-30,13,3,0.0069995321373601165,-0.0018568444357158764,0.008856376573075992
2024-01-02,8,5,0.238164518482651,0.12216802742727872,0.11599649105537227
2024-01-02,10,5,0.15687600882720934,0.09785105856572307,0.05902495026148627
2024-01-02,13,5,0.22345258974122634,0.1158413741914961,0.10761121554973024
2024-04-01,8,1,0.05251742771625989,-0.01545040264685682,0.06796783036311671
2024-04-01,10,1,0.044046462503251727,-0.001256320619264506,0.04530278312251623
2024-04-01,13,1,0.046164203806503545,0.0011860915163244279,0.04497811229017912
2024-07-01,8,4,0.11125549206086982,0.020293967606172636,0.09096152445469718
2024-07-01,10,4,0.0938227583411666,-0.0010282489478382617,0.09485100728900486
2024-07-01,13,4,0.1410683237539318,0.026527228669812608,0.1145410950841192
2024-09-30,8,3,0.0005355013066313807,-0.04133732937869772,0.0418728306853291
2024-09-30,10,3,0.0441861517143998,-0.01094771495566571,0.055133866670065514
2024-09-30,13,3,0.08756885089255102,-0.012360824261999803,0.09992967515455083
2024-12-31,8,6,0.057221923561381526,0.029942057815879775,0.02727986574550175
2024-12-31,10,6,0.04311760519925837,0.045666966639827056,-0.0025493614405686857
2024-12-31,13,6,-0.025598433090882406,-0.07770883657777994,0.052110403486897536
