date,industryCode,industryName,industryLevel,parentLevel1Code,parentLevel1Name,p_wave_10d_raw,p_wave_20d_raw,p_wave_10d,p_wave_20d,expected_return_10d,expected_return_20d,expected_drawdown_20d,confidence_10d,confidence_20d,rs_20d,rs_60d,dist_days_10,dist_days_20,volume_thrust_20,close_vs_ma20,close_vs_ma50,dist_to_20d_high
2026-04-29,8600,Bất động sản,2,8000,Tài chính,0.9519544989142866,0.9438522437334084,0.33056325023084027,0.2631336405529954,0.016528162511542013,0.021050691244239632,-0.04667537723191713,0.4941239362665856,0.5259750809820901,0.2750843634808142,0.2780368285319308,1.0,2.0,1.225646832382579,0.14471808752984128,0.24971294448860193,-0.049854909156475835
2026-04-29,0500,Dầu khí,2,0001,Dầu khí,0.9102363481368634,0.7256579621085046,0.33056325023084027,0.260157921528232,0.016528162511542013,0.02081263372225856,-0.04677260926095485,0.4941239362665856,0.5259750809820901,-0.2250458448402164,-0.09985442122265087,3.0,6.0,0.916725352112676,-0.0653143005943908,-0.17103269210242777,-0.1338260745372749
2026-04-29,6500,Viễn thông,2,6000,Viễn thông,0.8200024846124003,0.5405287769259796,0.2838709677419355,0.22991115455231498,0.014193548387096775,0.0183928923641852,-0.04776092653836758,0.4941239362665856,0.5259750809820901,-0.16013155916935307,-0.30721084886424344,3.0,4.0,0.7870639534883721,-0.048549312966316815,-0.05420867550574626,-0.10979366616169484
2026-04-29,8500,Bảo hiểm,2,8000,Tài chính,0.6604186809882108,0.4140978086327072,0.23944742900997698,0.21786044046664782,0.011972371450498849,0.017428835237331824,-0.04815468528109564,0.4941239362665856,0.5259750809820901,-0.21307550783474116,0.004890255588104742,3.0,6.0,0.5745004179013753,-0.04942996666812083,-0.05988419041559756,-0.15247225675533727
2026-04-29,9500,Công nghệ thông tin,2,9000,Công nghệ,0.2378379209940265,0.1594224910037489,0.18393393393393392,0.15276845899801758,0.009196696696696696,0.012221476719841407,-0.05028157474196591,0.4941239362665856,0.5259750809820901,-0.1010730137474698,-0.26034950755206143,5.0,8.0,1.1094082444942206,-0.0011627412761519018,-0.05275949341736452,-0.04595137688963513
2026-04-29,7500,Các dịch vụ hạ tầng,2,7000,Các dịch vụ hạ tầng,0.21206471302787436,0.12893719456108846,0.18393393393393392,0.1400485546971274,0.009196696696696696,0.011203884375770192,-0.05069719936715695,0.4941239362665856,0.5259750809820901,-0.14248549639952424,-0.2031662745617564,5.0,6.0,0.5892900750043607,-0.028214109901718798,-0.09180047850904471,-0.05637551528504858
2026-04-29,1300,Hóa chất,2,1000,Vật liệu cơ bản,0.1302794716012482,0.09805874916526186,0.131795195954488,0.12735851017117883,0.0065897597977244,0.010188680813694307,-0.0511118483200886,0.4941239362665856,0.5259750809820901,-0.08771138752269425,-0.0985570946304255,3.0,4.0,1.0287291277797954,0.00842996632033799,-0.0346814386592178,-0.029631042093682614
2026-04-29,5700,Du lịch và giải trí,2,5000,Dịch vụ tiêu dùng,0.06054911553362859,0.07992505124500397,0.11202635914332784,0.1193295026097818,0.005601317957166393,0.009546360208782544,-0.051374197248148394,0.4941239362665856,0.5259750809820901,-0.04332987315797476,-0.07626822008818746,0.0,1.0,0.7973841646149219,0.026865802078761547,0.03692009007365282,-0.017582307059404334
2026-04-29,3700,Hàng tiêu dùng cá nhân và gia đình,2,3000,Hàng tiêu dùng,0.07642447231495003,0.054969962024788065,0.131795195954488,0.10809978407579258,0.0065897597977244,0.008647982726063408,-0.05174112984813373,0.4941239362665856,0.5259750809820901,-0.1406936301546733,-0.05941018754192151,3.0,4.0,1.1025746990717964,-0.027203143512040784,-0.0459740644829828,-0.06097312094771634
2026-04-29,1700,Tài nguyên cơ bản,2,1000,Vật liệu cơ bản,0.06037156236182815,0.0328772663425614,0.11202635914332784,0.10086341315276927,0.005601317957166393,0.00806907305222154,-0.05197757926484942,0.4941239362665856,0.5259750809820901,-0.13920387526092226,0.038663800650111435,2.0,3.0,0.6385092579145719,-0.027747466768456852,-0.01732604187408393,-0.0713105072429876
2026-04-29,2300,Xây dựng và vật liệu xây dựng,2,2000,Công nghiệp,0.022337235423773798,0.02667142016378958,0.10660426417056683,0.09183805881442401,0.005330213208528342,0.007347044705153921,-0.05227248396109219,0.4941239362665856,0.5259750809820901,-0.09545410106488128,0.043252938892515136,2.0,3.0,1.2830367696344358,0.007077681432027694,0.027214936657758537,-0.025595097705367276
2026-04-29,8900,Quỹ đầu tư,2,8000,Tài chính,0.012317504557473127,0.018683900022349893,0.07534246575342465,0.08984120418187216,0.003767123287671233,0.0071872963345497734,-0.05233773146127639,0.4941239362665856,0.5259750809820901,-0.0652566234758547,-0.049424712263265835,1.0,3.0,0.8001971969857032,0.014254741865341147,0.010259327073943503,-0.02049962909282199
2026-04-29,8300,Ngân hàng,2,8000,Tài chính,0.01909757532986486,0.0204747435538673,0.10660426417056683,0.0882374139118514,0.005330213208528342,0.007058993112948112,-0.0523901355292705,0.4941239362665856,0.5259750809820901,-0.08044001718832416,-0.08589381431354526,2.0,3.0,0.8054089660975743,0.005176320240414034,0.001899590034567522,-0.037141219505638645
2026-04-29,8700,Dịch vụ tài chính,2,8000,Tài chính,0.03379665267995322,0.020691944310234245,0.11202635914332784,0.08804289973259907,0.005601317957166393,0.007043431978607926,-0.05239649130687179,0.4941239362665856,0.5259750809820901,-0.09524457746953474,-0.07425563165103344,3.0,4.0,0.5107643852283387,-0.014502137087906042,-0.023133124284953732,-0.05129735823428183
2026-04-29,5300,Bán lẻ,2,5000,Dịch vụ tiêu dùng,0.020608032818878037,0.02275423257280076,0.10660426417056683,0.08619601708133823,0.005330213208528342,0.006895681366507058,-0.052456838451908745,0.4941239362665856,0.5259750809820901,-0.1055599376488301,-0.02060994511062264,0.0,2.0,0.8229349436025977,0.0059379697260910635,-0.00791000575695533,-0.0469485380525102
2026-04-29,3300,Ôtô và linh kiện ôtô,2,3000,Hàng tiêu dùng,0.008189799442471566,0.006088297937258195,0.07033997655334115,0.056876522278729004,0.0035169988276670576,0.004550121782298321,-0.053414856983327444,0.4941239362665856,0.5259750809820901,-0.1465574953961465,-0.08424918614902399,3.0,6.0,0.9475411330386035,-0.019527269955288085,-0.03708026062353331,-0.045440216785384235
2026-04-29,5500,Truyền thông,2,5000,Dịch vụ tiêu dùng,0.0018125960270654452,0.0025750834243605516,0.039603960396039604,0.056773090772272765,0.0019801980198019802,0.004541847261781821,-0.05341823662204853,0.4941239362665856,0.5259750809820901,-0.12387966567086017,-0.046234948475114335,4.0,7.0,0.9020039638846069,-0.007337453131744942,-0.008699178498382976,-0.03933579423526745
2026-04-29,4500,Y tế,2,4000,Y tế,0.0028162187983291915,0.0024007110390200236,0.05588673621460507,0.05674578535827844,0.0027943368107302535,0.004539662828662276,-0.053419128830212104,0.4941239362665856,0.5259750809820901,-0.14916060552919852,-0.06792062999854942,3.0,5.0,1.1837550222608317,-0.023176868294483177,-0.032812322907077696,-0.055448102806844646
2026-04-29,3500,Thực phẩm và đồ uống,2,3000,Hàng tiêu dùng,0.006168567217202601,0.006687407614758215,0.060106069534472596,0.05673799837001779,0.00300530347672363,0.004539039869601424,-0.05341938327112617,0.4941239362665856,0.5259750809820901,-0.11099414116518247,-0.06869074452364754,1.0,2.0,1.027636803930627,-0.004499226035423298,-0.014897249667081058,-0.029963537893302084
2026-04-29,2700,Các sản phẩm và dịch vụ công nghiệp,2,2000,Công nghiệp,0.009622279683558582,0.008000399524976587,0.07222787385554426,0.05643441326975934,0.0036113936927772133,0.004514753061580747,-0.053429302956095784,0.4941239362665856,0.5259750809820901,-0.10348282959638011,-0.032407427524386856,5.0,6.0,0.8786885890471104,-0.012046806141905675,-0.010646263191220307,-0.04110441288867017
