date,symbol,name,exchange,icbCode,industryCode,lead_prob_20d,lead_prob_from_current_action,lead_prob_from_historical_analogs,expected_return_20d_from_analogs,expected_drawdown_20d_from_analogs,close_vs_ma20,close_vs_ma50,dist_to_52w_high,rs20,rs60,vol_thrust20,accum20,median_traded_value_20d
2026-04-29,PPI,CTCP Đầu tư và Phát triển dự án Hạ tầng Thái Bình Dương,UPCOM,35101010,8630,0.45983433192696344,0.45983433192696344,,,,0.0,0.0,0.0,-0.1072625097790969,-0.0128926522807975,,0.0,0.0
2026-04-29,VCR,CTCP Đầu tư và Phát triển Du lịch Vinaconex,UPCOM,35101010,8630,0.4549162628863832,0.4098325257727664,0.5,0.17785626271792174,-0.03756500814923359,-0.003203987184051349,0.07924761023743465,-0.16000000000000003,-0.2466067720741788,0.1668826286180789,,0.0,0.0
2026-04-29,SIP,CTCP Đầu tư Sài Gòn VRG,HSX,35101015,8630,0.4469225413099756,0.34384508261995117,0.55,-0.03305281742963008,-0.12887514736199573,0.00032959789057374067,0.020888694540684316,-0.17861975642760486,-0.11543244441961975,0.042759521632246056,0.6440291704649043,-1.0,13269055.0
2026-04-29,IJC,CTCP Phát triển Hạ tầng Kỹ thuật,HSX,35101010,8630,0.43953534179775705,0.17907068359551417,0.7,0.0998404967736016,-0.01887329896591078,-0.014706596126777716,-0.013739627261596943,-0.39583333333333337,-0.1121644705634105,-0.05534548246947668,0.5097439985826911,2.0,23415540.0
2026-04-29,VPI,CTCP Phát triển Bất động sản Văn Phú,HSX,35101015,8630,0.438170318907388,0.826340637814776,0.05,-0.00458397044319594,-0.045410609230486315,0.04253332201375337,0.050147089005951884,-0.014446227929374,-0.0394364228225752,0.13477089912107165,4.064857468643101,4.0,63692900.0
2026-04-29,VRE,CTCP Vincom Retail,HSX,35101015,8630,0.4369887786357161,0.8739775572714322,0.0,-0.0010490920458166464,-0.11729410153319571,0.1371237458193979,0.1744600392698712,-0.28539823008849563,0.14710642225973802,0.0324147910848982,2.475083469099995,4.0,195071757.5
2026-04-29,NVT,CTCP Bất động sản Du lịch Ninh Vân Bay,HSX,35101010,8630,0.42991275766548864,0.5098255153309773,0.35,0.07844053628071641,-0.024023630144021303,0.0037481735594941945,0.044890617146787326,-0.1830403309203722,-0.03969494221152936,0.05036441366805855,1.0,2.0,763.5
2026-04-29,DXG,CTCP Tập đoàn Đất Xanh,HSX,35101010,8630,0.4246571584485609,0.4493143168971217,0.4,0.0848749516415844,-0.020206398718354435,0.03541315345699836,0.05129785631121164,-0.3734693877551021,-0.05227969190968107,0.010440681052535705,1.7532928613070906,2.0,211228585.0
2026-04-29,BVL,CTCP BV Land,UPCOM,35101010,8630,0.3956866413992108,0.6413732827984215,0.15,-0.00249690460848363,-0.08086799338918998,0.12302839116719255,0.10175786085664762,-0.17209302325581388,0.09544019292360573,0.03416617124861432,0.06060606060606061,0.0,25055.0
2026-04-29,CEO,CTCP Tập đoàn C.E.O,HNX,35101010,8630,0.3858795583970557,0.4217591167941114,0.35,0.04395602993262202,-0.04732232641108923,0.04337631887456017,0.06306736741519359,-0.45896656534954405,-0.041394246306042826,-0.04021505665238223,1.8688844673373375,1.0,179913630.0
2026-04-29,HPX,CTCP Đầu tư Hải Phát,HSX,35101010,8630,0.37534033178089876,0.3506806635617975,0.4,0.07347781836981383,-0.026798959941593675,-0.0032746623004504816,-0.015127002103219489,-0.23427672955974843,-0.09056104840122625,-0.0887939805540422,1.511111111111111,3.0,1602027.0
2026-04-29,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,35101015,8630,0.3729420649505196,0.2958841299010392,0.45,0.09502697548847952,-0.023759936302228852,-0.03237811685895042,0.05507491031863254,-0.3564356435643564,-0.17201071121794587,0.16357793595449643,0.9511459008034397,-1.0,48614275.0
2026-04-29,SJS,CTCP SJ Group,HSX,35101010,8630,0.36536688926871386,0.6307337785374277,0.1,-0.02393568972066415,-0.04658306877781078,0.08194262141383835,0.12682107565519685,-0.6794444444444444,0.07149132066012687,0.055625866237721144,1.0852713178294573,4.0,1380780.0
2026-04-29,PNT,CTCP Kỹ thuật Xây dựng Phú Nhuận,UPCOM,35101010,8630,0.35696260889983683,0.11392521779967366,0.6,0.10407127165531524,-0.021543531142336626,-0.007633587786259444,-0.1594827586206896,-0.2844036697247707,-0.13226250977909693,-0.17418297486144274,,-1.0,0.0
2026-04-29,HD8,CTCP Đầu tư phát triển nhà và đô thị HUD8,UPCOM,35101015,8630,0.35284643184544884,0.3056928636908977,0.4,0.10972436461526827,-0.02529802943773597,0.009957325746799528,0.01894374282433975,-0.202247191011236,-0.16059584311243025,0.0013930620049167342,,-1.0,0.0
2026-04-29,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,35101015,8630,0.3512195615262777,0.2524391230525554,0.45,0.05035921537783927,-0.030188393886728688,-0.00325027085590468,0.06039649608114339,-0.4871080139372822,-0.11668377492041582,-0.022313917422116414,0.8864306784660767,1.0,19008005.5
2026-04-29,OGC,CTCP Tập đoàn Đại Dương,HSX,35101010,8630,0.3351813871545015,0.12036277430900304,0.55,0.052386486394710705,-0.04616753253867338,-0.001996007984031989,-0.03238291833311835,-0.4604316546762589,-0.11058476891530944,-0.2275523381446718,0.7041499330655957,1.0,551799.5
2026-04-29,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,35101010,8630,0.332023771944089,0.514047543888178,0.15,-0.004415594385401772,-0.07710733811291062,0.03507404520654722,0.02399605206341393,-0.26222222222222213,-0.08257115175440544,-0.03928561415763032,3.4269230769230767,2.0,6299110.0
2026-04-29,VPH,CTCP Vạn Phát Hưng,HSX,35101010,8630,0.33152269759370767,0.4630453951874153,0.2,0.03565120190591229,-0.058994317753692994,0.06559571619812576,0.036890370987911814,-0.3722397476340694,-0.05989408872646518,-0.10834719773534307,4.159090909090909,3.0,163545.5
2026-04-29,TIX,CTCP Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,HSX,35101010,8630,0.32699668433766077,0.5539933686753216,0.1,0.010465445196494472,-0.0290502743499872,0.06574887253738426,0.03640098792789037,-0.11960784313725492,-0.07507860173311998,0.0638459568319123,,1.0,0.0
2026-04-29,ITC,CTCP Đầu tư - Kinh doanh Nhà,HSX,35101010,8630,0.32481400787664805,0.4996280157532961,0.15,-0.0408305982387729,-0.08996222345089874,0.03058232090490165,0.06061912563594052,-0.3204419889502762,-0.07364906440094554,-0.05569420870103092,4.825222755311858,2.0,859082.5
2026-04-29,DIG,Tổng CTCP Đầu tư Phát triển Xây dựng,HSX,35101010,8630,0.31321757841413,0.32643515682826,0.3,0.007995542394233075,-0.08128774227632178,0.027253668763102867,0.034701203632012456,-0.4555555555555556,-0.07568356241067598,-0.07058495997310521,1.5820930457392623,2.0,135872840.0
2026-04-29,SZG,CTCP Sonadezi Giang Điền,UPCOM,35101015,8630,0.30800798243411204,0.5160159648682241,0.1,0.017717366256512178,-0.11187563300718421,0.013990857459482031,0.02314659510231465,-0.16055045871559637,-0.061548224064811086,-0.004628189470879951,2.0,-1.0,1820.0
2026-04-29,SNZ,Tổng CTCP Phát triển khu công nghiệp,UPCOM,35101015,8630,0.29839543865798035,0.24679087731596075,0.35,0.05257937056062099,-0.04644011739272742,-0.00780741704619381,-0.03858277644685404,-0.26682692307692313,-0.14207263636137546,-0.1288346812663047,1.5862068965517242,2.0,44210.0
2026-04-29,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,35101010,8630,0.2971117649924008,0.2942235299848015,0.3,0.038231862060360035,-0.016626843258652057,0.007263922518159882,-0.012158054711246424,-0.2827586206896552,-0.08765466664184185,-0.08432122370936879,1.0268074735987003,3.0,1929345.0
2026-04-29,RCL,CTCP Địa ốc Chợ Lớn,HNX,35101010,8630,0.29541191855579296,0.5908238371115859,0.0,-0.02212736561260802,-0.06464242090599867,0.04563579973416054,0.025017373175816537,-0.18055555555555558,-0.04419944671603382,-0.0910176522807975,3.9682539682539684,3.0,35125.0
2026-04-29,SZC,CTCP Sonadezi Châu Đức,HSX,35101010,8630,0.2916227891439369,0.13324557828787387,0.45,0.05802289833763099,-0.02212610117451593,-0.04259063709961297,-0.09227432004004676,-0.3275648949320149,-0.17415787856125808,-0.1354732974420878,1.007013096746937,3.0,16095600.0
2026-04-29,ITA,CTCP Đầu tư và Công nghiệp Tân Tạo,UPCOM,35101010,8630,0.2799171659634817,0.45983433192696344,0.1,-0.009497195303316691,-0.07413199326302986,0.0,0.0,0.0,-0.1072625097790969,-0.0128926522807975,,0.0,0.0
2026-04-29,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,35101010,8630,0.2781215188236356,0.30624303764727123,0.25,0.0366359245200733,-0.06428432162390574,-0.017788089713843935,-0.03097817793377089,-0.33333333333333337,-0.13033943285602,-0.061581790857576535,2.2303066566940912,2.0,86669660.0
2026-04-29,KBC,Tổng Công ty Phát triển Đô Thị Kinh Bắc - CTCP,HSX,35101010,8630,0.2767125247043418,0.4034250494086836,0.15,0.01308068739908132,-0.05769023879804025,0.008778455586966105,0.03676065814422902,-0.21345707656612534,-0.04456658501420652,-0.011415547406351534,0.751909653058043,1.0,98407717.5
2026-04-29,SZL,CTCP Sonadezi Long Thành,HSX,35101010,8630,0.26787859427839217,0.5357571885567843,0.0,-0.008473236682100382,-0.030295491049332657,0.0388047728867944,0.0578768941714658,-0.02264150943396237,-0.07744143622044874,0.05514858483260454,0.13356164383561644,2.0,1467560.0
2026-04-29,EVG,CTCP Tập đoàn Everland,HSX,35101010,8630,0.2675863493096762,0.23517269861935233,0.3,0.01724624488247627,-0.05737804592562834,7.496813854102058e-05,0.0031583696796511074,-0.4510288065843622,-0.06507500977909708,-0.07345603256248756,0.6943543153796237,3.0,3121492.0
2026-04-29,VRC,CTCP Bất động sản và Đầu tư VRC,HSX,35101010,8630,0.2668068079094039,0.18361361581880786,0.35,0.008250912539342065,-0.06302190661810761,-0.01869158878504673,-0.03948772678762014,-0.23636363636363633,-0.20726250977909688,-0.08642206404550334,1.1242603550295858,0.0,107997.5
2026-04-29,PLA,CTCP Đầu tư và Dịch vụ Hạ tầng Xăng dầu,UPCOM,35101015,8630,0.2595411291295456,0.11908225825909116,0.4,0.06734160353842716,-0.012278886348653812,-0.11426040744021249,-0.08424908424908428,-0.375,-0.214405366921954,0.0740638694583331,,-1.0,0.0
2026-04-29,AAV,CTCP AAV Group,HNX,35101010,8630,0.24424610328783894,0.28849220657567787,0.2,-0.04213844046680854,-0.08834045477262227,-0.0942472460220316,0.044607566346696714,-0.22105263157894728,-0.22631012882671597,0.2413446358547957,0.3508916971772765,0.0,7157940.0
2026-04-29,QCG,CTCP Quốc Cường - Gia Lai,HSX,35101010,8630,0.23686417541915034,0.3237283508383007,0.15,-0.045986814475691876,-0.10467057587980866,-0.0007241129616218922,0.00973146996414731,-0.26595744680851063,-0.06966852481669084,-0.0478576872458325,0.8688946015424165,2.0,5368200.0
2026-04-29,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,35101010,8630,0.229790237122454,0.259580474244908,0.2,5.826765975189274e-05,-0.06448536054170813,0.013867488443759513,0.025433237750903892,-0.39522058823529416,-0.10114630182802675,-0.06202560025767623,1.233601527342152,1.0,149891202.5
2026-04-29,THD,CTCP Thaiholdings,HNX,35101015,8630,0.22839043215190555,0.4067808643038111,0.05,-0.007948037647099986,-0.05586623487104825,0.003687670354336925,0.00844126554546043,-0.05722891566265065,-0.1072625097790969,0.023531188778805223,0.5,0.0,137060.0
2026-04-29,NBB,CTCP Đầu tư Năm Bảy Bảy,HSX,35101010,8630,0.22668950789292425,0.2033790157858485,0.25,0.05261830617572381,-0.04377710903886735,-0.017931034482758568,-0.004696935808543912,-0.37323943661971826,-0.13987120543127074,-0.024003763391908572,1.0241286863270778,0.0,333790.0
2026-04-29,DLR,CTCP Địa ốc Đà Lạt,UPCOM,35101015,8630,0.22658839066620395,0.22658839066620395,,,,0.0,0.0,-0.46031746031746035,-0.1072625097790969,-0.0128926522807975,,0.0,0.0
2026-04-29,C21,CTCP Thế kỷ 21,UPCOM,35101010,8630,0.22658021989945837,0.3031604397989167,0.15,0.051612207143899115,-0.02978311538327998,-0.003831417624520994,-0.013426736719206134,-0.21028037383177567,-0.14154822406481127,-0.00694027132841657,,1.0,0.0
2026-04-29,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,35101010,8630,0.22630446752933775,0.15260893505867548,0.3,0.006283431709061554,-0.043685304716764364,-0.02135231316725983,-0.018430787202284415,-0.42380952380952386,-0.1408088356576912,-0.13480847230982507,1.078605100244221,1.0,10999465.0
2026-04-29,DTA,CTCP Đệ Tam,HSX,35101010,8630,0.22270384739637517,0.1954076947927503,0.25,0.04122451820093583,-0.0711060218883251,-0.012345679012345734,-0.029285052080493035,-0.374340949033392,-0.07237878884886428,-0.1139027532908985,1.0502793296089385,0.0,32032.0
2026-04-29,TBR,CTCP Địa ốc Tân Bình,UPCOM,35101015,8630,0.21600916871557915,0.032018337431158304,0.4,0.1678120271403253,-0.05073998030111417,-0.09287257019438455,-0.1416893732970027,-0.3297872340425533,-0.2995702020867892,-0.2717161816925622,,-4.0,0.0
2026-04-29,PTL,CTCP Victory Capital,HSX,35101010,8630,0.21218348357338115,0.3743669671467623,0.05,-0.026750946271598554,-0.061199013983686726,0.009667024704618665,0.0030589741765667533,-0.3138686131386862,-0.08921196826285138,0.008846478153985204,1.9416666666666667,-1.0,66595.0
2026-04-29,LEC,CTCP Bất động sản điện lực Miền Trung,UPCOM,35101010,8630,0.21213544791906958,0.27427089583813913,0.15,-0.01735823741165598,-0.08061573024759977,0.019108280254777066,0.010951979780960297,-0.20000000000000007,-0.16608603919086162,-0.07171618169256222,,0.0,0.0
2026-04-29,BCR,CTCP BCG Land,UPCOM,35101010,8630,0.21106726370693954,0.0721345274138791,0.35,0.010834520428206318,-0.06408770142936397,-0.05138339920948631,-0.1071428571428572,-0.5714285714285714,-0.1841855867021739,-0.21289265228079757,,0.0,0.0
2026-04-29,DTI,CTCP Đầu tư Đức Trung,UPCOM,35101015,8630,0.20400703862768338,0.10801407725536678,0.3,0.06625588179936008,-0.07849920007528699,-0.0024937655860348684,-0.03846153846153855,-0.45945945945945954,-0.1072625097790969,-0.14332743488949307,0.0,0.0,15100.0
2026-04-29,TDC,CTCP Kinh doanh và Phát triển Bình Dương,HSX,35101010,8630,0.20345007478204563,0.2569001495640913,0.15,0.01498295479181957,-0.012978779023956433,0.0011376564277587597,-0.010079193664506825,-0.2567567567567568,-0.10269629973343464,-0.06051169989984517,0.8099426386233269,0.0,1434750.0
2026-04-29,IDC,Tổng công ty IDICO - CTCP,HNX,35101010,8630,0.19876210876673844,0.24752421753347692,0.15,-0.01649100859901559,-0.07636474371183104,-0.046212281071956074,-0.026743034322380566,-0.13740458015267165,-0.1904268099819365,-0.01729793862440976,0.9000623086717416,0.0,85952575.0
2026-04-29,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,35101015,8630,0.19259901619692202,0.13519803239384404,0.25,0.00844195247293783,-0.07431408129787975,-0.026626697231528773,-0.007693967066944696,-0.2717678100263853,-0.1620570303270421,-0.18901205526587217,0.5151386730705844,0.0,3002938.5
2026-04-29,HRB,CTCP Harec Đầu tư và Thương mại,UPCOM,35101015,8630,0.19066091997163143,0.19066091997163143,,,,0.0,-0.037536092396535214,-0.3650793650793651,-0.1072625097790969,-0.08266009414126263,,0.0,0.0
2026-04-29,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,35101010,8630,0.1905164405660814,0.3810328811321628,0.0,0.010959542875005446,-0.01083320849239025,0.0015117157974302575,0.004320472978094569,-0.1077441077441077,-0.1072625097790969,-0.03141117079931599,0.9840168584859783,0.0,40869625.0
2026-04-29,FIR,CTCP Địa ốc First Real,HSX,35101015,8630,0.1899853191580353,0.22997063831607056,0.15,-0.05364796538352046,-0.0961912243603464,0.011018751208196509,-0.04040218707570353,-0.47960199004975124,-0.05706170656624554,-0.2824457249064958,2.9356592659719074,1.0,1138303.0
2026-04-29,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,35101015,8630,0.18814854290411928,0.12629708580823856,0.25,0.02428218181096824,-0.03481743779123071,-0.025551790457001622,-0.059039937740988147,-0.3643966547192353,-0.10537927060772212,-0.22004615451626686,0.9050857780935946,1.0,27012215.0
2026-04-29,MGR,CTCP Tập đoàn MGROUP,UPCOM,35101015,8630,0.18741359954227518,0.3248271990845504,0.05,-0.034689819868399294,-0.2300899953931848,0.0010010010010010895,0.017087062652563212,-0.4117647058823529,-0.12687035291635174,0.17758353819539296,,0.0,0.0
2026-04-29,HLD,CTCP Đầu tư và Phát triển Bất động sản HUDLAND,HNX,35101010,8630,0.18176320319396705,0.16352640638793406,0.2,-0.026298620611113793,-0.06145656767195893,-0.01220220801859384,-0.022426682001150167,-0.3307086614173228,-0.08316612423692837,-0.1955849599731052,0.524390243902439,2.0,138195.0
2026-04-29,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,35101010,8630,0.18012081118441572,0.21024162236883145,0.15,0.005129367414983199,-0.0308618209618353,0.0053929121725733165,-0.005714285714285561,-0.39160839160839167,-0.12235684940173841,-0.0740437314174881,1.1188946015424164,1.0,5571253.5
2026-04-29,TIP,CTCP Phát triển Khu công nghiệp Tín Nghĩa,HSX,35101010,8630,0.17593216210255916,0.3518643242051183,0.0,-0.002185471405273437,-0.0651733437758194,-0.0005431830526888559,-0.014620039629411385,-0.15789473684210542,-0.11266791518450237,-0.06930290869105393,1.2017673048600883,2.0,624805.0
2026-04-29,HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,HSX,35101010,8630,0.17501899358043033,0.2500379871608607,0.1,-0.026677919972509196,-0.0922114154325064,0.022620800428322818,0.014015714589084904,-0.5484633569739952,-0.08859584311243007,-0.10336884275698788,1.3298874147239776,1.0,44676210.0
2026-04-29,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,35101010,8630,0.17331698995017417,0.34663397990034833,0.0,-0.05259672247722743,-0.0847819842295115,0.006752608962553808,0.020154267230654277,-0.1888489208633094,-0.12682772717040125,0.008624901513087035,1.0330361824855794,-1.0,8572910.0
2026-04-29,KOS,CTCP Kosy,HSX,35101015,8630,0.17232977498832172,0.34465954997664344,0.0,0.014106285384334777,-0.01706733781514939,-0.010839228921918576,0.0011561908766029028,-0.09608540925266895,-0.13159029467026195,-0.03846809985112998,0.9017660044150111,0.0,13998725.0
2026-04-29,D2D,CTCP Phát triển Đô thị Công nghiệp Số 2,HSX,35101010,8630,0.1722180548797217,0.19443610975944337,0.15,0.00874954355351884,-0.04645489405725268,-0.03163152053274143,-0.0412614691500468,-0.2494623655913979,-0.16529219938773387,-0.024224097040004278,0.8394618834080717,-1.0,2034790.0
2026-04-29,LHG,CTCP Long Hậu,HSX,35101010,8630,0.17121760579257286,0.24243521158514572,0.1,-0.053801167910335936,-0.12488937271492317,0.0058334806434503506,-7.0293828201895e-05,-0.2205479452054795,-0.10018286376139773,-0.02846358653685288,0.29792919171676685,-2.0,2118080.0
2026-04-29,HAR,CTCP Đầu tư Thương mại Bất động sản An Dương Thảo Điền,HSX,35101010,8630,0.17117714529555245,0.19235429059110487,0.15,0.005557211753414865,-0.05257017482228334,-0.0012840633471249419,0.02507029053420795,-0.453125,-0.04343272254505437,-0.0643831671859465,0.1799933087989294,-1.0,525212.0
2026-04-29,MH3,CTCP Khu Công nghiệp Cao su Bình Long,UPCOM,35101010,8630,0.16772667395097865,0.1354533479019573,0.2,0.023706658843827638,-0.0711909163196287,-0.030916651600072287,-0.06234693163529481,-0.216374269005848,-0.15011965263623972,-0.08875472124631467,0.0,-1.0,18000.0
2026-04-29,PWA,CTCP Bất động sản Dầu khí,UPCOM,35101015,8630,0.1649218504981066,0.17984370099621316,0.15,-0.006752507505605365,-0.08692521121996402,-0.04761904761904756,-0.055453991468616626,-0.38,-0.19549780389674387,0.1794150400268948,0.4883720930232558,0.0,56760.0
2026-04-29,CCI,CTCP Đầu tư Phát triển Công nghiệp - Thương mại Củ Chi,HSX,35101010,8630,0.1630031355667958,0.026006271133591632,0.3,0.06656427167675119,-0.018587782413237643,-0.0399191510864072,-0.1963454868454445,-0.3470790378006873,-0.23968260110329775,-0.3219835613717066,0.0,-2.0,13890.0
2026-04-29,TEG,CTCP Năng lượng và Bất động sản Trường Thành,HSX,35101010,8630,0.1581634203150462,0.1663268406300924,0.15,0.0039303812429165915,-0.046012822947100816,-0.024678837052062308,-0.035568630072875695,-0.2876543209876543,-0.14559584311243035,-0.08374611443860758,0.5957446808510638,0.0,68572.5
2026-04-29,NLG,CTCP Đầu tư Nam Long,HSX,35101010,8630,0.15756655880724732,0.16513311761449465,0.15,-0.16441708097492475,-0.21642699930626005,-0.028956346776309982,-0.00843278782248269,-0.44277108433734935,-0.150365958054959,-0.023587839446572945,0.771751791672425,0.0,73886032.5
2026-04-29,VHG,CTCP Đầu tư và Phát triển Việt Trung Nam,UPCOM,35101015,8630,0.1550302133244097,0.06006042664881941,0.25,0.007650039446692536,-0.1226915016468769,-0.041916167664670545,-0.09399773499433761,-0.3846153846153846,-0.21837362089020795,-0.21289265228079746,0.4011142061281337,1.0,210185.0
2026-04-29,TN1,CTCP Rox Key Holdings,HSX,35101015,8630,0.14372797700214862,0.13745595400429725,0.15,0.00046533469949636694,-0.03972816301340829,-0.038369686355675725,-0.06657600296717558,-0.23737373737373746,-0.19211099462758174,0.024908035004425733,0.17857142857142858,-3.0,44845.0
2026-04-29,LDG,CTCP Đầu tư LDG,HSX,35101010,8630,0.1360056555776208,0.12201131115524157,0.15,-0.08311083303919975,-0.1361552291869877,-0.033898305084745894,-0.03362531788640866,-0.5263157894736842,-0.15989408872646527,-0.14266364464720982,1.017435158501441,0.0,2373480.0
2026-04-29,PXL,CTCP Đầu tư khu công nghiệp Dầu khí Long Sơn,UPCOM,35101010,8630,0.13512946131773346,0.0702589226354669,0.2,0.04065131993791464,-0.017137875556189276,-0.04439428141459756,-0.11300460958234393,-0.3952380952380953,-0.17343898036733219,-0.23375154798631903,0.9343200740055504,0.0,702640.0
2026-04-29,HD2,CTCP Đầu tư phát triển nhà HUD2,UPCOM,35101010,8630,0.13494189213849292,0.21988378427698585,0.05,-0.01688152500895133,-0.07907369166548371,0.0,-0.05559515324305064,-0.43617021276595747,-0.1072625097790969,-0.20373234693728604,8.857142857142858,1.0,3710.0
2026-04-29,HDG,CTCP Tập đoàn Hà Đô,HSX,35101010,8630,0.1347179171088937,0.11943583421778739,0.15,0.016071077902435053,-0.0663920528321865,-0.07135173897454306,-0.0751981718203244,-0.28846153846153844,-0.23226250977909702,-0.007067409562350857,0.7388188781813689,-1.0,64809515.0
