date,symbol,name,exchange,icbCode,industryCode,lead_prob_20d,lead_prob_from_current_action,lead_prob_from_historical_analogs,expected_return_20d_from_analogs,expected_drawdown_20d_from_analogs,close_vs_ma20,close_vs_ma50,dist_to_52w_high,rs20,rs60,vol_thrust20,accum20,median_traded_value_20d
2026-04-24,NBB,CTCP Đầu tư Năm Bảy Bảy,HSX,35101010,8630,0.24956887818275364,0.19913775636550732,0.3,0.06988117667693626,-0.04118643546373781,-0.012379642365887289,0.004083459193376937,-0.36795774647887325,-0.13762666899324005,-0.015102184801259244,0.7282321899736148,0.0,345040.0
2026-04-24,QCG,CTCP Quốc Cường - Gia Lai,HSX,35101010,8630,0.24932995066923627,0.29865990133847253,0.2,-0.0172784937609367,-0.10910249550243604,-0.0016336903249227763,0.0033566841798016167,-0.2686170212765958,-0.0893784207449917,-0.018914214298877963,0.6417943107221007,2.0,6188100.0
2026-04-24,AAV,CTCP AAV Group,HNX,35101010,8630,0.24886390518465967,0.44772781036931936,0.05,-0.07472975327666984,-0.09134884214662391,-0.12355447352404136,0.02681118083285794,-0.2421052631578947,-0.0793255106920816,0.18968220579033035,1.310786313165647,2.0,7277200.0
2026-04-24,SNZ,Tổng CTCP Phát triển khu công nghiệp,UPCOM,35101015,8630,0.24815313721310953,0.19630627442621906,0.3,0.03541834643768283,-0.05272420100316031,-0.007782101167315036,-0.04039136979428004,-0.26442307692307687,-0.1333746462698796,-0.14767045645055854,0.896551724137931,2.0,44860.0
2026-04-24,VRE,CTCP Vincom Retail,HSX,35101015,8630,0.2478206871310341,0.34564137426206826,0.15,0.0009648306790918826,-0.04374608855439861,0.03522645578720329,0.051747434539677784,-0.36283185840707965,0.010549662678237315,-0.10175677417323992,0.7650462962962963,2.0,174006795.0
2026-04-24,THD,CTCP Thaiholdings,HNX,35101015,8630,0.23919398485398602,0.42838796970797205,0.05,-0.006843005695368049,-0.04220823572431648,0.0006414368184735064,0.0062568535122233815,-0.06024096385542177,-0.1174207487873199,0.04589918743620991,0.7272727272727273,0.0,137060.0
2026-04-24,DLR,CTCP Địa ốc Đà Lạt,UPCOM,35101015,8630,0.23673259681167177,0.23673259681167177,,,,0.0,0.0,-0.46031746031746035,-0.1078969392635103,0.009354336937871133,,0.0,0.0
2026-04-24,DIG,Tổng CTCP Đầu tư Phát triển Xây dựng,HSX,35101010,8630,0.23585601832002798,0.17171203664005597,0.3,-0.005708376470680376,-0.08097217490504102,0.0005247507433969734,0.0036496350364965124,-0.4703703703703703,-0.11827756210088047,-0.1024469052981537,0.6600971908734667,1.0,136544480.0
2026-04-24,HLD,CTCP Đầu tư và Phát triển Bất động sản HUDLAND,HNX,35101010,8630,0.23054937438974082,0.1610987487794817,0.3,-0.006780639118282328,-0.04713064899697041,-0.0034965034965034336,-0.021515220874341767,-0.32677165354330695,-0.07777645733579952,-0.17635994877641448,0.20304568527918782,2.0,167315.0
2026-04-24,SZC,CTCP Sonadezi Châu Đức,HSX,35101010,8630,0.22666826159443043,0.15333652318886085,0.3,0.02987409117425178,-0.028542096024988372,-0.031807060468367565,-0.0836613847629758,-0.3152039555006181,-0.1689138884160527,-0.1042456630621289,0.9254351779683034,3.0,16165640.0
2026-04-24,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,35101015,8630,0.22341861540771676,0.14683723081543354,0.3,0.017347071400809787,-0.049004715865214994,-0.024703240295155582,-0.04076738609112729,-0.5742296918767508,-0.1078969392635103,-0.11456497141947763,0.7398712608860281,1.0,2083270.0
2026-04-24,VPH,CTCP Vạn Phát Hưng,HSX,35101010,8630,0.2221191711799888,0.3942383423599776,0.05,-0.05040421041051463,-0.07475376071491698,0.05206511502757971,0.01558441558441559,-0.38328075709779175,-0.07623467013422269,-0.10200929942576531,2.3954545454545455,2.0,163545.5
2026-04-24,C21,CTCP Thế kỷ 21,UPCOM,35101010,8630,0.22123500949200703,0.2924700189840141,0.15,0.04597902866239268,-0.03341622294028554,-0.007342143906020504,-0.013196309704542997,-0.21028037383177567,-0.16900805037462152,0.015306717890252064,,1.0,0.0
2026-04-24,TBR,CTCP Địa ốc Tân Bình,UPCOM,35101015,8630,0.22009818319581836,0.040196366391636686,0.4,0.17480806528160922,-0.05598939513554111,-0.11205073995771686,-0.15002698327037245,-0.3297872340425533,-0.3002046315712026,-0.1506456630621289,,-4.0,0.0
2026-04-24,PVR,CTCP Đầu tư PVR Hà Nội,UPCOM,35101015,8630,0.2191974551948402,0.2191974551948402,,,,0.0,-0.09255898366606174,-0.23076923076923084,-0.1078969392635103,-0.0815547539712198,,0.0,0.0
2026-04-24,TN1,CTCP Rox Key Holdings,HSX,35101015,8630,0.21891368550190066,0.2878273710038013,0.15,0.006684372763492164,-0.037142048842057705,-0.05183312262958273,-0.07669580204358006,-0.24242424242424243,-0.18197101333758436,0.05102100360453787,2.3181818181818183,-2.0,69735.0
2026-04-24,DTA,CTCP Đệ Tam,HSX,35101010,8630,0.21477814927463512,0.12955629854927025,0.3,0.022852868903760565,-0.06435737313411687,-0.0043109442358503225,-0.026539047204698796,-0.37082601054481545,-0.10509581881533103,-0.09564566306212885,0.17557251908396945,-2.0,46814.5
2026-04-24,TIP,CTCP Phát triển Khu công nghiệp Tín Nghĩa,HSX,35101010,8630,0.21360504311454026,0.27721008622908055,0.15,0.028194871233245537,-0.04811200121025118,-0.0016277807921867282,-0.01614800556090279,-0.15789473684210542,-0.13947588663193144,-0.0470559194723853,0.4513399153737659,2.0,654932.5
2026-04-24,IDV,CTCP Phát triển Hạ tầng Vĩnh Phúc,HNX,35101010,8630,0.21175557609383763,0.3735111521876753,0.05,-0.03406743155156887,-0.0689746576155737,0.0015109000647528514,-0.06247474339287151,-0.2108843537414966,-0.1078969392635103,-0.12497402127108415,5.948387096774193,2.0,180190.0
2026-04-24,LEC,CTCP Bất động sản điện lực Miền Trung,UPCOM,35101010,8630,0.21095395760223737,0.42190791520447474,0.0,-0.06932730421904391,-0.10077735518650466,0.05374077976817726,0.0552975939214857,-0.16666666666666663,-0.08748877599820415,-0.0815547539712198,,1.0,0.0
2026-04-24,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,35101015,8630,0.210516512988428,0.32103302597685596,0.1,-0.009048682968782713,-0.04183701106108258,-0.012044931655163182,0.05424296689965913,-0.49128919860627174,-0.02801528245877649,-0.05594655934894066,0.9788582029472506,3.0,21486134.0
2026-04-24,TEG,CTCP Năng lượng và Bất động sản Trường Thành,HSX,35101010,8630,0.19973042860927265,0.19946085721854526,0.2,0.0052603950888959914,-0.04971587330191816,-0.013135735938026305,-0.02176816239316226,-0.27654320987654313,-0.13930189794119618,-0.0575246439538486,0.6431372549019608,0.0,76095.0
2026-04-24,HRB,CTCP Harec Đầu tư và Thương mại,UPCOM,35101015,8630,0.19814018129806849,0.19814018129806849,,,,0.0,-0.040307101727447225,-0.3650793650793651,-0.1078969392635103,-0.060413104922593996,,0.0,0.0
2026-04-24,MGR,CTCP Tập đoàn MGROUP,UPCOM,35101015,8630,0.1961721939660465,0.342344387932093,0.05,-0.04152073703732022,-0.2297389359369686,-0.0009990009990011872,0.025430680885972334,-0.4117647058823529,-0.12750478240076513,0.1998305274140616,,0.0,0.0
2026-04-24,NLG,CTCP Đầu tư Nam Long,HSX,35101010,8630,0.19489323054767618,0.13978646109535237,0.25,-0.10230745920380177,-0.18106023156989756,-0.03658536585365857,-0.01172349703338349,-0.44477911646586343,-0.1658185746979226,-0.059669232085697965,0.7472228365343722,0.0,83720462.5
2026-04-24,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,35101010,8630,0.19361803997048938,0.1872360799409787,0.2,0.015785505126791933,-0.040622601640225756,-0.0024630541871920597,0.007400037311112273,-0.40441176470588236,-0.12009206121472982,-0.08053330351156718,0.6465847207095068,2.0,154461275.0
2026-04-24,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,35101010,8630,0.19314284022150602,0.38628568044301204,0.0,0.01006675580962597,-0.00994042142701077,-0.005671077504725841,-0.004240496743904365,-0.1144781144781144,-0.10408014537038057,-0.02016595826508094,0.9666292949943942,1.0,40045305.0
2026-04-24,CIG,CTCP COMA 18,HSX,35101015,8630,0.19289397179157136,0.18578794358314274,0.2,0.04246157727166067,-0.048066263226581404,0.0027143541433818363,-0.06117323446749989,-0.39323671497584534,-0.12511133675959785,-0.2612612263606189,11.112540192926046,1.0,98550.0
2026-04-24,HAR,CTCP Đầu tư Thương mại Bất động sản An Dương Thảo Điền,HSX,35101010,8630,0.19034050541597264,0.23068101083194528,0.15,0.018772827484659756,-0.04786205479879028,0.007751937984496138,0.025955804980708486,-0.4515625000000001,-0.03777498804399815,-0.06452429103046664,0.629709035222052,-1.0,564729.5
2026-04-24,HD2,CTCP Đầu tư phát triển nhà HUD2,UPCOM,35101010,8630,0.1880662352015383,0.1261324704030766,0.25,-0.0026529401937774367,-0.10158400159844301,0.019830028328611915,-0.04593639575971731,-0.42553191489361697,-0.09855114487098682,-0.14689566306212887,0.0,2.0,3710.0
2026-04-24,BCR,CTCP BCG Land,UPCOM,35101010,8630,0.18664264459057905,0.07328528918115815,0.3,-0.0010702414765555834,-0.07123055857222112,-0.05882352941176472,-0.11242603550295871,-0.5714285714285714,-0.18482001618658728,-0.19064566306212893,,0.0,0.0
2026-04-24,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,35101015,8630,0.1853027161455257,0.1206054322910514,0.25,0.029625994647464265,-0.03284815823288664,-0.0071441655980947205,-0.048688875627479256,-0.3524492234169654,-0.10973855988966119,-0.20853888095534667,0.43285043069694595,1.0,28075415.0
2026-04-24,HU6,CTCP Đầu tư Phát triển Nhà và Đô thị HUD6,UPCOM,35101010,8630,0.1845777972157313,0.2691555944314626,0.1,0.007388259075266595,-0.08595602009484729,-0.033371691599539566,-0.02822767237390089,-0.288135593220339,-0.05789693926351025,-0.05731232972879552,1.0163934426229508,1.0,12810.0
2026-04-24,KOS,CTCP Kosy,HSX,35101015,8630,0.18083827863330984,0.3616765572666197,0.0,0.013572473395545164,-0.013769074700362838,-0.013272903852379336,0.001208808535239525,-0.09608540925266895,-0.13222472415467534,-0.014973447953293917,0.9550220750551877,0.0,13998725.0
2026-04-24,PWA,CTCP Bất động sản Dầu khí,UPCOM,35101015,8630,0.17608541307400277,0.20217082614800552,0.15,0.0029253045172492496,-0.04296975442672739,-0.027355623100303927,-0.0208078335373314,-0.36,-0.12328155464812562,0.09410009964973554,0.18269230769230768,0.0,65460.0
2026-04-24,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,35101010,8630,0.17384302779826327,0.2476860555965265,0.1,-0.030778315399862866,-0.07751445450455614,-0.004524886877828149,-0.016767352977438144,-0.2911111111111111,-0.1293693319015472,-0.09457824733179188,1.4866666666666666,0.0,6299110.0
2026-04-24,FIR,CTCP Địa ốc First Real,HSX,35101015,8630,0.16723430696142794,0.13446861392285586,0.2,-0.17044505697838747,-0.21858163006044723,0.009218825812712383,-0.05715114592399184,-0.48258706467661694,-0.06789693926351026,-0.2633729357894016,0.9914056002217909,1.0,941458.0
2026-04-24,CCI,CTCP Đầu tư Phát triển Công nghiệp - Thương mại Củ Chi,HSX,35101010,8630,0.1665383669121047,0.03307673382420941,0.3,0.07852685319643181,-0.017715613190692266,-0.04915590863952346,-0.19938124503532761,-0.34192439862542967,-0.3182062176140258,-0.29428202669849257,1.3333333333333333,-3.0,15682.5
2026-04-24,CEO,CTCP Tập đoàn C.E.O,HNX,35101010,8630,0.16630712607503237,0.18261425215006474,0.15,-0.026690457781071496,-0.0993005587415169,0.007067137809187329,0.018948873793350085,-0.4802431610942248,-0.09606261973688301,-0.10920236409305661,0.6508411629389429,0.0,179913630.0
2026-04-24,DTI,CTCP Đầu tư Đức Trung,UPCOM,35101015,8630,0.16525583984943726,0.13051167969887448,0.2,0.04252969022885937,-0.09126052757626057,-0.052369077306733125,-0.0900383141762453,-0.4864864864864865,-0.20313503450160564,-0.16455870654038973,4.809756097560975,-1.0,41000.0
2026-04-24,RCL,CTCP Địa ốc Chợ Lớn,HNX,35101010,8630,0.16144036526125266,0.3228807305225053,0.0,0.002355067051088189,-0.05649631907214529,0.02267674522009777,-0.003984063745020028,-0.20138888888888895,-0.07186090322747418,-0.07794725036371619,0.5882352941176471,2.0,28505.0
2026-04-24,PTL,CTCP Victory Capital,HSX,35101010,8630,0.15876731368994118,0.2675346273798824,0.05,-0.0037455317415979574,-0.03179702033893615,-0.002332675399246309,-0.010605737063136278,-0.3236009732360098,-0.11503979640636741,-0.0013218196457588371,1.4197530864197532,-2.0,46435.5
2026-04-24,LHG,CTCP Long Hậu,HSX,35101010,8630,0.15537763125678836,0.2607552625135767,0.05,-0.042005795240960916,-0.110984916641643,0.007779349363507659,0.0005265929436546468,-0.2191780821917808,-0.10082980145432296,-0.032662469784817905,0.546470999301188,-2.0,2030270.0
2026-04-24,MH3,CTCP Khu Công nghiệp Cao su Bình Long,UPCOM,35101010,8630,0.15218092220243415,0.1543618444048683,0.15,0.013357465276991831,-0.07990577417207662,-0.02070207020702064,-0.05133928571428592,-0.20467836257309946,-0.15351097435122962,-0.04291047142449822,0.0,-2.0,18000.0
2026-04-24,PV2,CTCP Đầu tư PV2,HNX,35101010,8630,0.1464162361131948,0.1428324722263896,0.15,0.006269279665160632,-0.030126405757984753,-0.009009009009009028,-0.05417024935511605,-0.3529411764705882,-0.15137520013307537,-0.14449181690828272,1.354020979020979,-2.0,257190.0
2026-04-24,D2D,CTCP Phát triển Đô thị Công nghiệp Số 2,HSX,35101010,8630,0.14012806941985317,0.18025613883970634,0.1,0.001796908564105898,-0.04803108607696111,-0.046962278463554274,-0.05160581937963227,-0.25698924731182804,-0.19868641294772094,-0.02556186417944728,1.1729212656364973,-1.0,2475360.0
2026-04-24,PLA,CTCP Đầu tư và Dịch vụ Hạ tầng Xăng dầu,UPCOM,35101015,8630,0.13837563147853485,0.0767512629570697,0.2,-0.025879533052190297,-0.10630881679565887,-0.12891986062717775,-0.08122013965453867,-0.375,-0.3266469392635103,0.1721450346122898,0.0,-1.0,280.0
2026-04-24,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,35101010,8630,0.12197730299216031,0.1439546059843206,0.1,-0.041360310028842204,-0.06725434231297386,-0.029141845113508258,-0.02600549184299783,-0.4257142857142857,-0.14155078541735644,-0.16006715066543464,1.2039871069097212,1.0,11609010.0
2026-04-24,ASM,CTCP Tập Đoàn Sao Mai,HSX,35101010,8630,0.11887423219428352,0.13774846438856703,0.1,-0.011078688832438538,-0.050962807173888056,-0.023965141612200425,-0.037403740374037375,-0.4129979035639413,-0.1219814463057638,-0.112902716353665,0.49921232277262384,2.0,1642371.0
2026-04-24,LDG,CTCP Đầu tư LDG,HSX,35101010,8630,0.11701357855031763,0.13402715710063526,0.1,-0.06948558352258637,-0.10200306963635335,-0.03946074989467763,-0.03797468354430389,-0.5263157894736842,-0.12513831857385516,-0.13989939440541233,0.8887585532746823,1.0,2746685.0
