date,industryCode,industryName,industryLevel,parentLevel1Code,parentLevel1Name,p_wave_10d_raw,p_wave_20d_raw,p_wave_10d,p_wave_20d,expected_return_10d,expected_return_20d,expected_drawdown_20d,confidence_10d,confidence_20d,rs_20d,rs_60d,dist_days_10,dist_days_20,volume_thrust_20,close_vs_ma20,close_vs_ma50,dist_to_20d_high
2026-04-29,8633,Các công ty đầu cơ và phát triển bất động sản,4,8000,Tài chính,0.9326537939021681,0.8719500038514376,0.3352293804872017,0.2531222950414245,0.016761469024360084,0.02024978360331396,-0.05908343238281917,0.4261807612639895,0.48325904395062036,0.32988141858984066,0.31732058287624,1.0,2.0,1.1888782697666462,0.16095560826351485,0.27996841068616507,-0.05424309904379321
2026-04-29,4533,Các nhà cung cấp dịch vụ y tế,4,4000,Y tế,0.9030466148236741,0.7538265977364267,0.3260578068660672,0.25030259762536017,0.016302890343303362,0.020024207810028814,-0.05919537470836716,0.4261807612639895,0.48325904395062036,-0.21837009880627645,-0.4385050785678951,2.0,3.0,0.8268434134217068,-0.11051024849236157,-0.14102782967195715,-0.23425039658958746
2026-04-29,2737,Các thiết bị điện tử,4,2000,Công nghiệp,0.9216833233437169,0.7260566900125148,0.33239745201657217,0.2494334123804083,0.01661987260082861,0.019954672990432666,-0.05922988146682201,0.4261807612639895,0.48325904395062036,-0.32045840432102046,-0.24782606548030794,4.0,8.0,0.8208955223880597,-0.09034272866311321,-0.1691448440654416,-0.242440091944082
2026-04-29,8777,Dịch vụ đầu tư,4,8000,Tài chính,0.8134505846895491,0.7024629585430623,0.29549659213929136,0.248658371104818,0.014774829606964569,0.01989266968838544,-0.05926065069840372,0.4261807612639895,0.48325904395062036,0.07801913873831179,-0.3375075673855331,2.0,3.0,1.2612566776901553,0.12193690854948325,0.1135312539390767,-0.05553884208708659
2026-04-29,8771,Quản lý tài sản,4,8000,Tài chính,0.8200711970222164,0.6607204678738142,0.29777794835121574,0.24002380049337702,0.014888897417560788,0.019201904039470162,-0.05960344418711149,0.4261807612639895,0.48325904395062036,0.15167247696160246,-0.18473459215755872,4.0,6.0,0.4425087108013937,0.05210003990599277,0.11835012868624672,-0.11000211604044374
2026-04-29,4535,Trang thiết bị y tế,4,4000,Y tế,0.8006368178365554,0.629238439203717,0.2910811747822006,0.2335116399781535,0.01455405873911003,0.01868093119825228,-0.05986197774048595,0.4261807612639895,0.48325904395062036,-0.17847340569052061,-0.24103211398101065,4.0,8.0,4.867815336051558,-0.02634825766111859,-0.09734547252503967,-0.08827622357705178
2026-04-29,0577,Ống dẫn dầu khí,4,0001,Dầu khí,0.7757345966294446,0.6115420165892372,0.2825002710550267,0.22985107712757122,0.014125013552751335,0.018388086170205698,-0.060007302524618514,0.4261807612639895,0.48325904395062036,-0.1891737725777315,-0.27590635091093463,4.0,8.0,1.4147665580890336,-0.05081157374735368,-0.13665832210026307,-0.10033444816053505
2026-04-29,8575,Bảo hiểm nhân thọ,4,8000,Tài chính,0.7781192480769598,0.5950875198288551,0.2833219834767343,0.22644741069858365,0.014166099173836717,0.018115792855886693,-0.060142428490007484,0.4261807612639895,0.48325904395062036,-0.2527170552336425,0.008846478153985426,5.0,9.0,0.9225923451369666,-0.0730392479126949,-0.09006427631069469,-0.2033898305084747
2026-04-29,0533,Thăm dò và sản xuất dầu khí,4,0001,Dầu khí,0.8032588741632505,0.5941501480980763,0.29198469309566627,0.22625351229269525,0.014599234654783314,0.01810028098341562,-0.06015012627997301,0.4261807612639895,0.48325904395062036,-0.23382614632260035,-0.12044095035248314,3.0,6.0,0.9340234999908059,-0.07294011885399043,-0.18665401844102658,-0.14201891845969483
2026-04-29,1775,Khai khoáng chung,4,1000,Vật liệu cơ bản,0.7760099004112501,0.582962089852871,0.28259513629727767,0.2239392258815514,0.014129756814863885,0.01791513807052411,-0.060242003728018176,0.4261807612639895,0.48325904395062036,-0.30284147728185384,0.04049184551325302,2.0,6.0,0.6981973250629967,-0.10980431741968888,-0.1152453116812312,-0.2251509514706187
2026-04-29,4537,Vật tư y tế,4,4000,Y tế,0.5892516257860355,0.5195173369742945,0.23786695777369335,0.22105496942990388,0.011893347888684668,0.01768439755439231,-0.060356509055020546,0.4261807612639895,0.48325904395062036,-0.05187032741997233,0.333836520425306,3.0,7.0,1.1304347826086956,0.015560432498076704,0.11932764510324012,-0.05989021780111947
2026-04-29,2799,"Dịch vụ xử lý nước thải, rác thải",4,2000,Công nghiệp,0.6147265868477487,0.528909035117339,0.24237599557393688,0.22094461334933302,0.012118799778696844,0.017675569067946643,-0.0603608902046528,0.4261807612639895,0.48325904395062036,0.059975876468364664,0.2826218301650685,2.0,3.0,0.0,0.011576944720638638,0.14513122456386984,-0.020419740916726048
2026-04-29,0587,Nhiên liệu thay thế,4,0001,Dầu khí,0.6409178319435417,0.532117770222764,0.24701181479604606,0.22090690947252273,0.012350590739802304,0.01767255275780182,-0.06036238705308351,0.4261807612639895,0.48325904395062036,-0.002429012334936198,0.5602312832007772,3.0,5.0,0.7370742465082087,0.0041071831541859005,0.15111929757256615,-0.06024799368900735
2026-04-29,1753,Nhôm,4,1000,Vật liệu cơ bản,0.5930788236660365,0.43193800960428536,0.2385443672452184,0.2197713549826401,0.01192721836226092,0.017581708398611208,-0.06040746870250437,0.4261807612639895,0.48325904395062036,-0.02726250977909661,0.13604351793196923,2.0,2.0,0.31020530496028775,-0.010082493125572745,0.06635071090047417,-0.12903225806451601
2026-04-29,0573,"Thiết bị, dịch vụ khai thác dầu mỏ",4,0001,Dầu khí,0.5894249784004548,0.40649358327912777,0.23789764098020716,0.21444361710552848,0.011894882049010359,0.01715548936844228,-0.06061898053511312,0.4261807612639895,0.48325904395062036,-0.19806327833734927,-0.027024001656254404,4.0,7.0,0.89560822093043,-0.03414757545761804,-0.11516917615511779,-0.11091414399335764
2026-04-29,6535,Viễn thông cố định,4,6000,Viễn thông,0.5022160178163384,0.3589664353936206,0.2311608030972739,0.2044920393908309,0.011558040154863697,0.016359363151266473,-0.06101405936375199,0.4261807612639895,0.48325904395062036,-0.16010808533027554,-0.30736345003229726,3.0,4.0,0.7767191889581043,-0.04854401139974307,-0.05422327693522566,-0.10979417077871101
2026-04-29,3743,Đồ điện tử tiêu dùng,4,3000,Hàng tiêu dùng,0.3137824970728199,0.3421082103285786,0.23060096668905183,0.20096214238815835,0.011530048334452592,0.01607697139105267,-0.06115419669805347,0.4261807612639895,0.48325904395062036,-0.01532802258317223,0.0878484167446405,3.0,6.0,0.8944099378881988,0.0416284546921728,0.06615797778975385,-0.01522567496202798
2026-04-29,7573,Phân phối khí đốt,4,7000,Các dịch vụ hạ tầng,0.4297708743454724,0.3296312010672115,0.22859447864707177,0.19844457906940813,0.01142972393235359,0.01587556632555265,-0.061254144263707004,0.4261807612639895,0.48325904395062036,-0.14492256158049044,-0.349294518931885,4.0,6.0,0.9692884889936585,-0.041246804664578196,-0.16065724685694338,-0.08402687606695058
2026-04-29,1357,Hóa chất chuyên dụng - Phân bón,4,1000,Vật liệu cơ bản,0.4214659269071494,0.32771812467573064,0.22830028101493952,0.19831264090763054,0.011415014050746977,0.015865011272610443,-0.061259382224551226,0.4261807612639895,0.48325904395062036,-0.18651684244326094,0.15213821918649173,2.0,4.0,1.1042622809196245,-0.03080131915424711,-0.041078934935471656,-0.0876040762578818
2026-04-29,9533,Dịch vụ điện toán,4,9000,Công nghệ,0.4243311013663846,0.3165235740027748,0.22840177805002768,0.1975405920525544,0.011420088902501385,0.01580324736420435,-0.0612900326566797,0.4261807612639895,0.48325904395062036,-0.14198473200131956,-0.22424017001129404,3.0,6.0,0.46331738437001596,-0.027632039174536827,-0.07834101382488512,-0.0702341137123752
2026-04-29,2791,Các dịch vụ hỗ trợ doanh nghiệp,4,2000,Công nghiệp,0.4271698902990669,0.29996872379213285,0.22850234039413891,0.19639886215874452,0.011425117019706946,0.015711908972699563,-0.061335359470377,0.4261807612639895,0.48325904395062036,-0.1166793880977276,-0.10975050235312622,3.0,5.0,0.7309963802629073,-0.06722021632099706,-0.0562456313568539,-0.1319773367756345
2026-04-29,7537,Sản xuất và cung cấp điện bằng năng lượng thay thế,4,7000,Các dịch vụ hạ tầng,0.32379438597910903,0.24371725266805472,0.2303863942625019,0.19251939569810222,0.011519319713125096,0.015401551655848179,-0.06148937475407928,0.4261807612639895,0.48325904395062036,-0.22697053897617736,-0.03096027014680336,3.0,6.0,0.9134112355155722,-0.06627438835552801,-0.06147396194904331,-0.1446808510638301
2026-04-29,9535,Dịch vụ internet,4,9000,Công nghệ,0.2950656996773827,0.2405712645628373,0.22959770823346332,0.19229525555343638,0.011479885411673166,0.015383620444274911,-0.06149827314470076,0.4261807612639895,0.48325904395062036,-0.1385647768913727,-0.24343528006246773,3.0,5.0,1.3574646074646075,-0.018633782295572443,-0.05003734105271851,-0.06905265707965413
2026-04-29,3767,Sản phẩm cá nhân,4,3000,Hàng tiêu dùng,0.2725153644431182,0.210165588515493,0.2238654545061721,0.187341278729379,0.011193272725308605,0.014987302298350321,-0.06169494661868288,0.4261807612639895,0.48325904395062036,-0.16663948461896516,-0.18485804976910303,2.0,7.0,0.31140716069941715,-0.029433273084642164,-0.08170810809891649,-0.07868759270390835
2026-04-29,2771,Dịch vụ bưu chính,4,2000,Công nghiệp,0.2874454909682659,0.20770834908276928,0.2276606651996551,0.1869409223228344,0.011383033259982757,0.014955273785826752,-0.06171084081603232,0.4261807612639895,0.48325904395062036,-0.14733680387192827,-0.20696996421946812,4.0,6.0,0.6968389128659745,-0.03923216256116113,-0.04229453874152711,-0.10134303913499842
2026-04-29,9537,Công nghệ phần mềm,4,9000,Công nghệ,0.2641624441305011,0.20332054769677205,0.22174215753083437,0.18622602072548297,0.01108710787654172,0.014898081658038638,-0.06173922249517618,0.4261807612639895,0.48325904395062036,-0.09746778645848941,-0.26873612164743854,5.0,8.0,1.137341846624513,0.000716019650769173,-0.053531632284637753,-0.04618173898942979
2026-04-29,3535,Chưng cất và bán rượu,4,3000,Hàng tiêu dùng,0.14507212952952653,0.18171507936886278,0.19838389192222694,0.18270585596405128,0.009919194596111347,0.014616468477124103,-0.061878973458333326,0.4261807612639895,0.48325904395062036,0.024412638463394254,0.148091025712898,1.0,1.0,0.5,0.011058077986525472,0.09380054816770667,-0.02284831109334029
2026-04-29,2733,Các linh kiện và thiết bị điện,4,2000,Công nghiệp,0.2455557380803512,0.1726899302321703,0.21701236708645466,0.18093906886308112,0.010850618354322734,0.01447512550904649,-0.061949115118110014,0.4261807612639895,0.48325904395062036,-0.16529804199866416,-0.05480076628591091,5.0,7.0,0.786143912022163,-0.05230256370696551,0.014385423482530468,-0.10582015570170467
2026-04-29,9574,Thiết bị điện tử văn phòng,4,9000,Công nghệ,0.18136199099536243,0.1644964318688836,0.20347533472384494,0.17751428541986472,0.010173766736192247,0.014201142833589179,-0.06208507943149616,0.4261807612639895,0.48325904395062036,-0.09183041101366451,-0.27190166128980675,3.0,4.0,0.48116325181758096,-0.005591657850989806,-0.059139784946236396,-0.06000000000000005
2026-04-29,8775,Tài chính đặc thù,4,8000,Tài chính,0.1986686944300434,0.1559542691661863,0.20590345340666763,0.17394376449017931,0.010295172670333383,0.013915501159214345,-0.06222682954057155,0.4261807612639895,0.48325904395062036,-0.14235022907734296,-0.16112274077637334,3.0,5.0,2.3424947145877377,-0.009964641594342849,-0.036247121257635406,-0.07228915662650637
2026-04-29,8637,Dịch vụ bất động sản,4,8000,Tài chính,0.09520600487033011,0.14449047769932538,0.17355477441835984,0.16915203799297138,0.008677738720917993,0.01353216303943771,-0.062417061657121145,0.4261807612639895,0.48325904395062036,-0.03373647777173994,0.05111233751026334,2.0,2.0,1.253065924253777,0.03536998999884289,0.060295146538449584,-0.02509927452509575
2026-04-29,6575,Viễn thông di động,4,6000,Viễn thông,0.1543999822446957,0.13940765106011746,0.19969258329339437,0.1670274777933016,0.009984629164669719,0.013362198223464128,-0.06250140695181935,0.4261807612639895,0.48325904395062036,-0.1950801895725197,0.011353984257314265,2.0,5.0,0.9619377162629758,-0.05688750744742643,-0.035931845778502614,-0.1187391143766966
2026-04-29,1353,"Hóa chất cơ bản - Sản phẩm nhựa, cao su, hóa chất",4,1000,Vật liệu cơ bản,0.1524134320622509,0.11934417020491421,0.19941387165830082,0.15925178025182818,0.009970693582915042,0.012740142420146254,-0.06281010307665576,0.4261807612639895,0.48325904395062036,-0.058350761938202655,-0.14714411416803985,1.0,3.0,1.0893067704520056,0.019240647622630114,-0.0329930915986949,-0.018169725455082553
2026-04-29,2727,Công nghiệp đa ngành,4,2000,Công nghiệp,0.10187380800057036,0.10635578483487342,0.17722971346186958,0.15485113926867902,0.008861485673093479,0.012388091141494322,-0.06298480905139933,0.4261807612639895,0.48325904395062036,-0.08893404193570165,0.05272157892168794,1.0,4.0,0.0,0.05107838364787742,0.07448658783691764,-0.045222727574135035
2026-04-29,1733,"Trồng rừng, khai thác gỗ và kinh doanh lâm sản",4,1000,Vật liệu cơ bản,0.08741898534584999,0.10026765883859523,0.17106791541139105,0.15278839967430297,0.008553395770569553,0.012223071973944238,-0.06306670006065403,0.4261807612639895,0.48325904395062036,-0.10067300811671798,0.1356212034386184,2.0,4.0,1.4524988743809095,-0.0051873703548240835,0.01989314903522943,-0.061865390719178626
2026-04-29,5755,Dịch vụ giải trí,4,5000,Dịch vụ tiêu dùng,0.09506492917405503,0.09546757239506637,0.17347702098530177,0.15116206533602752,0.008673851049265088,0.012092965226882203,-0.06313126572890902,0.4261807612639895,0.48325904395062036,-0.08761535708148549,-0.0917187372405619,1.0,2.0,0.5704273236047911,0.02277809240166695,0.04029798852007871,-0.04509034698840109
2026-04-29,5751,Hàng không chở khách,4,5000,Dịch vụ tiêu dùng,0.07604211482027656,0.09161530195260842,0.1679167071709413,0.14909275320809057,0.008395835358547064,0.011927420256647246,-0.06321341766853425,0.4261807612639895,0.48325904395062036,0.007583749180128718,-0.06162406543398513,1.0,2.0,1.0079681274900398,0.0324289924305754,0.03718422413248801,-0.0084466722347869
2026-04-29,3763,Quần áo và đồ phụ kiện,4,3000,Hàng tiêu dùng,0.09301985184683847,0.08916628496701336,0.17261926440775174,0.14728784246581075,0.008630963220387587,0.011783027397264861,-0.06328507284144261,0.4261807612639895,0.48325904395062036,-0.14787340984823394,-0.0762588713614929,3.0,4.0,0.9222020592145485,-0.03580210176168219,-0.06291415827999303,-0.07918031061924136
2026-04-29,0583,Thiết bị năng lượng tái tạo,4,0001,Dầu khí,0.09983235603816523,0.07800880072062716,0.17610457353563697,0.13906484389472193,0.00880522867678185,0.011125187511577754,-0.06361152687079383,0.4261807612639895,0.48325904395062036,-0.16440536692195373,-0.08331518749206479,1.0,5.0,1.0,-0.028697571743929173,-0.033957845433255085,-0.05714285714285716
2026-04-29,1737,Giấy,4,1000,Vật liệu cơ bản,0.04447672960735315,0.06964428629186549,0.14096764936758469,0.1329002472278849,0.0070483824683792344,0.010632019778230792,-0.06385626209770845,0.4261807612639895,0.48325904395062036,-0.09643563252639997,0.1431692119325998,3.0,5.0,1.1970912362246044,0.0017047954390989606,0.02890624358102123,-0.03159122475821596
2026-04-29,5337,Bán buôn bán lẻ thực phẩm,4,5000,Dịch vụ tiêu dùng,0.06893821060267272,0.0681274870773052,0.16594904115421383,0.1325455807951447,0.008297452057710692,0.010603646463611576,-0.06387034239761884,0.4261807612639895,0.48325904395062036,-0.1390642348915212,-0.08514950485865413,1.0,2.0,1.0205580029368575,-0.011429869064560005,-0.04466362962440562,-0.055678734125248486
2026-04-29,2357,"Xây dựng, xây lắp",4,2000,Công nghiệp,0.04738613826525507,0.0675975461883425,0.14410904446207012,0.13244169180671916,0.007205452223103506,0.010595335344537533,-0.0638744668029174,0.4261807612639895,0.48325904395062036,-0.07949599156122589,0.07767799172325085,2.0,3.0,1.3373023304620044,0.014641977905991643,0.04887685587647539,-0.022203660622859944
2026-04-29,3533,Bia,4,3000,Hàng tiêu dùng,0.0422715123562596,0.06472954385528294,0.1397257149766928,0.13187945200339538,0.006986285748834641,0.01055035616027163,-0.0638967877905316,0.4261807612639895,0.48325904395062036,-0.039528546191160974,-0.04190032695234713,3.0,5.0,1.0099141881196367,0.03759957357652177,0.039966533994911346,-0.03340275193649078
2026-04-29,5371,Bán lẻ đồ may mặc,4,5000,Dịch vụ tiêu dùng,0.050608439964331495,0.05956000212778186,0.1479081349144612,0.13086602112482157,0.00739540674572306,0.010469281689985725,-0.06393702111793875,0.4261807612639895,0.48325904395062036,-0.11411182484758997,-0.14202178140992594,1.0,3.0,1.026252983293556,-0.004975124378109208,-0.03487752928647481,-0.026845637583892357
