date,symbol,name,exchange,industryCode_l3,proxy_industryCode_l4,proxy_industryName_l4,stock_p20,industry_p20_l4,p20_gap,adv20_vnd,lead_prob_from_current_action,lead_prob_from_historical_analogs,expected_return_20d_from_analogs,expected_drawdown_20d_from_analogs
2026-04-29,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,8532,Bảo hiểm tổng hợp,0.16604697330986196,0.08780343417449146,0.0782435391353705,2153030000.0,0.2320939466197239,0.1,0.021073352324332634,-0.04926144430421112
2026-04-29,TVN,Tổng Công ty Thép Việt Nam - CTCP,UPCOM,1750,1757,Khai thác quặng sắt và sản xuất thép,0.1950120891647604,0.12028137561361675,0.07473071355114365,4072485000.0,0.3900241783295208,0.0,0.0023979778325016856,-0.027542745013546054
2026-04-29,CSV,CTCP Hóa chất Cơ bản miền Nam,HSX,1350,1353,"Hóa chất cơ bản - Sản phẩm nhựa, cao su, hóa chất",0.24030666385462862,0.16667110592725098,0.07363555792737764,15138865000.0,0.13061332770925724,0.35,-0.017958357364404542,-0.08699848765708253
2026-04-29,HBC,CTCP Tập đoàn Xây dựng Hòa Bình,UPCOM,2350,2357,"Xây dựng, xây lắp",0.22086708365731533,0.14762252388560104,0.07324455977171429,4397250000.0,0.09173416731463066,0.35,0.07999609302299784,-0.014884132423992646
2026-04-29,ACV,Tổng Công ty Cảng hàng không Việt Nam - CTCP,UPCOM,2770,2777,Dịch vụ vận tải,0.16392793751768275,0.09317745560968903,0.07075048190799373,28014370000.0,0.12785587503536552,0.2,-0.0026848752390354726,-0.07807690083113315
2026-04-29,KDC,CTCP Tập đoàn KIDO,HSX,3570,3577,Sản phẩm thực phẩm,0.1748675773142147,0.1044633573191319,0.07040421999508281,12802030000.0,0.14973515462842943,0.2,0.015307501063220336,-0.02281468104967018
2026-04-29,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,HNX,8780,8781,Công ty chứng khoán,0.18924491687376216,0.12238579633999935,0.0668591205337628,223186665000.0,0.12848983374752432,0.25,0.02645834223787812,-0.056331142730484306
2026-04-29,PHR,CTCP Cao su Phước Hòa,HSX,1350,1353,"Hóa chất cơ bản - Sản phẩm nhựa, cao su, hóa chất",0.23296112880517367,0.16667110592725098,0.06629002287792268,11003840000.0,0.31592225761034737,0.15,0.005558417907463054,-0.04490757855377486
2026-04-29,BMI,Tổng CTCP Bảo Minh,HSX,8530,8532,Bảo hiểm tổng hợp,0.1536034611621191,0.08780343417449146,0.06580002698762763,4574857500.0,0.05720692232423816,0.25,0.011197136889929338,-0.049781436579453574
2026-04-29,BVB,Ngân hàng TMCP Bản Việt,UPCOM,8350,8355,Ngân hàng,0.16206552531916538,0.09702427728996743,0.06504124802919795,14828010000.0,0.22413105063833075,0.1,0.012406986267271557,-0.030591203087394332
2026-04-29,FRT,CTCP Bán lẻ Kỹ thuật số FPT,HSX,5370,5373,Bán lẻ tổng hợp,0.18325870133496946,0.11999629903147045,0.06326240230349901,40797050000.0,0.2665174026699389,0.1,0.008387238437345157,-0.051302122637460125
2026-04-29,L40,CTCP Đầu tư và Xây dựng 40,HNX,2350,2357,"Xây dựng, xây lắp",0.21064058329612134,0.14762252388560104,0.0630180594105203,3892550000.0,0.4212811665922427,0.0,-0.12684813765505662,-0.24347247846590445
2026-04-29,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,2357,"Xây dựng, xây lắp",0.21009324778955452,0.14762252388560104,0.06247072390395347,9164020000.0,0.27018649557910907,0.15,0.009546842654349918,-0.020676427565782286
2026-04-29,FUEVFVND,Quỹ ETF DCVFMVN DIAMOND,HSX,8990,8995,Quỹ mở,0.16842784375172012,0.1067790223734394,0.06164882137828072,5557210000.0,0.33685568750344025,0.0,0.0037359113360556696,-0.03738231937508154
2026-04-29,VGC,Tổng Công ty Viglacera - CTCP,HSX,2350,2357,"Xây dựng, xây lắp",0.20857477534036123,0.14762252388560104,0.06095225145476019,31910130000.0,0.1171495506807225,0.3,0.016906892567134367,-0.05826605508213266
2026-04-29,MBB,Ngân hàng TMCP Quân Đội,HSX,8350,8355,Ngân hàng,0.15743471163671452,0.09702427728996743,0.06041043434674709,348017502500.0,0.31486942327342904,0.0,-0.0017206980916102065,-0.03672509834461538
2026-04-29,DXS,CTCP Dịch vụ Bất động sản Đất Xanh,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.3512195615262777,0.29291579148367386,0.05830377004260384,19008005500.0,0.2524391230525554,0.45,0.05035921537783927,-0.030188393886728688
2026-04-29,NT2,CTCP Điện lực Dầu khí Nhơn Trạch 2,HSX,7530,7535,Sản xuất và cung cấp điện truyền thống,0.12615947973670016,0.07273805036027435,0.053421429376425814,20780145000.0,0.10231895947340036,0.15,0.0005875989663851166,-0.044136621731209455
2026-04-29,BVS,CTCP Chứng khoán Bảo Việt,HNX,8780,8781,Công ty chứng khoán,0.17431935861126527,0.12238579633999935,0.051933562271265915,3850330000.0,0.09863871722253055,0.25,0.039244272879462694,-0.030177239950239472
2026-04-29,ORS,CTCP Chứng khoán Tiên Phong,HSX,8780,8781,Công ty chứng khoán,0.17372870050796793,0.12238579633999935,0.05134290416796858,23836930000.0,0.24745740101593586,0.1,-0.05450502576450198,-0.10133132640597753
2026-04-29,ACB,Ngân hàng TMCP Á Châu,HSX,8350,8355,Ngân hàng,0.14798900084065264,0.09702427728996743,0.05096472355068521,207735265000.0,0.2959780016813053,0.0,-0.019755696030604553,-0.04843234748396399
2026-04-29,MCH,CTCP Hàng tiêu dùng MASAN,HSX,3570,3577,Sản phẩm thực phẩm,0.15420502375316297,0.1044633573191319,0.04974166643403108,39858200000.0,0.10841004750632594,0.2,0.007754561146770533,-0.044713503077295304
2026-04-29,CTF,CTCP City Auto,HSX,3350,3353,Ô tô,0.1382362925456568,0.08924779680558108,0.04898849574007573,5956867500.0,0.2764725850913136,0.0,-0.008686591107365905,-0.030716641506594023
2026-04-29,VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,2750,2757,Máy công nghiệp,0.11687711949244736,0.06921901852205462,0.04765810097039275,7635580000.0,0.23375423898489472,0.0,0.010460987049749038,-0.008027022504216491
2026-04-29,SSB,Ngân hàng TMCP Đông Nam Á,HSX,8350,8355,Ngân hàng,0.1406411757673247,0.09702427728996743,0.04361689847735728,31954192500.0,0.23128235153464943,0.05,0.006199346963336194,-0.016376710380054938
2026-04-29,VNM,CTCP Sữa Việt Nam,HSX,3570,3577,Sản phẩm thực phẩm,0.14617104773951928,0.1044633573191319,0.04170769042038738,220992620000.0,0.24234209547903854,0.05,0.00683905039555614,-0.04435593072332663
2026-04-29,TPB,Ngân Hàng TMCP Tiên Phong,HSX,8350,8355,Ngân hàng,0.13831323959832187,0.09702427728996743,0.04128896230835444,102650967500.0,0.22662647919664375,0.05,-0.008277473612323626,-0.054998593671538774
2026-04-29,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,HSX,8350,8355,Ngân hàng,0.13820894986438093,0.09702427728996743,0.041184672574413494,259387557500.0,0.17641789972876185,0.1,-0.029539818875311215,-0.08363226858700204
2026-04-29,NKG,CTCP Thép Nam Kim,HSX,1750,1757,Khai thác quặng sắt và sản xuất thép,0.15956772886287315,0.12028137561361675,0.0392863532492564,50945505000.0,0.2691354577257463,0.05,-0.06734906251780384,-0.08682313896466719
2026-04-29,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.332023771944089,0.29291579148367386,0.03910798046041514,6299110000.0,0.514047543888178,0.15,-0.004415594385401772,-0.07710733811291062
2026-04-29,SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,HSX,2770,2777,Dịch vụ vận tải,0.12995124872817432,0.09317745560968903,0.03677379311848529,6935640000.0,0.20990249745634862,0.05,-0.08363872442724386,-0.11317782119005089
2026-04-29,VCB,Ngân hàng TMCP Ngoại thương Việt Nam,HSX,8350,8355,Ngân hàng,0.12855484285094013,0.09702427728996743,0.031530565560972695,374759890000.0,0.25710968570188025,0.0,-0.0163354253806677,-0.04184109817057585
2026-04-29,POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,HSX,7530,7535,Sản xuất và cung cấp điện truyền thống,0.10343259764584042,0.07273805036027435,0.030694547285566073,119988280000.0,0.15686519529168086,0.05,-0.07114840797031209,-0.11457751228597284
2026-04-29,VOS,CTCP Vận tải Biển Việt Nam,HSX,2770,2777,Dịch vụ vận tải,0.12140980261980999,0.09317745560968903,0.028232347010120964,12045142500.0,0.19281960523961997,0.05,-0.010715273339023567,-0.045630261237890477
2026-04-29,DBC,CTCP Tập đoàn Dabaco Việt Nam,HSX,3570,3577,Sản phẩm thực phẩm,0.1319923603366384,0.1044633573191319,0.027529003017506493,49065980000.0,0.1139847206732768,0.15,0.005204341796353734,-0.05459359832646954
2026-04-29,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,1757,Khai thác quặng sắt và sản xuất thép,0.14392572030248088,0.12028137561361675,0.02364434468886413,7896300000.0,0.23785144060496174,0.05,-0.09085854451201099,-0.15062862810429883
2026-04-29,PPC,CTCP Nhiệt điện Phả Lại,HSX,7530,7535,Sản xuất và cung cấp điện truyền thống,0.09561658060829331,0.07273805036027435,0.02287853024801896,3896290000.0,0.19123316121658662,0.0,-0.0055875719277359735,-0.015051647368961696
2026-04-29,FCN,CTCP FECON,HSX,2350,2357,"Xây dựng, xây lắp",0.1703124792521073,0.14762252388560104,0.022689955366506254,12122610000.0,0.19062495850421457,0.15,0.03535417887413189,-0.029767669448215222
2026-04-29,DIG,Tổng CTCP Đầu tư Phát triển Xây dựng,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.31321757841413,0.29291579148367386,0.020301786930456145,135872840000.0,0.32643515682826,0.3,0.007995542394233075,-0.08128774227632178
2026-04-29,PAC,CTCP Pin Ắc quy miền Nam,HSX,3720,3724,Sản phẩm gia dụng không lâu bền,0.1174202611675326,0.09714641878010727,0.020273842387425328,13862777500.0,0.08484052233506519,0.15,0.010651461552147324,-0.044547457636324214
2026-04-29,TTA,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,HSX,7530,7535,Sản xuất và cung cấp điện truyền thống,0.09155341444859308,0.07273805036027435,0.01881536408831873,5998585000.0,0.18310682889718616,0.0,-0.02051059449937521,-0.04899606416956391
2026-04-29,TDP,CTCP Thuận Đức,HSX,1350,1353,"Hóa chất cơ bản - Sản phẩm nhựa, cao su, hóa chất",0.184673682851348,0.16667110592725098,0.018002576924097013,8403075000.0,0.369347365702696,0.0,0.006330967709367636,-0.047111001406564185
2026-04-29,VSC,CTCP Container Việt Nam,HSX,2770,2777,Dịch vụ vận tải,0.1079037199925525,0.09317745560968903,0.014726264382863466,130928682500.0,0.115807439985105,0.1,0.00399210698860854,-0.05317415648139105
2026-04-29,DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,HSX,1350,1353,"Hóa chất cơ bản - Sản phẩm nhựa, cao su, hóa chất",0.18072142177931622,0.16667110592725098,0.014050315852065232,121583245000.0,0.16144284355863242,0.2,0.047628029551299085,-0.0199423654373888
2026-04-29,PNJ,CTCP Vàng bạc Đá quý Phú Nhuận,HSX,3760,3763,Quần áo và đồ phụ kiện,0.15767691674307133,0.14428885660841945,0.01338806013465188,106144050000.0,0.01535383348614267,0.3,0.019112799793109585,-0.04864320142318408
2026-04-29,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,8532,Bảo hiểm tổng hợp,0.10049739371128402,0.08780343417449146,0.01269395953679256,3656355000.0,0.15099478742256803,0.05,-0.014192510407946446,-0.06373442624170259
2026-04-29,PPT,CTCP Petro Times,HNX,0580,0587,Nhiên liệu thay thế,0.22525459173715434,0.21440858063439172,0.01084601110276262,3213060000.0,0.4505091834743087,0.0,0.012158063756943532,-0.01804219093306822
2026-04-29,AGR,CTCP Chứng khoán Agribank,HSX,8780,8781,Công ty chứng khoán,0.13286680406258444,0.12238579633999935,0.01048100772258509,4035440000.0,0.16573360812516888,0.1,-0.05266522258395301,-0.0991302283845536
2026-04-29,GEG,CTCP Điện Gia Lai,HSX,7530,7535,Sản xuất và cung cấp điện truyền thống,0.08268902778354453,0.07273805036027435,0.009950977423270183,17514357500.0,0.11537805556708908,0.05,-0.0468316826825154,-0.08919657219145587
2026-04-29,OIL,Tổng Công ty Dầu Việt Nam - CTCP,UPCOM,0530,0533,Thăm dò và sản xuất dầu khí,0.24174294827784126,0.23529040528637377,0.006452542991467497,40494350000.0,0.08348589655568249,0.4,0.09831798313010891,-0.05706515961230738
2026-04-29,C4G,CTCP Tập đoàn CIENCO4,UPCOM,2350,2357,"Xây dựng, xây lắp",0.15385236730279914,0.14762252388560104,0.006229843417198094,2370210000.0,0.15770473460559828,0.15,-0.041873595196096056,-0.07215351048495029
2026-04-29,PVS,Tổng CTCP Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,0570,0573,"Thiết bị, dịch vụ khai thác dầu mỏ",0.22414267747833527,0.21827843928885668,0.005864238189478593,146718200000.0,0.14828535495667053,0.3,0.028511836785128492,-0.12400456232494288
2026-04-29,HNM,CTCP Sữa Hà Nội,UPCOM,3570,3577,Sản phẩm thực phẩm,0.1073424358753709,0.1044633573191319,0.0028790785562390064,2958780000.0,0.2146848717507418,0.0,0.009461320583371352,-0.029456370656903562
2026-04-29,SZC,CTCP Sonadezi Châu Đức,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.2916227891439369,0.29291579148367386,-0.0012930023397369483,16095600000.0,0.13324557828787387,0.45,0.05802289833763099,-0.02212610117451593
2026-04-29,CTS,CTCP Chứng khoán Vietinbank,HSX,8780,8781,Công ty chứng khoán,0.12088622253863386,0.12238579633999935,-0.001499573801365492,18070170000.0,0.09177244507726773,0.15,-0.0014758631954202351,-0.06651899595810497
2026-04-29,ELC,CTCP Công nghệ - Viễn thông ELCOM,HSX,9530,9537,Công nghệ phần mềm,0.18691506417287845,0.18992988191415694,-0.003014817741278486,4752020000.0,0.1238301283457569,0.25,0.031887381254837956,-0.016024438531452818
2026-04-29,PC1,CTCP Tập đoàn PC1,HSX,2350,2357,"Xây dựng, xây lắp",0.1403581994959851,0.14762252388560104,-0.007264324389615939,136356595000.0,0.0307163989919702,0.25,0.01264146489750973,-0.11292184541116354
2026-04-29,VTP,Tổng CTCP Bưu chính Viettel,HSX,2770,2777,Dịch vụ vận tải,0.08438220176083305,0.09317745560968903,-0.008795253848855974,34661565000.0,0.018764403521666105,0.15,-0.0019639236447897834,-0.07411792288378065
2026-04-29,PVD,Tổng CTCP Khoan và Dịch vụ Khoan Dầu khí,HSX,0570,0573,"Thiết bị, dịch vụ khai thác dầu mỏ",0.20775311909272187,0.21827843928885668,-0.010525320196134808,104031825000.0,0.11550623818544375,0.3,-0.1158995821480352,-0.21253279140577247
2026-04-29,VIB,Ngân hàng TMCP Quốc tế Việt Nam,HSX,8350,8355,Ngân hàng,0.08468739826716747,0.09702427728996743,-0.012336879022799965,94584200000.0,0.16937479653433493,0.0,0.0137098597756664,-0.014648203734597886
2026-04-29,APG,CTCP Chứng khoán APG,HSX,8780,8781,Công ty chứng khoán,0.10948933317313697,0.12238579633999935,-0.012896463166862382,3080490000.0,0.018978666346273917,0.2,-0.07560952725335483,-0.23010373550646515
2026-04-29,VGT,Tập đoàn Dệt may Việt Nam,UPCOM,3760,3763,Quần áo và đồ phụ kiện,0.13017169688682018,0.14428885660841945,-0.01411715972159927,7817880000.0,0.16034339377364032,0.1,0.0037704403937245832,-0.04268317002457613
2026-04-29,PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,HNX,1350,1353,"Hóa chất cơ bản - Sản phẩm nhựa, cao su, hóa chất",0.1519210508459255,0.16667110592725098,-0.014750055081325486,6409600000.0,0.053842101691850996,0.25,0.04598830243747999,-0.059296257192977576
2026-04-29,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.2781215188236356,0.29291579148367386,-0.014794272660038243,86669660000.0,0.30624303764727123,0.25,0.0366359245200733,-0.06428432162390574
2026-04-29,KBC,Tổng Công ty Phát triển Đô Thị Kinh Bắc - CTCP,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.2767125247043418,0.29291579148367386,-0.016203266779332037,98407717500.0,0.4034250494086836,0.15,0.01308068739908132,-0.05769023879804025
2026-04-29,DSE,CTCP Chứng khoán DNSE,HSX,8780,8781,Công ty chứng khoán,0.10580772631645534,0.12238579633999935,-0.016578070023544014,9620177500.0,0.21161545263291068,0.0,-0.017332496956016373,-0.05160211084388622
2026-04-29,VND,CTCP Chứng khoán VNDIRECT,HSX,8780,8781,Công ty chứng khoán,0.10364367535873245,0.12238579633999935,-0.018742120981266902,150138760000.0,0.1572873507174649,0.05,-0.05160940067813778,-0.09021320937355413
2026-04-29,HUT,CTCP Tasco,HNX,2350,2357,"Xây dựng, xây lắp",0.1277482573620569,0.14762252388560104,-0.019874266523544154,41017290000.0,0.20549651472411376,0.05,-0.041850890887393334,-0.12023927428332695
2026-04-29,MSR,CTCP MaSan High - Tech Materials,UPCOM,1770,1775,Khai khoáng chung,0.21131123750753952,0.23598619121016706,-0.02467495370262754,76120095000.0,0.12262247501507904,0.3,0.042077726466452484,-0.0680088035795888
2026-04-29,HT1,CTCP Xi Măng Vicem Hà Tiên,HSX,2350,2357,"Xây dựng, xây lắp",0.12264623143084227,0.14762252388560104,-0.02497629245475877,5206440000.0,0.19529246286168456,0.05,-0.009634252573581753,-0.06498899400776739
2026-04-29,FTS,CTCP Chứng khoán FPT,HSX,8780,8781,Công ty chứng khoán,0.09723299065035917,0.12238579633999935,-0.02515280568964018,21126600000.0,0.09446598130071834,0.1,0.02383897943330169,-0.029685737002235306
2026-04-29,EVG,CTCP Tập đoàn Everland,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.2675863493096762,0.29291579148367386,-0.025329442173997685,3121492000.0,0.23517269861935233,0.3,0.01724624488247627,-0.05737804592562834
2026-04-29,GEE,CTCP Điện lực Gelex,HSX,2730,2733,Các linh kiện và thiết bị điện,0.13570582010542526,0.1626261747460497,-0.02692035464062445,141468175000.0,0.1214116402108505,0.15,0.0033171337542631405,-0.05791215774421434
2026-04-29,MBS,CTCP Chứng khoán MB,HNX,8780,8781,Công ty chứng khoán,0.09372502186267306,0.12238579633999935,-0.02866077447732629,64871350000.0,0.03745004372534615,0.15,-0.10371782258584213,-0.2215352605320874
2026-04-29,DCL,CTCP Dược phẩm Cửu Long,HSX,4570,4577,Dược phẩm,0.03169500593982305,0.06921901852205462,-0.037524012582231564,37177145000.0,0.013390011879646103,0.05,-0.004909171318498518,-0.0426258984660685
2026-04-29,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,8355,Ngân hàng,0.059043012182771054,0.09702427728996743,-0.03798126510719638,1054427460000.0,0.11808602436554211,0.0,-0.004502946455009887,-0.035423257450117394
2026-04-29,BWE,CTCP - Tổng Công Ty Nước - Môi Trường Bình Dương,HSX,7570,7573,Phân phối khí đốt,0.16497201319801602,0.2056553868216282,-0.040683373623612185,7069505000.0,0.32994402639603204,0.0,0.026763886239425473,-0.019569173895646497
2026-04-29,NVB,Ngân hàng TMCP Quốc Dân,HNX,8350,8355,Ngân hàng,0.05529461675390778,0.09702427728996743,-0.04172966053605965,2585480000.0,0.11058923350781556,0.0,-0.12107074663687831,-0.1382636206545825
2026-04-29,GIL,CTCP Sản xuất kinh doanh Xuất nhập khẩu Bình Thạnh,HSX,3760,3763,Quần áo và đồ phụ kiện,0.10184126600454729,0.14428885660841945,-0.042447590603872154,2813587500.0,0.20368253200909459,0.0,-0.059220582556794944,-0.11210784505512972
2026-04-29,BSR,CTCP Lọc - Hóa dầu Bình Sơn,HSX,0530,0533,Thăm dò và sản xuất dầu khí,0.19060238363701187,0.23529040528637377,-0.04468802164936189,276106775000.0,0.08120476727402375,0.3,0.03554822906984865,-0.10123377234873283
2026-04-29,HID,CTCP Halcom Việt Nam,HSX,2350,2357,"Xây dựng, xây lắp",0.10246540339629923,0.14762252388560104,-0.045157120489301816,2736146500.0,0.054930806792598465,0.15,-0.09791175695020735,-0.20055472899374735
2026-04-29,VCS,CTCP Vicostone,HNX,2350,2357,"Xây dựng, xây lắp",0.09913240067593752,0.14762252388560104,-0.04849012320966352,2153710000.0,0.19826480135187505,0.0,0.0034691369982456756,-0.017998516248299984
2026-04-29,AAV,CTCP AAV Group,HNX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.24424610328783894,0.29291579148367386,-0.04866968819583492,7157940000.0,0.28849220657567787,0.2,-0.04213844046680854,-0.08834045477262227
2026-04-29,KSB,CTCP Khoáng sản và Xây dựng Bình Dương,HSX,1770,1775,Khai khoáng chung,0.18411717150242207,0.23598619121016706,-0.05186901970774499,16276310000.0,0.21823434300484412,0.15,-0.09480467693960802,-0.16378924286498678
2026-04-29,FPT,CTCP FPT,HSX,9530,9537,Công nghệ phần mềm,0.1372218482173502,0.18992988191415694,-0.05270803369680674,599838275000.0,0.12444369643470042,0.15,0.03683194137963487,-0.05865317378996702
2026-04-29,CRC,CTCP Create Capital Việt Nam,HSX,2350,2357,"Xây dựng, xây lắp",0.09407555331739317,0.14762252388560104,-0.05354697056820787,32676965500.0,0.13815110663478636,0.05,-0.06940024070978533,-0.0898964626254298
2026-04-29,PVC,Tổng Công ty Hóa chất và Dịch vụ dầu khí - CTCP,HNX,0570,0573,"Thiết bị, dịch vụ khai thác dầu mỏ",0.16376844585633998,0.21827843928885668,-0.054509993432516696,22071630000.0,0.07753689171267995,0.25,0.06343969443381206,-0.05580547384355681
2026-04-29,QCG,CTCP Quốc Cường - Gia Lai,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.23686417541915034,0.29291579148367386,-0.056051616064523524,5368200000.0,0.3237283508383007,0.15,-0.045986814475691876,-0.10467057587980866
2026-04-29,TCM,CTCP Dệt may - Đầu tư - Thương mại Thành Công,HSX,3760,3763,Quần áo và đồ phụ kiện,0.0822697068468349,0.14428885660841945,-0.06201914976158454,16841697500.0,0.1645394136936698,0.0,-0.002384148105388528,-0.036857318660977044
2026-04-29,PVB,CTCP Bọc ống Dầu khí Việt Nam,HNX,0570,0573,"Thiết bị, dịch vụ khai thác dầu mỏ",0.15573125471978555,0.21827843928885668,-0.06254718456907113,2624610000.0,0.06146250943957108,0.25,0.08611654598064615,-0.06271717058950069
2026-04-29,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.229790237122454,0.29291579148367386,-0.06312555436121986,149891202500.0,0.259580474244908,0.2,5.826765975189274e-05,-0.06448536054170813
2026-04-29,DDV,CTCP DAP - VINACHEM,UPCOM,1350,1353,"Hóa chất cơ bản - Sản phẩm nhựa, cao su, hóa chất",0.10025682065917912,0.16667110592725098,-0.06641428526807186,30077150000.0,0.15051364131835823,0.05,-0.07231001165964916,-0.13327963046235863
2026-04-29,SCR,CTCP Địa ốc Sài Gòn Thương Tín,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.22630446752933775,0.29291579148367386,-0.06661132395433611,10999465000.0,0.15260893505867548,0.3,0.006283431709061554,-0.043685304716764364
2026-04-29,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,8781,Công ty chứng khoán,0.04238857721770185,0.12238579633999935,-0.0799972191222975,11261540000.0,0.0847771544354037,0.0,0.008374291000482603,-0.03546043345336882
2026-04-29,VGI,Tổng CTCP Đầu tư Quốc tế Viettel,UPCOM,6530,6535,Viễn thông cố định,0.12815315633545196,0.2099459586951627,-0.08179280235971073,53702750000.0,0.10630631267090393,0.15,0.04537463738767096,-0.029357694781839742
2026-04-29,IDC,Tổng công ty IDICO - CTCP,HNX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.19876210876673844,0.29291579148367386,-0.09415368271693542,85952575000.0,0.24752421753347692,0.15,-0.01649100859901559,-0.07636474371183104
2026-04-29,YEG,CTCP Tập đoàn Yeah1,HSX,5750,5751,Hàng không chở khách,0.05686339199705565,0.15554567609470482,-0.09868228409764918,9084565000.0,0.1137267839941113,0.0,-0.14410798762253874,-0.1829944134531387
2026-04-29,NNC,CTCP Đá Núi Nhỏ,HSX,2350,2357,"Xây dựng, xây lắp",0.04810431125882321,0.14762252388560104,-0.09951821262677783,2443155000.0,0.046208622517646424,0.05,-0.0454856454525402,-0.08811651993640654
2026-04-29,DLG,CTCP Tập đoàn Đức Long Gia Lai,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.19259901619692202,0.29291579148367386,-0.10031677528675184,3002938500.0,0.13519803239384404,0.25,0.00844195247293783,-0.07431408129787975
2026-04-29,VC3,CTCP Tập đoàn Nam Mê Kông,HNX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.1905164405660814,0.29291579148367386,-0.10239935091759245,40869625000.0,0.3810328811321628,0.0,0.010959542875005446,-0.01083320849239025
2026-04-29,BCM,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.18814854290411928,0.29291579148367386,-0.10476724857955458,27012215000.0,0.12629708580823856,0.25,0.02428218181096824,-0.03481743779123071
2026-04-29,LAS,CTCP Supe Phốt phát và Hóa chất Lâm Thao,HNX,1350,1353,"Hóa chất cơ bản - Sản phẩm nhựa, cao su, hóa chất",0.059123973063094956,0.16667110592725098,-0.10754713286415603,7871340000.0,0.11824794612618991,0.0,-0.032616117061653536,-0.07146904423765481
2026-04-29,DHA,CTCP Hóa An,HSX,2350,2357,"Xây dựng, xây lắp",0.03528659689835074,0.14762252388560104,-0.11233592698725031,2076677500.0,0.07057319379670147,0.0,-0.02918089722379898,-0.043479579198050095
2026-04-29,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.18012081118441572,0.29291579148367386,-0.11279498029925814,5571253500.0,0.21024162236883145,0.15,0.005129367414983199,-0.0308618209618353
2026-04-29,PLX,Tập đoàn Xăng dầu Việt Nam,HSX,0530,0533,Thăm dò và sản xuất dầu khí,0.1219660843990204,0.23529040528637377,-0.11332432088735336,119731180000.0,0.04393216879804078,0.2,0.05930205840445957,-0.049504697867776615
2026-04-29,HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.17501899358043033,0.29291579148367386,-0.11789679790324353,44676210000.0,0.2500379871608607,0.1,-0.026677919972509196,-0.0922114154325064
2026-04-29,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.17331698995017417,0.29291579148367386,-0.1195988015334997,8572910000.0,0.34663397990034833,0.0,-0.05259672247722743,-0.0847819842295115
2026-04-29,KOS,CTCP Kosy,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.17232977498832172,0.29291579148367386,-0.12058601649535214,13998725000.0,0.34465954997664344,0.0,0.014106285384334777,-0.01706733781514939
2026-04-29,D2D,CTCP Phát triển Đô thị Công nghiệp Số 2,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.1722180548797217,0.29291579148367386,-0.12069773660395217,2034790000.0,0.19443610975944337,0.15,0.00874954355351884,-0.04645489405725268
2026-04-29,LHG,CTCP Long Hậu,HSX,8630,8633,Các công ty đầu cơ và phát triển bất động sản,0.17121760579257286,0.29291579148367386,-0.121698185691101,2118080000.0,0.24243521158514572,0.1,-0.053801167910335936,-0.12488937271492317
