score_name,slice_type,slice_key,n,hit_rate,avg_ret20,avg_mdd20,payoff_ratio
B0_baseline_p20,month,2024-07,460,0.09130434782608696,-0.06889583768909546,-0.14993287639053127,1.083202955115922
B0_baseline_p20,month,2024-08,440,0.13863636363636364,0.08673959613636215,-0.04478994581258591,3.619543489122636
B0_baseline_p20,month,2024-09,380,0.09736842105263158,-0.02606302505459408,-0.06389684439884903,0.8623173267022081
B0_baseline_p20,month,2024-10,460,0.22826086956521738,0.023822078252522663,-0.05688475512455254,2.0956322204135946
B0_baseline_p20,month,2024-11,420,0.3357142857142857,0.05203893056122313,-0.054541146803805285,1.564325422409376
B0_baseline_p20,month,2024-12,440,0.16590909090909092,0.009433523265133099,-0.06578300040645071,1.7400540030395897
B0_baseline_p20,month,2025-01,340,0.3088235294117647,0.06239031319002925,-0.055655227365248174,1.6605724065692782
B0_baseline_p20,month,2025-02,400,0.21,-0.0050904311803729296,-0.0633089817578691,1.2812471606104103
B0_baseline_p20,month,2025-03,420,0.06428571428571428,-0.08296599812615477,-0.18101026999563852,0.7572895416461405
B0_baseline_p20,month,2025-04,400,0.41,0.07837311989426328,-0.07203577879228501,1.3660111262228598
B0_baseline_p20,month,2025-05,400,0.265,0.02932366771472236,-0.047073970952366866,1.586631969292842
B0_baseline_p20,month,2025-06,420,0.3047619047619048,0.036214177723333754,-0.05533089933196512,1.4255667448161529
B0_baseline_p20,month,2025-07,460,0.41956521739130437,0.1035279836277095,-0.0323284162318346,3.0478297149604456
B0_baseline_p20,month,2025-08,420,0.1976190476190476,-0.0007220983380691115,-0.07645315200281978,1.4190286169494817
B0_baseline_p20,month,2025-09,400,0.16,-0.03159904304632343,-0.10069528207198931,1.0742126377687742
B0_baseline_p20,month,2025-10,460,0.15217391304347827,-0.04615356661916688,-0.12075735940396419,1.060636614106758
B0_baseline_p20,month,2025-11,400,0.15,-0.018666444282855597,-0.07615364725390378,0.8941048125363307
B0_baseline_p20,month,2025-12,460,0.1282608695652174,-0.0418530280953873,-0.10471746510756862,0.7373012164398391
B0_baseline_p20,month,2026-01,400,0.2925,0.037706968137381176,-0.08101346143693894,1.630691841015686
B0_baseline_p20,month,2026-02,300,0.13666666666666666,-0.04204000172894216,-0.126782803260421,1.8068724452097955
B0_baseline_p20,month,2026-03,440,0.16363636363636364,-0.029669566473893526,-0.10354408107764038,0.9282010038946582
B0_baseline_p20,p20_decile,0,1470,0.24353741496598638,0.021394459526396813,-0.06164749813604988,1.4642858089033355
B0_baseline_p20,p20_decile,1,1470,0.22925170068027212,0.017504633373110035,-0.06300559896198564,1.4087340276276346
B0_baseline_p20,p20_decile,2,1470,0.22312925170068026,0.014039200602308375,-0.06956880367845172,1.2800126661484266
B0_baseline_p20,p20_decile,3,1470,0.19931972789115646,0.004143672495865395,-0.07864205443750104,1.165801564284081
B0_baseline_p20,p20_decile,4,1470,0.21700680272108844,0.011316440621110898,-0.07500597049628743,1.3532884402530327
B0_baseline_p20,p20_decile,5,1470,0.2217687074829932,0.0064254815889961065,-0.08271396030770954,1.3201411462617902
B0_baseline_p20,p20_decile,6,1470,0.19047619047619047,-0.002047527137600195,-0.09025699718025017,1.3696322996750758
B0_baseline_p20,p20_decile,7,1470,0.1707482993197279,-0.018427509880530664,-0.10042162565300368,1.145051338345033
B0_baseline_p20,p20_decile,8,1470,0.22925170068027212,0.003993965769663113,-0.09110471659297843,1.1016608605071654
B0_baseline_p20,p20_decile,9,1470,0.31020408163265306,0.029571018373061,-0.07938748354548278,1.1545650366731275
B0_baseline_p20,industryCode,530,148,0.23648648648648649,0.029013361856847414,-0.08573474355063866,1.597935334840398
B0_baseline_p20,industryCode,570,173,0.27167630057803466,0.026278029670375378,-0.05580999625839091,1.846039783167454
B0_baseline_p20,industryCode,580,37,0.5135135135135135,0.18025548104442718,-0.024379495297673758,2.9711553306855523
B0_baseline_p20,industryCode,1350,1229,0.1969080553295362,-0.006189331175155869,-0.0742158045218339,1.0742806345050715
B0_baseline_p20,industryCode,1730,67,0.22388059701492538,0.010173751023118132,-0.0536711239901739,1.2725595543382777
B0_baseline_p20,industryCode,1750,340,0.13823529411764707,-0.04950391971962732,-0.11650979958945842,0.8122616832796216
B0_baseline_p20,industryCode,1770,426,0.1572769953051643,-0.02525114356782434,-0.11117196684836878,1.287603924762741
B0_baseline_p20,industryCode,2350,2002,0.18031968031968032,-0.017842943914327905,-0.0874582974086031,0.9737722347861931
B0_baseline_p20,industryCode,2730,273,0.3956043956043956,0.06608473261391891,-0.09078566102607148,1.2838647517926185
B0_baseline_p20,industryCode,2750,33,0.030303030303030304,-0.055740731968621914,-0.18871687052349642,0.7609968936867192
B0_baseline_p20,industryCode,2770,1058,0.3005671077504726,0.03866062067092699,-0.07748053145880161,1.6732971885562051
B0_baseline_p20,industryCode,2790,283,0.2226148409893993,0.019439069268985962,-0.08287810618961304,1.2517752620472349
B0_baseline_p20,industryCode,3350,110,0.2,0.0059004661520290005,-0.04878844074688304,1.138348701332571
B0_baseline_p20,industryCode,3530,66,0.13636363636363635,0.019503116156279515,-0.037527925320330655,1.7188775970910783
B0_baseline_p20,industryCode,3570,898,0.23162583518930957,0.054925532762624574,-0.06470662761347279,1.9009815687226295
B0_baseline_p20,industryCode,3720,72,0.06944444444444445,-0.07315301492395324,-0.11276714626336326,0.8481586422977396
B0_baseline_p20,industryCode,3760,168,0.10714285714285714,-0.02321972329662427,-0.07538272535657278,0.8878555990320802
B0_baseline_p20,industryCode,4530,102,0.13725490196078433,-0.06343283199227603,-0.11833288093367304,1.024258406866043
B0_baseline_p20,industryCode,4570,330,0.29393939393939394,0.01036729880824749,-0.07149227212714446,1.1050310340617409
B0_baseline_p20,industryCode,5330,7,0.0,-0.015323258290929984,-0.029694499409938242,1.029720061592534
B0_baseline_p20,industryCode,5370,349,0.17191977077363896,0.005313136683046167,-0.0706852493722253,1.0812864191657854
B0_baseline_p20,industryCode,5550,10,0.2,-0.003940152416321915,-0.057255766446413156,2.08009870031914
B0_baseline_p20,industryCode,5750,203,0.3251231527093596,0.029135387825705007,-0.08290146636790958,1.3934223129247556
B0_baseline_p20,industryCode,6530,164,0.31097560975609756,0.005414670245271574,-0.11266961862169536,1.2543056546581546
B0_baseline_p20,industryCode,6570,1,0.0,-0.0578947368421053,-0.0789473684210526,
B0_baseline_p20,industryCode,7530,136,0.14705882352941177,-0.0073229522430435165,-0.0628093995073647,1.096293390275911
B0_baseline_p20,industryCode,7570,84,0.08333333333333333,-0.06790593700153758,-0.12490008427734448,0.9302865822487955
B0_baseline_p20,industryCode,8350,819,0.23443223443223443,0.03170635601465597,-0.05276499694832962,1.80839060991145
B0_baseline_p20,industryCode,8530,18,0.05555555555555555,-0.04443437119905884,-0.0736581958452997,0.3732702297060986
B0_baseline_p20,industryCode,8570,21,0.3333333333333333,0.02039354715072927,-0.05035110141586025,2.379567792761807
B0_baseline_p20,industryCode,8630,2586,0.23008507347254448,0.014030365703732102,-0.07741190771478623,1.26145400430841
B0_baseline_p20,industryCode,8770,195,0.2,-0.009931471454995977,-0.08402530034912219,1.2365369619448188
B0_baseline_p20,industryCode,8780,1932,0.2505175983436853,0.01291325028409132,-0.075126616490253,1.0282051973682718
B0_baseline_p20,industryCode,8990,18,0.0,-0.04023114802836527,-0.056057356016965786,0.08233180766893453
B0_baseline_p20,industryCode,9530,206,0.19902912621359223,-0.004323023592940075,-0.08977256633315496,0.9334414724032776
B0_baseline_p20,industryCode,9570,136,0.17647058823529413,-0.01998072180596256,-0.13411329595995294,1.6347635680571886
B0_baseline_p20,regime,unknown,14700,0.22346938775510203,0.008791383533238085,-0.07917547089897004,1.2546919244073693
B1_p_now_only,year,2023,3580,0.18743016759776537,-0.009520576822637208,-0.08819536579299134,0.9719237319330684
B1_p_now_only,year,2024,5000,0.2466,0.020459698906239186,-0.07341856291049774,1.4344107191959479
B1_p_now_only,year,2025,4980,0.2624497991967871,0.013651991255684936,-0.08954297794535836,1.3105789333594846
B1_p_now_only,year,2026,1140,0.21666666666666667,-0.01215441222705759,-0.10964978268587612,1.2985306222323283
B1_p_now_only,month,2023-04,180,0.5166666666666667,0.09586509295593679,-0.03221617869111979,2.447239574485141
B1_p_now_only,month,2023-05,400,0.4075,0.09180560153499853,-0.034341307216723106,2.733678074687356
B1_p_now_only,month,2023-06,440,0.16818181818181818,-0.037062491586394665,-0.11400869108787665,0.795589774744663
B1_p_now_only,month,2023-07,420,0.1738095238095238,-0.004818055179250486,-0.0711027465960893,0.9476480471503274
B1_p_now_only,month,2023-08,460,0.21304347826086956,-0.012319780018687016,-0.09697667322282609,1.1175875850314188
B1_p_now_only,month,2023-09,380,0.04736842105263158,-0.12240769245038315,-0.17375011099816728,0.7840376061012975
B1_p_now_only,month,2023-10,440,0.0659090909090909,-0.05359351677547931,-0.1334932024553384,0.7333765893363196
B1_p_now_only,month,2023-11,440,0.15227272727272728,0.017120564609544194,-0.04720942850272458,1.4792526589388966
B1_p_now_only,month,2023-12,420,0.13333333333333333,-0.0035724333453745274,-0.06198458894153261,0.7640261810524456
B1_p_now_only,month,2024-01,440,0.4090909090909091,0.040730647412467805,-0.04802047212537231,1.2652594093899137
B1_p_now_only,month,2024-02,320,0.45,0.08860727002947018,-0.020627418002886293,2.4081370512093074
B1_p_now_only,month,2024-03,420,0.16666666666666666,-0.029194219755239958,-0.09980180432139447,0.9586014132729846
B1_p_now_only,month,2024-04,380,0.3026315789473684,0.08007223312393343,-0.08895695018476904,1.8622110741807103
B1_p_now_only,month,2024-05,440,0.43636363636363634,0.08609436731012118,-0.04042007420735607,2.05196235200959
B1_p_now_only,month,2024-06,400,0.1775,-0.04661236497629117,-0.11131048440536138,0.9212040799772819
B1_p_now_only,month,2024-07,460,0.12391304347826088,-0.04272487964816575,-0.128762649770184,1.1056821849470713
B1_p_now_only,month,2024-08,440,0.1431818181818182,0.07570002939865084,-0.053004119212764,3.6605189708452457
B1_p_now_only,month,2024-09,380,0.08157894736842106,-0.036177314482997304,-0.07301538573836235,0.6694211835620705
B1_p_now_only,month,2024-10,460,0.20434782608695654,0.00604759509532756,-0.059212638882036595,1.8519571639989922
B1_p_now_only,month,2024-11,420,0.3380952380952381,0.03748161292953928,-0.06977694911056287,1.091359882513358
B1_p_now_only,month,2024-12,440,0.16818181818181818,0.0004292531283648517,-0.07838863026629629,1.4838732211503212
B1_p_now_only,month,2025-01,340,0.3205882352941177,0.06875809514769869,-0.06545661869569779,1.6213299942172548
B1_p_now_only,month,2025-02,400,0.1825,-0.014307104953861546,-0.07925314482173633,1.2260256059573102
B1_p_now_only,month,2025-03,420,0.09523809523809523,-0.07236798824254537,-0.16847562510533798,0.7730563697156801
B1_p_now_only,month,2025-04,400,0.5075,0.1049094947133335,-0.06174511735945126,1.5775003861556747
B1_p_now_only,month,2025-05,400,0.3225,0.010793574512073585,-0.07393647498339803,0.9632878560839058
B1_p_now_only,month,2025-06,420,0.2761904761904762,0.04887250814504466,-0.06358399090369292,1.7030017842932348
B1_p_now_only,month,2025-07,460,0.49130434782608695,0.12149129796048225,-0.04619190076006667,2.3125994889482286
B1_p_now_only,month,2025-08,420,0.23809523809523808,-0.007688895205422749,-0.09748845045038837,1.41049511477653
B1_p_now_only,month,2025-09,400,0.2325,-0.004857788450415793,-0.10405031627609486,1.4208125375928757
B1_p_now_only,month,2025-10,460,0.1891304347826087,-0.03174939339948862,-0.11319087901888247,1.1224423213925707
B1_p_now_only,month,2025-11,400,0.1825,0.002849514684070167,-0.07688848576465063,1.1102631796312006
B1_p_now_only,month,2025-12,460,0.12608695652173912,-0.050716849064816834,-0.11650673373465699,0.780352238416173
B1_p_now_only,month,2026-01,400,0.3375,0.04649441534937676,-0.08007089569724933,1.4564485034964139
B1_p_now_only,month,2026-02,300,0.21,-0.0159232604021264,-0.12476203034515966,1.5967210624782464
B1_p_now_only,month,2026-03,440,0.11136363636363636,-0.06290185899536006,-0.12623587472602532,0.8308214205694248
B1_p_now_only,p20_decile,0,1470,0.18231292517006803,0.004064253033894352,-0.06111351965472955,1.2215308671244924
B1_p_now_only,p20_decile,1,1470,0.25578231292517006,0.01710680973882579,-0.07591438492911759,1.3623248918312008
B1_p_now_only,p20_decile,2,1470,0.22993197278911565,0.01682249609766406,-0.08468155725941248,1.5175100737112674
B1_p_now_only,p20_decile,3,1470,0.22993197278911565,0.009727744907111516,-0.08381921504640027,1.2399016919461558
B1_p_now_only,p20_decile,4,1470,0.21904761904761905,-0.008252303159125802,-0.09109606278229694,1.0700016455853978
B1_p_now_only,p20_decile,5,1470,0.24897959183673468,0.005674148491987669,-0.08485813151896533,1.1922044650878616
B1_p_now_only,p20_decile,6,1470,0.24217687074829933,0.0031601438487713894,-0.09083354317593365,1.1444888038333498
B1_p_now_only,p20_decile,7,1470,0.2530612244897959,0.012109277676673094,-0.09230523486249416,1.3504618797032142
B1_p_now_only,p20_decile,8,1470,0.20408163265306123,-0.0006601036399189611,-0.10474146598646127,1.42473049344587
B1_p_now_only,p20_decile,9,1470,0.2870748299319728,0.023475911249436668,-0.08353280758771331,1.1801295124204099
B1_p_now_only,industryCode,530,213,0.24413145539906103,0.02050781447799275,-0.09564501615388078,1.3822638879302942
B1_p_now_only,industryCode,570,269,0.25650557620817843,0.028540460604601976,-0.06843831968106712,1.4743139216281074
B1_p_now_only,industryCode,580,46,0.391304347826087,0.12833927819083218,-0.0258739753345075,2.5560105614851687
B1_p_now_only,industryCode,1350,1182,0.22758037225042302,-0.004049036573100461,-0.08012745357392094,0.9798999847667941
B1_p_now_only,industryCode,1730,79,0.08860759493670886,-0.06012253230608378,-0.11051965360404527,0.6455209400219335
B1_p_now_only,industryCode,1750,384,0.16927083333333334,-0.03531928516808331,-0.10663253857113432,0.6630305160187379
B1_p_now_only,industryCode,1770,392,0.1913265306122449,0.006834934565737376,-0.12187438718341108,1.7239005187484147
B1_p_now_only,industryCode,2350,2131,0.18582824964805256,-0.00855418358318472,-0.089800750880487,1.1919755019279925
B1_p_now_only,industryCode,2730,291,0.33676975945017185,0.06604111540191329,-0.09296789396041046,1.3422190596467347
B1_p_now_only,industryCode,2750,32,0.0,-0.07420681185224838,-0.19501586471903384,0.6438474451102775
B1_p_now_only,industryCode,2770,1095,0.3041095890410959,0.019528973154111305,-0.08696782230464363,1.2855691047953537
B1_p_now_only,industryCode,2790,182,0.22527472527472528,0.018502500172495703,-0.08184949867151443,1.2644629148063333
B1_p_now_only,industryCode,3350,76,0.39473684210526316,0.03386848743074809,-0.04436549968657068,1.4348949776427695
B1_p_now_only,industryCode,3530,96,0.16666666666666666,0.0004238220981603562,-0.05255310083306525,1.102339383700479
B1_p_now_only,industryCode,3570,971,0.2564366632337796,0.06413899574781187,-0.06400680412604023,2.2301237153015494
B1_p_now_only,industryCode,3720,180,0.1388888888888889,-0.03656494727578469,-0.08808339623988294,1.1200759443847008
B1_p_now_only,industryCode,3760,198,0.13131313131313133,-0.02938043582189544,-0.08349755140818678,0.7785738199931761
B1_p_now_only,industryCode,4530,65,0.15384615384615385,-0.056312256908837774,-0.12375002513512658,0.8677269033811639
B1_p_now_only,industryCode,4570,383,0.3472584856396867,0.027144316124032994,-0.06881135515666932,1.1269740818918397
B1_p_now_only,industryCode,5330,19,0.05263157894736842,-0.030583673902114923,-0.06407585776980582,0.5501741177817232
B1_p_now_only,industryCode,5370,307,0.16612377850162866,-0.01862490124844633,-0.09391285383595646,0.9002311024018246
B1_p_now_only,industryCode,5550,49,0.04081632653061224,-0.11868302796892861,-0.14008948469255697,0.6315263072451823
B1_p_now_only,industryCode,5750,244,0.36885245901639346,0.04652182437575089,-0.08596911127392612,1.161702837821812
B1_p_now_only,industryCode,6530,206,0.3932038834951456,0.07228985101891802,-0.09379735690480971,1.8899133769216794
B1_p_now_only,industryCode,6570,1,0.0,-0.0578947368421053,-0.0789473684210526,
B1_p_now_only,industryCode,7530,194,0.09278350515463918,-0.05369467491909625,-0.09441966022566455,0.6179428817488223
B1_p_now_only,industryCode,7570,100,0.12,-0.024621049285112388,-0.10208035220249922,1.4776153717017086
B1_p_now_only,industryCode,8350,940,0.2531914893617021,0.02389368520876049,-0.05612308328051995,1.2987015899578012
B1_p_now_only,industryCode,8530,39,0.05128205128205128,-0.11662714879429949,-0.14586166795050168,0.31267610586190886
B1_p_now_only,industryCode,8570,55,0.2727272727272727,0.014988208228347028,-0.06735616024419365,2.2468247369209933
B1_p_now_only,industryCode,8630,2585,0.23288201160541586,0.009043998980574676,-0.08660811409991682,1.29034982747279
B1_p_now_only,industryCode,8770,183,0.2677595628415301,-0.005372112863045864,-0.08311848500766825,0.9618328822833935
B1_p_now_only,industryCode,8780,1179,0.2714164546225615,0.008343136875504129,-0.09007907127794174,1.0796028991600952
B1_p_now_only,industryCode,8990,36,0.0,-0.022529475627064827,-0.042813494546319136,0.831748631282878
B1_p_now_only,industryCode,9530,178,0.2808988764044944,0.015176983336192926,-0.08270987682989757,0.975968527871218
B1_p_now_only,industryCode,9570,120,0.125,-0.09859689919862652,-0.16630912367276326,0.7783571407170042
B1_p_now_only,regime,unknown,14700,0.23523809523809525,0.00832283782453198,-0.08528959228035245,1.2621646336860957
B2_p_hist_only,year,2023,2940,0.22687074829931972,0.00817859326396985,-0.07818299639047241,0.9765023788094184
B2_p_hist_only,year,2024,5000,0.1704,-0.0022264992704592516,-0.06716883670249953,1.1666659644126651
B2_p_hist_only,year,2025,4980,0.19337349397590362,0.002574026927363503,-0.07066532358617646,1.2272647825111362
B2_p_hist_only,year,2026,1140,0.16052631578947368,-0.008378047586252229,-0.08599744500455116,1.2587489909158687
B2_p_hist_only,month,2023-06,380,0.3473684210526316,0.05731475475623037,-0.046486034239996,2.001396393906164
B2_p_hist_only,month,2023-07,420,0.4238095238095238,0.07412826067222163,-0.029951497706610136,1.8933477917516415
B2_p_hist_only,month,2023-08,460,0.25,0.009612352611564066,-0.09360241781726623,1.1046239897297663
B2_p_hist_only,month,2023-09,380,0.010526315789473684,-0.15426525847733105,-0.18555531327435812,0.27520310090221717
B2_p_hist_only,month,2023-10,440,0.15227272727272728,-0.004970079537370673,-0.13915303773902762,1.0573605116887792
B2_p_hist_only,month,2023-11,440,0.2681818181818182,0.04495890489126009,-0.026151520021951456,2.008979392652492
B2_p_hist_only,month,2023-12,420,0.1261904761904762,0.018418144692204083,-0.03169416829758284,1.7084699284367755
B2_p_hist_only,month,2024-01,440,0.2340909090909091,0.015070742813487864,-0.05456938489742135,1.0748538541106367
B2_p_hist_only,month,2024-02,320,0.209375,0.033767429054117046,-0.02861051271568298,1.9779752381810052
B2_p_hist_only,month,2024-03,420,0.08333333333333333,-0.061286717399263925,-0.0963049597970526,0.5017216897581156
B2_p_hist_only,month,2024-04,380,0.34210526315789475,0.05427811228683778,-0.08172505599942376,1.6774492148975118
B2_p_hist_only,month,2024-05,440,0.2818181818181818,0.04420688606833132,-0.03754245292948412,2.0824417563813236
B2_p_hist_only,month,2024-06,400,0.1575,-0.04651647611103074,-0.09673711338724131,0.9780261291245057
B2_p_hist_only,month,2024-07,460,0.05217391304347826,-0.08109154579968227,-0.14373635358496953,0.6636883218509835
B2_p_hist_only,month,2024-08,440,0.08181818181818182,0.009458795065680375,-0.039902160562167915,1.2372826120497589
B2_p_hist_only,month,2024-09,380,0.08157894736842106,-0.015208389711852543,-0.05075722171017046,1.2367876132886755
B2_p_hist_only,month,2024-10,460,0.18043478260869567,0.01258984303133153,-0.05209892429327166,1.903099756894117
B2_p_hist_only,month,2024-11,420,0.2714285714285714,0.0405040904121753,-0.04162751445787502,1.595684152720416
B2_p_hist_only,month,2024-12,440,0.09545454545454546,-0.018596631164947874,-0.07170155058337256,1.3992664460253692
B2_p_hist_only,month,2025-01,340,0.29411764705882354,0.059211536138803464,-0.036595931648767635,1.7683984996853797
B2_p_hist_only,month,2025-02,400,0.18,-0.007999407741356239,-0.05484398454268051,1.1198872484050608
B2_p_hist_only,month,2025-03,420,0.07380952380952381,-0.09764260486366393,-0.1893940637750054,0.967133720486405
B2_p_hist_only,month,2025-04,400,0.465,0.07679937637517374,-0.0656725192604774,1.2824374153980551
B2_p_hist_only,month,2025-05,400,0.2175,0.023167577693351146,-0.03711386837312401,1.408234239759314
B2_p_hist_only,month,2025-06,420,0.29285714285714287,0.05282768742685298,-0.0300073440901256,2.4413101065887397
B2_p_hist_only,month,2025-07,460,0.3347826086956522,0.06306854902242405,-0.03605369993284289,1.8703585896638348
B2_p_hist_only,month,2025-08,420,0.1261904761904762,-0.0008627071663934169,-0.06539512185437989,1.523092876837317
B2_p_hist_only,month,2025-09,400,0.05,-0.040920534500353545,-0.08057411177028223,0.8846659373678024
B2_p_hist_only,month,2025-10,460,0.07391304347826087,-0.05222454482656657,-0.10378243875922469,0.6248494890626808
B2_p_hist_only,month,2025-11,400,0.065,-0.04189555843064241,-0.07576487549665688,0.8794748562786859
B2_p_hist_only,month,2025-12,460,0.1673913043478261,0.00700545838230304,-0.06509518400161672,1.4557531056913737
B2_p_hist_only,month,2026-01,400,0.2,0.021394855758394657,-0.05942169612621926,1.9393012053914422
B2_p_hist_only,month,2026-02,300,0.06666666666666667,-0.07439244345753167,-0.13863347715831695,1.513903366951056
B2_p_hist_only,month,2026-03,440,0.18863636363636363,0.009565492012668405,-0.07426901297092166,1.1109761123929176
B2_p_hist_only,p20_decile,0,1406,0.20768136557610242,0.005514183862954687,-0.06427312778413168,1.3256296412295676
B2_p_hist_only,p20_decile,1,1406,0.17425320056899005,0.005405476294617534,-0.06089584709657304,1.2659691672193978
B2_p_hist_only,p20_decile,2,1406,0.17496443812233287,0.0026735971522516186,-0.06053255662449459,1.2265673125616343
B2_p_hist_only,p20_decile,3,1406,0.16714082503556188,-0.0030972231449831124,-0.06617664161712396,1.08280527376503
B2_p_hist_only,p20_decile,4,1406,0.15433854907539118,-0.0026254720474184756,-0.06813982779231732,1.141767825891083
B2_p_hist_only,p20_decile,5,1406,0.19630156472261737,0.0052552776322973335,-0.06619474243309596,1.1637158373993624
B2_p_hist_only,p20_decile,6,1406,0.18990042674253202,0.002738369929091161,-0.07054071157665884,1.1466134694475176
B2_p_hist_only,p20_decile,7,1406,0.18492176386913228,-0.004261715201656467,-0.08045072573069698,1.1945863193479986
B2_p_hist_only,p20_decile,8,1406,0.19914651493598862,-0.002407326404251777,-0.08598711906477338,1.0663798106609668
B2_p_hist_only,p20_decile,9,1406,0.24679943100995733,0.002312831709258092,-0.09917896462212117,0.9943963580168119
B2_p_hist_only,industryCode,530,110,0.33636363636363636,0.07297363670844237,-0.05774089768355001,2.157815212204454
B2_p_hist_only,industryCode,570,82,0.14634146341463414,0.011663440549693668,-0.03728257408640971,1.254434590793409
B2_p_hist_only,industryCode,580,18,0.05555555555555555,-0.00799155716017525,-0.0926578848406542,0.6159705422734634
B2_p_hist_only,industryCode,1350,1006,0.17296222664015903,-0.003898391879305067,-0.06789222004757055,1.1087889413353889
B2_p_hist_only,industryCode,1730,58,0.29310344827586204,0.03118902445518222,-0.051613031142142114,0.7836224158118092
B2_p_hist_only,industryCode,1750,462,0.170995670995671,-0.01290518805996945,-0.0850750462130557,1.0139513038645194
B2_p_hist_only,industryCode,1770,428,0.1261682242990654,-0.04051089121121617,-0.10246352406803638,0.9891295565005878
B2_p_hist_only,industryCode,2350,1588,0.11964735516372796,-0.02729571113560624,-0.08583177814472383,0.8119746979978192
B2_p_hist_only,industryCode,2730,149,0.26174496644295303,-0.009777118050933658,-0.10099287593554075,0.937838844593043
B2_p_hist_only,industryCode,2750,22,0.045454545454545456,-0.036295828305679456,-0.21262545335930774,0.6920919671279445
B2_p_hist_only,industryCode,2770,1006,0.24552683896620278,0.024459390488929707,-0.07048555521827218,1.4296222565956052
B2_p_hist_only,industryCode,2790,311,0.2861736334405145,0.047899265160303364,-0.05467048129885932,1.9736577207877715
B2_p_hist_only,industryCode,3350,118,0.06779661016949153,-0.023396667383894093,-0.06369850979089597,0.6678816869318678
B2_p_hist_only,industryCode,3530,25,0.16,0.021236725304109836,-0.020212019193907037,2.1244932652580886
B2_p_hist_only,industryCode,3570,876,0.17922374429223745,-0.001984023597614329,-0.06439442629112473,1.1448450457211012
B2_p_hist_only,industryCode,3720,86,0.3372093023255814,0.05405228368832548,-0.046164383016138635,1.904585625634523
B2_p_hist_only,industryCode,3760,244,0.21311475409836064,0.015840304396017746,-0.052514105296207265,1.2907374072282856
B2_p_hist_only,industryCode,4530,103,0.1262135922330097,-0.05346561430174567,-0.10070386662151651,0.9709267333226951
B2_p_hist_only,industryCode,4570,290,0.11724137931034483,0.007392458373243071,-0.04606262256390404,1.3499044099525594
B2_p_hist_only,industryCode,5330,4,0.0,-0.003033115101891649,-0.026014802306172525,0.8512334490770852
B2_p_hist_only,industryCode,5370,379,0.21635883905013192,0.020679130268481616,-0.07223951203615328,1.4768144410507724
B2_p_hist_only,industryCode,5550,25,0.12,0.015096051117276051,-0.07137287076920569,1.7928000775808268
B2_p_hist_only,industryCode,5750,134,0.2537313432835821,-0.01557946041387238,-0.08940702470535122,0.8980686634094306
B2_p_hist_only,industryCode,6530,104,0.21153846153846154,-0.0621902215714828,-0.12739379570730322,0.7622792106178263
B2_p_hist_only,industryCode,6570,1,0.0,-0.1083333333333333,-0.1083333333333333,
B2_p_hist_only,industryCode,7530,63,0.19047619047619047,0.01620824373287201,-0.03199419177526074,1.667226039315391
B2_p_hist_only,industryCode,7570,74,0.013513513513513514,-0.03614213149188688,-0.06890588322920546,0.5310317642819857
B2_p_hist_only,industryCode,8350,739,0.17861975642760486,0.019425115447737545,-0.05317709837854162,1.6748301802401533
