date,open,high,low,close,volume
2023-10-25,5.5,5.5,5.5,5.5,0
2023-10-26,5.2,5.4,5.0,5.4,6840
2023-10-27,5.1,5.4,5.1,5.4,600
2023-10-30,5.4,5.4,5.4,5.4,100
2023-10-31,5.4,5.4,5.2,5.3,7000
2023-11-01,5.1,5.6,5.1,5.6,400
2023-11-02,5.2,5.6,5.2,5.6,1506
2023-11-03,5.2,5.2,5.2,5.2,200
2023-11-06,5.4,5.4,5.2,5.2,200
2023-11-07,5.3,5.3,5.3,5.3,100
2023-11-08,5.2,5.2,5.2,5.2,2200
2023-11-09,5.3,5.3,5.3,5.3,2000
2023-11-10,5.3,5.4,5.3,5.3,1900
2023-11-13,5.3,5.4,5.3,5.4,1101
2023-11-14,5.5,5.5,5.3,5.4,1600
2023-11-15,5.4,5.5,5.3,5.3,6601
2023-11-16,5.3,5.5,5.2,5.5,11000
2023-11-17,5.3,5.5,5.3,5.5,5400
2023-11-20,5.5,5.5,5.1,5.2,2100
2023-11-21,4.8,5.4,4.8,5.4,1204
2023-11-22,5.4,5.4,5.3,5.3,200
2023-11-23,5.0,5.5,5.0,5.4,1300
2023-11-24,5.3,5.3,5.3,5.3,100
2023-11-27,5.3,5.3,5.1,5.3,700
2023-11-28,5.1,5.3,4.9,5.3,700
2023-11-29,5.3,5.3,5.3,5.3,4800
2023-11-30,5.1,5.4,5.1,5.4,200
2023-12-01,5.4,5.5,5.2,5.5,27000
2023-12-04,5.3,5.5,5.2,5.5,1214
2023-12-05,5.4,5.4,5.4,5.4,18600
2023-12-06,5.3,5.5,5.3,5.5,400
2023-12-07,5.2,5.5,5.2,5.5,1500
2023-12-08,5.2,5.5,5.2,5.4,2204
2023-12-11,5.3,5.5,5.3,5.5,1200
2023-12-12,5.3,5.4,5.3,5.4,26100
2023-12-13,5.2,5.9,5.2,5.9,6300
2023-12-14,5.4,5.4,5.4,5.4,100
2023-12-15,5.2,5.2,5.2,5.2,100
2023-12-18,5.4,5.4,5.4,5.4,100
2023-12-19,5.1,5.3,5.1,5.3,4300
2023-12-20,5.3,5.3,5.3,5.3,0
2023-12-21,5.0,5.2,4.8,5.1,44100
2023-12-22,4.8,5.6,4.8,5.6,15001
2023-12-25,5.6,5.6,5.6,5.6,0
2023-12-26,5.1,5.3,5.1,5.1,8602
2023-12-27,4.7,5.3,4.7,5.0,2400
2023-12-28,5.0,5.2,5.0,5.2,300
2023-12-29,5.1,5.2,4.8,4.8,32400
2024-01-02,4.8,5.2,4.6,5.2,40624
2024-01-03,5.5,5.5,4.8,5.3,8114
2024-01-04,5.2,5.2,4.9,5.0,2200
2024-01-05,5.0,5.0,5.0,5.0,603
2024-01-08,4.7,5.0,4.7,5.0,1900
2024-01-09,5.0,5.0,4.9,4.9,6300
2024-01-10,4.5,5.0,4.5,4.9,6700
2024-01-11,5.0,5.0,4.9,4.9,203
2024-01-12,4.8,4.9,4.8,4.9,400
2024-01-15,4.8,4.8,4.8,4.8,2501
2024-01-16,4.8,4.8,4.8,4.8,3000
2024-01-17,5.1,5.1,4.8,4.8,7100
2024-01-18,5.0,5.0,5.0,5.0,100
2024-01-19,5.0,5.0,4.7,5.0,7000
2024-01-22,4.8,4.8,4.8,4.8,100
2024-01-23,4.5,4.8,4.5,4.7,4200
2024-01-24,4.7,4.8,4.7,4.8,1100
2024-01-25,4.8,4.8,4.8,4.8,0
2024-01-26,4.9,5.0,4.8,4.8,20100
2024-01-29,4.5,5.0,4.5,5.0,2900
2024-01-30,5.0,5.0,4.7,4.7,300
2024-01-31,4.8,5.0,4.8,5.0,7100
2024-02-01,5.0,5.0,5.0,5.0,100
2024-02-02,4.7,4.8,4.7,4.8,4900
2024-02-05,4.8,4.9,4.7,4.9,4900
2024-02-06,4.9,4.9,4.9,4.9,200
2024-02-07,4.9,4.9,4.7,4.7,5900
2024-02-15,4.7,5.0,4.7,4.8,5300
2024-02-16,4.8,4.9,4.5,4.6,11400
2024-02-19,4.3,5.0,4.2,5.0,1007600
2024-02-20,4.9,5.2,4.9,5.1,3200
2024-02-21,4.9,5.0,4.8,4.9,15403
2024-02-22,4.9,4.9,4.7,4.7,700
2024-02-23,4.9,5.0,4.8,4.9,4900
2024-02-26,4.7,4.9,4.7,4.9,1600
2024-02-27,4.6,5.0,4.6,4.9,3700
2024-02-28,4.9,5.0,4.8,5.0,8100
2024-02-29,4.9,5.0,4.9,5.0,5900
2024-03-01,5.0,5.0,5.0,5.0,0
2024-03-04,5.0,5.0,5.0,5.0,1400
2024-03-05,4.9,5.0,4.9,5.0,13600
2024-03-06,5.0,5.0,4.8,4.9,8800
2024-03-07,4.9,5.0,4.9,5.0,9500
2024-03-08,4.9,5.0,4.8,5.0,8003
2024-03-11,4.8,4.8,4.8,4.8,4900
2024-03-12,5.0,5.0,4.9,4.9,1100
2024-03-13,5.0,5.0,4.9,5.0,16600
2024-03-14,5.0,5.0,4.9,5.0,1206
2024-03-15,4.9,5.0,4.8,5.0,17100
2024-03-18,4.9,5.0,4.8,5.0,12700
2024-03-19,4.7,5.0,4.7,5.0,5000
2024-03-20,4.7,4.9,4.7,4.9,5100
2024-03-21,4.9,5.0,4.9,4.9,12600
2024-03-22,4.9,4.9,4.9,4.9,1004
2024-03-25,4.9,5.0,4.9,5.0,1200
2024-03-26,5.0,5.0,5.0,5.0,0
2024-03-27,4.9,4.9,4.9,4.9,1700
2024-03-28,5.0,5.0,4.9,4.9,702
2024-03-29,4.9,5.0,4.8,5.0,2200
2024-04-01,4.9,5.0,4.8,5.0,7504
2024-04-02,4.8,5.0,4.8,5.0,1120
2024-04-03,4.8,4.8,4.8,4.8,4900
2024-04-04,4.9,5.0,4.8,5.0,10100
2024-04-05,4.9,4.9,4.8,4.9,1504
2024-04-08,4.8,4.9,4.7,4.7,10406
2024-04-09,4.7,4.8,4.7,4.7,26800
2024-04-10,4.8,4.9,4.6,4.9,4900
2024-04-11,4.9,4.9,4.9,4.9,100
2024-04-12,4.8,4.9,4.6,4.9,3700
2024-04-15,4.6,4.9,4.6,4.9,200
2024-04-16,4.8,4.8,4.8,4.8,1600
2024-04-17,4.8,4.9,4.8,4.9,11300
2024-04-19,4.9,4.9,4.9,4.9,0
2024-04-22,4.8,4.8,4.8,4.8,100
2024-04-23,4.9,4.9,4.9,4.9,100
