symbol,report_date,revenue,net_profit,equity,gross_profit,gross_margin,total_debt,shares_outstanding
DXG,2024-06-30,1125936190760.0,32921140270.0,15562509661135.0,538683863171.0,0.47843196407728195,13392673852606.0,722450921.0
DXG,2024-09-30,1013079922357.0,30713338306.0,15634789403081.0,505054731646.0,0.49853394633560155,13216166640136.0,722450921.0
DXG,2024-12-31,1529494604458.0,157646407259.0,15203078001044.0,768608896142.0,0.5025247515759419,13933835250088.0,722450921.0
DXG,2025-03-31,924928832683.0,48356042143.0,17082405821096.0,510263522841.00006,0.5516786857653103,16577725138436.0,872597469.0
DXG,2025-06-30,734006844599.0,169371632488.0,18901115832923.0,467319569800.99994,0.6366692262335841,13378513438265.0,1020631675.0
DXG,2025-09-30,1068288616852.0,92835032036.0,18952242906255.0,598671315255.0,0.5604022225933158,16257485341201.0,1020631675.0
DXG,2025-12-31,1437097760760.0,6151824993.0,20862121489681.0,839935588134.9999,0.5844665624493113,17240308342923.0,1114131675.0
DXP,2014-03-31,34923256486.0,7894630617.0,207829353931.0,10749615607.0,0.30780679377105896,52959946835.0,7874972.0
DXP,2014-06-30,50767577939.0,13398907855.0,221228261786.0,17135544218.000002,0.337529283720986,35071600393.0,7874972.0
DXP,2014-09-30,36309796394.0,7054883640.0,228281064193.0,10335567924.0,0.28464956982540107,25764892994.0,7874972.0
DXP,2014-12-31,37536565818.0,11586510353.0,239867574546.0,13792401808.0,0.36743909591713625,21027447788.0,7874972.0
DXP,2015-03-31,46461277831.0,12587345627.0,252454920173.0,17733060120.0,0.38167396481222277,23820645445.0,7874972.0
DXP,2015-06-30,47930457247.0,11555719977.0,228160752150.0,15150534344.0,0.3160940916112016,32072945927.0,7874972.0
DXP,2015-09-30,64973385497.0,22021634251.0,250182386401.0,29467984739.0,0.45353931480699305,41693969976.0,7874972.0
DXP,2015-12-31,52881343826.0,24425825009.0,274591868363.0,29417449886.999996,0.5562916476516698,37655798620.0,7874972.0
DXP,2016-03-31,40377638021.0,13181307998.0,284564013691.0,17812881212.0,0.4411570880578924,28987720451.0,7874972.0
DXP,2016-06-30,28140502254.0,12223490837.0,296787504528.0,6822556743.0,0.2424461611032623,27896111232.0,7874972.0
DXP,2016-09-30,21826547427.0,6622118482.0,303409623010.0,9627724833.0,0.44110159269121313,22816618220.0,23624656.0
DXP,2016-12-31,16084543329.0,7432175316.0,310841798326.0,6490254192.0,0.40350876361520605,20333551069.0,23624656.0
DXP,2017-03-31,14861996090.0,3309956347.0,314151754673.0,4171830259.0,0.28070457250402897,13713246616.0,23624656.0
DXP,2017-06-30,22254375305.0,8446338095.0,321098092768.0,6543629957.999999,0.2940379079762266,17982745003.0,23624656.0
DXP,2017-09-30,22009881418.0,5992647432.0,327090740200.0,6125037368.000001,0.27828579589669467,18237896374.0,25987027.0
DXP,2017-12-31,21306971995.0,6371082479.0,333461822679.0,4969348418.0,0.2332264020981551,14945098351.0,25987027.0
DXP,2018-03-31,21665378898.0,4847230215.0,338309052894.0,4868075151.0,0.2246937463645922,16909584149.0,25987027.0
DXP,2018-06-30,17325606423.0,6109226964.0,344218279858.0,3250789614.0,0.1876291966141242,16008537511.0,25987027.0
DXP,2018-09-30,24385422504.0,7187006847.0,351405286705.0,6545404621.0,0.26841464895374856,21727654628.0,25987027.0
DXP,2018-12-31,28944743902.0,15764610069.0,367169896774.0,10391396883.0,0.359008078225974,21926684060.0,25987027.0
DXP,2019-03-31,28287757608.0,5207987648.0,372377884422.0,4464348139.0,0.15781908912205353,24249253441.0,25987027.0
DXP,2019-06-30,30156508749.0,8609001161.0,380286885583.0,7216216378.0,0.23929216866787645,23455994230.0,25987027.0
DXP,2019-09-30,25591282648.0,11273276376.0,391560161959.0,5581246462.0,0.2180917048499788,27267544624.0,25987027.0
DXP,2019-12-31,34515066435.0,16176044377.0,407736206336.0,14943400771.0,0.4329529771916257,24956536920.0,25987027.0
DXP,2020-03-31,30561415365.0,7001734363.0,414737940699.0,7131867698.0,0.23336182610729686,26362461053.0,25987027.0
DXP,2020-06-30,34005324226.0,12025420728.0,426763361426.0,12681164760.0,0.3729170372180765,34781898905.0,25987027.0
DXP,2020-09-30,25894875920.0,17342741119.0,444106102545.0,8214405997.0,0.3172212920570735,39021783111.0,25987027.0
DXP,2020-12-31,16911116237.0,20314573944.0,464268968816.0,13121446277.0,0.7759065748889749,19076614926.0,25987027.0
DXP,2021-03-31,20986279302.0,7612377408.0,472138168769.0,6336192684.999999,0.30192072610013143,17723061006.0,25987027.0
DXP,2021-06-30,19297575700.0,11635302172.0,482273470941.0,11658985247.0,0.6041683902812724,18850424448.0,25987027.0
DXP,2021-09-30,25262993828.0,21701267230.0,503974738170.0,7231546902.0,0.28625059053709556,29775028568.0,25987027.0
DXP,2021-12-31,21519920534.0,13227033705.0,517201771875.0,10544677454.0,0.48999611487134126,16604251221.0,25987027.0
DXP,2022-03-31,21223361058.0,9038000801.0,539085883788.0,7723300841.0,0.3639056424613176,16618826380.0,27282027.0
DXP,2022-06-30,24611552174.0,12585060016.0,550170943804.0,11224024826.0,0.4560470118523131,20294317052.0,27282027.0
DXP,2022-09-30,25884065010.0,8101933503.0,558272877307.0,10222613559.0,0.39493849034340683,28153303063.0,27282027.0
DXP,2022-12-31,36107423125.0,12627092046.0,570899969353.0,19526632417.0,0.5407927436250687,22576008960.0,27282027.0
DXP,2023-03-31,29137928345.0,8813924539.0,572006732854.0,12640115505.0,0.43380282068574083,20329226569.0,29464334.0
DXP,2023-06-30,25518185785.0,11008611641.0,763315344495.0,13835366223.0,0.5421767181870998,21963067274.0,47664334.0
DXP,2023-09-30,30552597527.0,10536297235.0,814554474730.0,11261116661.0,0.3685813178747995,63818032250.0,54464334.0
DXP,2023-12-31,325466830137.0,24216909946.0,838711384677.0,25488542951.0,0.07831379603344221,143922104088.0,59910133.0
DXP,2024-03-31,21049851253.0,6507553469.0,846649596386.0,8595178525.0,0.40832490556316997,59201181905.0,59910133.0
DXP,2024-06-30,184092483288.0,14606552721.0,829396851857.0,20464791190.0,0.11116581635755461,165514416103.0,59910133.0
DXP,2024-09-30,293086865607.0,15710710988.0,845116562845.0,27769968642.0,0.09474995948551558,33883241322.0,59910133.0
DXP,2024-12-31,183511713252.0,17317536499.0,862432296343.0,24744020815.0,0.13483619315907797,145144658256.0,59910133.0
DXP,2025-03-31,86575465154.0,17468857725.0,879532882599.0,24416605449.0,0.28202684681587176,82112552805.0,59910133.0
DXP,2025-06-30,161266326383.0,28996610797.0,875824426896.0,42042864172.0,0.2607045445566247,160648800593.0,59910133.0
DXP,2025-09-30,174339036466.0,29016845028.0,908421410504.0,42400911432.0,0.24320950884840484,632929748403.0,59910133.0
DXP,2025-12-31,280057672909.0,42913348734.0,951975153286.0,69281222829.0,0.247381984251193,551247110377.0,59910133.0
DXS,2018-12-31,,,2235162250334.0,,,3747680963482.0,110000000.0
DXS,2019-12-31,,,5078529331287.0,,,3914609770021.0,300000000.0
DXS,2020-03-31,449692169599.0,127516115370.0,,344408230275.0,0.7658755334390548,,
DXS,2020-12-31,,,5839337258718.0,,,5255704026793.0,322471022.0
DXS,2021-03-31,1040619362556.0,201908737583.0,6066383294334.0,686247971381.0,0.6594610825762626,5798148496195.0,322471022.0
DXS,2021-06-30,1087142918545.0,196581258651.0,7530403042246.0,710372766707.0,0.6534308917338504,6930890660618.0,358201208.0
DXS,2021-09-30,894296715081.0,169070985136.0,7741708812410.0,536349704117.0,0.5997446877219276,6928320360527.0,358201208.0
DXS,2021-12-31,1306747158731.0,-28765449861.0,7763525043505.0,728373203952.0,0.5573941363372339,7384286184294.0,358201208.0
DXS,2022-03-31,863477676469.0,123755593761.0,8003220003882.0,616974050849.0,0.7145222947418609,8155221771627.0,358201208.0
DXS,2022-06-30,1295717563896.0,174741620002.0,8368782301402.0,694538799137.0,0.5360263829785877,8732885540227.0,411930113.0
DXS,2022-09-30,1052999815804.0,120268256164.0,8525924214991.0,657665706533.0,0.6245639331198274,9046462996951.0,411930113.0
DXS,2022-12-31,884094712904.0,-99891669923.0,8290268358963.0,360196174980.0,0.4074180851018302,8221974705235.0,453122377.0
DXS,2023-03-31,328904647562.0,-38787352031.0,8279659655174.0,132103205810.0,0.40164590798340105,8116403358425.0,453122377.0
DXS,2023-06-30,662369130810.0,-18954563456.0,8247898509395.0,150887467003.0,0.2277996663559521,7735305064954.0,453122377.0
DXS,2023-09-30,509637628525.0,3425418037.0,8272906751044.0,224031851961.0,0.43959048433961984,7847777095315.0,453122377.0
DXS,2023-12-31,477486755466.0,-113893698237.0,8102854162394.0,184273427319.0,0.385923641251912,7354109789011.0,574103124.0
DXS,2024-03-31,534187293135.0,31210939526.0,8156515136273.0,228444777072.0,0.4276492159357062,7224556704918.0,579103124.0
DXS,2024-06-30,702464284278.0,38039815600.0,8224102341372.0,291303340351.0,0.41468775974910177,7109715286324.0,579103124.0
DXS,2024-09-30,581705944140.0,34947962403.0,8276133112439.0,267712428724.0,0.4602195171304099,7227697310034.0,579103124.0
DXS,2024-12-31,557251079835.0,36417658076.0,8320877667908.0,369631138779.0,0.6633116599584633,6842765951903.0,579103124.0
DXS,2025-03-31,512463892908.0,40057066407.0,8360251027348.0,229587631997.0,0.44800743071710747,7059433736955.0,579103124.0
DXS,2025-06-30,965086927800.0,216133172332.0,8671433931502.0,576442539547.0,0.5972959771209948,7029701103970.0,579103124.0
DXS,2025-09-30,864110795720.0,77627463241.0,8659360601238.0,451330361177.0,0.5223061248771225,8299094395005.0,579103124.0
DXS,2025-12-31,1597073777427.0,2644832603.0,8807395921725.0,584069574709.0,0.3657123314928994,8110914847861.0,579103124.0
E1VFVN30,2015-12-31,,,358784823112.0,,,598041493.0,
E1VFVN30,2016-03-31,,,332689494923.0,,,426764967.0,
E1VFVN30,2017-06-30,,,622534351554.0,,,564430692.0,
EIB,2014-03-31,,345919000000.0,,,,,
EIB,2014-06-30,,169066000000.0,,,,,
EIB,2014-09-30,,218974000000.0,,,,,
EIB,2014-12-31,,-677875000000.0,,,,,
EIB,2015-03-31,,415124000000.0,,,,,
EIB,2015-06-30,,26934000000.0,,,,,
EIB,2015-09-30,,83433000000.0,,,,,
EIB,2015-12-31,,-463022000000.0,,,,,
EIB,2016-03-31,,23968000000.0,,,,,
EIB,2016-06-30,,36729000000.0,,,,,
EIB,2016-09-30,,98337000000.0,,,,,
EIB,2016-12-31,,149898000000.0,,,,,
EIB,2017-03-31,,136439000000.0,,,,,
EIB,2017-06-30,,190103000000.0,,,,,
EIB,2017-09-30,,48529000000.0,,,,,
EIB,2017-12-31,,447759000000.0,,,,,
EIB,2018-03-31,,444481000000.0,,,,,
EIB,2018-06-30,,292880000000.0,,,,,
EIB,2018-09-30,,169923000000.0,,,,,
EIB,2018-12-31,,-246694000000.0,,,,,
EIB,2019-03-31,,280528000000.0,,,,,
EIB,2019-06-30,,330044000000.0,,,,,
EIB,2019-09-30,,271862000000.0,,,,,
EIB,2019-12-31,,-16302000000.0,,,,,
EIB,2020-03-31,,366069000000.0,,,,,
EIB,2020-06-30,,74928000000.0,,,,,
EIB,2020-09-30,,430123000000.0,,,,,
EIB,2020-12-31,,199061000000.0,,,,,
EIB,2021-03-31,,172128000000.0,,,,,
EIB,2021-06-30,,272695000000.0,,,,,
EIB,2021-09-30,,329441000000.0,,,,,
EIB,2021-12-31,,191173000000.0,,,,,
EIB,2022-03-31,,647228000000.0,,,,,
EIB,2022-06-30,,871387000000.0,,,,,
EIB,2022-09-30,,1023545000000.0,,,,,
EIB,2022-12-31,,403592000000.0,,,,,
EIB,2023-03-31,,696121000000.0,,,,,
EIB,2023-06-30,,422618000000.0,,,,,
EIB,2023-09-30,,241811000000.0,,,,,
EIB,2023-12-31,,804549000000.0,,,,,
EIB,2024-03-31,,527251000000.0,,,,,
EIB,2024-06-30,,642838000000.0,,,,,
EIB,2024-09-30,,721211000000.0,,,,,
EIB,2024-12-31,,1435504000000.0,,,,,
EIB,2025-03-31,,658489000000.0,,,,,
EIB,2025-06-30,,506244000000.0,,,,,
EIB,2025-09-30,,444688000000.0,,,,,
EIB,2025-12-31,,-472482000000.0,,,,,
ELC,2014-03-31,49310071140.0,5091091167.0,625345575053.0,19045719422.0,0.3862440061772744,324914542844.0,37939909.0
ELC,2014-06-30,62575447921.0,1172065694.0,630928466575.0,21552458010.0,0.34442355150552756,262049319623.0,37939909.0
ELC,2014-09-30,33739622202.0,1119240507.0,631886123198.0,1187598131.0,0.03519891609603151,331478550448.0,37939909.0
ELC,2014-12-31,184996463033.0,56057342757.0,698885814070.0,83750746780.0,0.4527153946995213,387632867568.0,37939909.0
ELC,2015-03-31,105681253976.0,7579691210.0,699052271070.0,29752535158.0,0.2815308679508737,417689676460.0,37939909.0
ELC,2015-06-30,153065972852.0,972414361.0,652308143378.0,35871503309.0,0.2343532180315757,404850112027.0,37939909.0
ELC,2015-09-30,151173631624.0,9669861449.0,670258747808.0,43405127033.0,0.28712101817436986,370892264007.0,40971998.0
ELC,2015-12-31,313347738415.0,57879375795.0,729453501644.0,117992215126.0,0.37655358778983833,403194853119.0,41571998.0
ELC,2016-03-31,78174339804.0,4376658143.0,701962620278.0,19134763717.0,0.24477039096172729,466520805327.0,41571998.0
ELC,2016-06-30,281537036115.0,26030619086.0,728566088312.0,79220754730.0,0.281386619050861,706598109762.0,42371998.0
ELC,2016-09-30,565299174788.0,35248683417.0,763676338857.0,94661534270.0,0.16745386954704156,648072563910.0,46597375.0
ELC,2016-12-31,376568636441.0,28644029678.0,785648182954.0,87852450121.0,0.23329731055487024,375998214149.0,46597375.0
ELC,2017-03-31,102309093640.0,8095995886.0,803144355450.0,33384561749.000004,0.32631079566076393,304892222523.0,47597375.0
ELC,2017-06-30,200717741622.0,17358594526.0,783609969672.0,49761950266.0,0.2479200386765699,395986114243.0,47597375.0
ELC,2017-09-30,139382096357.0,9083161577.0,783264125013.0,33510595738.0,0.24042252637791556,309321698724.0,47597375.0
ELC,2017-12-31,118985752410.0,10631551171.0,793937345345.0,24566433685.0,0.2064653388108957,262852348281.0,50928243.0
ELC,2018-03-31,52677725333.0,406176053.0,792095158135.0,10863777087.0,0.20623094521118926,186491562958.0,50928243.0
ELC,2018-06-30,98891533156.0,4382507401.0,785285670765.0,24436080330.0,0.2470998229085237,208495533099.0,50928243.0
ELC,2018-09-30,92619325824.0,500238335.0,786756225300.0,21558156847.0,0.23276089147923532,216149557556.0,50928243.0
ELC,2018-12-31,168744086621.0,2646252138.0,791303378861.0,36931975200.0,0.21886381881309647,263947914574.0,50928243.0
ELC,2019-03-31,103047364932.0,2141339632.0,794986621093.0,22264349340.0,0.21605937575106396,201978497105.0,50928243.0
ELC,2019-06-30,83902156661.0,339774301.0,795948317106.0,22480883973.0,0.26794167000774755,227032447963.0,50928243.0
ELC,2019-09-30,77429538676.0,3054829849.0,799627842315.0,24359610366.0,0.3146035838845891,198801675073.0,50928243.0
ELC,2019-12-31,610380579359.0,24828418389.0,823964762635.0,50837734070.00001,0.08328858385925055,590095209301.0,50928243.0
ELC,2020-03-31,187890203986.0,4216714663.0,827983735062.0,23138991711.0,0.12315166634618228,430010630100.0,50928243.0
ELC,2020-06-30,159814678505.0,10158154048.0,836386457561.0,45246260462.0,0.2831170508570301,378377031525.0,50928243.0
ELC,2020-09-30,92600736951.0,4710926810.0,840830848137.0,26552966123.0,0.28674681214524883,267846498119.0,50928243.0
ELC,2020-12-31,361927820720.0,12874759387.0,853451060355.0,40437941916.0,0.11172929960331567,644984748738.0,50928243.0
ELC,2021-03-31,124588457466.0,6512637379.0,860135965734.0,28170951490.0,0.22611204972730167,550449251751.0,50928243.0
ELC,2021-06-30,171506010663.0,12337095375.0,870937557109.0,36378485309.0,0.21211201384936734,492109824215.0,50928243.0
ELC,2021-09-30,210445908706.0,2347849432.0,853863580147.0,19186488991.0,0.09117064384370697,407421312948.0,50928243.0
ELC,2021-12-31,152591788977.0,18367696200.0,870331139744.0,45430762735.0,0.29772744024809705,276867796822.0,50928243.0
ELC,2022-03-31,205517635504.0,10973745201.0,887023169020.0,23590624377.0,0.11478637499476707,265915380097.0,50928243.0
ELC,2022-06-30,170136068265.0,7830542307.0,895336056480.0,40085437006.0,0.23560810717433445,200927649042.0,50928243.0
ELC,2022-09-30,249865412686.0,11117606981.0,908136209198.0,47401219776.0,0.1897070077304697,292897165959.0,50928243.0
ELC,2022-12-31,237764321145.0,1426503913.0,911231366428.0,29721555640.999996,0.12500427102716719,233430354229.0,58778843.0
ELC,2023-03-31,85908444913.0,3591645083.0,914746136813.0,29510234638.0,0.343507959757451,221980473576.0,58778843.0
ELC,2023-06-30,35316384833.0,4238166506.0,918049713282.0,14726154581.0,0.4169779735563343,368672570787.0,58778843.0
ELC,2023-09-30,336146600915.0,29864524690.0,952558941404.0,77416010101.0,0.2303043073774108,420569982548.0,58778843.0
ELC,2023-12-31,522718211991.0,39442403878.0,1152712488783.0,72080132298.0,0.1378948172160511,670438826733.0,82290077.0
ELC,2024-03-31,107366643687.0,7233556497.0,1159499773362.0,21377541253.0,0.19910784689629263,395170047518.0,82290077.0
ELC,2024-06-30,143220780925.0,4185825253.0,1169636012413.0,38980552426.0,0.27217106466143925,392657747161.0,83290077.0
ELC,2024-09-30,177037289650.0,9115863591.0,1180453009127.0,50111099341.0,0.2830539229338004,404214436333.0,83290077.0
ELC,2024-12-31,372520507119.0,75895226006.0,1250539013407.0,135572406773.0,0.3639327343922358,741300627281.0,83290077.0
ELC,2025-03-31,61372439153.0,4775083433.0,1251975470212.0,25439777036.0,0.4145146809723377,759337383353.0,87453925.0
ELC,2025-06-30,268635538139.0,14692059584.0,1386473550759.0,40705063168.0,0.15152523545465527,762927741115.0,99947436.0
ELC,2025-09-30,427600200690.0,39005431111.0,1472614744632.0,77897085515.0,0.1821727056940124,968355601157.0,104847436.0
ELC,2025-12-31,760127444147.0,69104196450.0,1545890140862.0,126126446807.0,0.16592802664629036,948892455905.0,110088903.0
EVF,2017-03-31,,117705000000.0,,,,,
EVF,2017-06-30,,-7756000000.0,,,,,
EVF,2017-09-30,,-9690000000.0,,,,,
EVF,2018-03-31,,102494000000.0,,,,,
EVF,2018-06-30,,-19718000000.0,,,,,
EVF,2018-09-30,,71174000000.0,,,,,
EVF,2018-12-31,,52833000000.0,,,,,
EVF,2019-03-31,,59353000000.0,,,,,
EVF,2019-06-30,,7852000000.0,,,,,
EVF,2019-09-30,,97931000000.0,,,,,
EVF,2019-12-31,,63512000000.0,,,,,
EVF,2020-03-31,,90223000000.0,,,,,
EVF,2020-06-30,,-21956000000.0,,,,,
EVF,2020-09-30,,84570000000.0,,,,,
EVF,2020-12-31,,74969000000.0,,,,,
EVF,2021-03-31,,117844000000.0,,,,,
EVF,2021-06-30,,30346000000.0,,,,,
EVF,2021-09-30,,89383000000.0,,,,,
EVF,2021-12-31,,330068000000.0,,,,,
EVF,2022-03-31,,144751000000.0,,,,,
EVF,2022-06-30,,19283000000.0,,,,,
EVF,2022-09-30,,78656000000.0,,,,,
EVF,2022-12-31,,123096000000.0,,,,,
EVF,2023-03-31,,85350000000.0,,,,,
EVF,2023-06-30,,74736000000.0,,,,,
EVF,2023-09-30,,115130000000.0,,,,,
EVF,2023-12-31,,53162000000.0,,,,,
EVF,2024-03-31,,131126000000.0,,,,,
EVF,2024-06-30,,117887000000.0,,,,,
EVF,2024-09-30,,180800000000.0,,,,,
EVF,2024-12-31,,131008000000.0,,,,,
EVF,2025-03-31,,240480000000.0,,,,,
EVF,2025-06-30,,241944000000.0,,,,,
EVF,2025-09-30,,253789000000.0,,,,,
EVF,2025-12-31,,158126000000.0,,,,,
EVG,2014-12-31,,,158096276520.0,,,72723064253.0,15672000.0
EVG,2015-12-31,,,190627282224.0,,,32556976874.0,18000000.0
EVG,2016-03-31,72472546854.0,1801894346.0,,2611169880.0,0.036029779459253,,
EVG,2016-12-31,,,323290296090.0,,,65253297272.0,30000000.0
EVG,2017-03-31,166242053248.0,10558362560.0,333005696461.0,13368661052.0,0.08041684273507271,76902091176.0,30000000.0
EVG,2017-06-30,131126966265.0,8456778716.0,341462475177.0,12725021053.0,0.0970435099313094,47272467267.0,30000000.0
EVG,2017-09-30,103745562199.0,3278283835.0,346795347157.0,6641365270.0,0.0640158974439874,48544217163.0,30000000.0
EVG,2017-12-31,93533238799.0,4141025586.0,351495487028.0,8917590343.0,0.0953414043767224,40494416517.0,30000000.0
EVG,2018-03-31,149531677971.0,4658670005.0,355501766317.0,8939951827.0,0.05978634058218623,117238177596.0,30000000.0
EVG,2018-06-30,156666441647.0,9092057095.0,350185949863.0,14665905724.999998,0.09361229865707386,108908894281.0,30000000.0
EVG,2018-09-30,104265146871.0,8741692748.0,658692911740.0,14188983497.999998,0.1360855849131929,106672392843.0,60000000.0
EVG,2018-12-31,143218500980.0,4122782330.0,668041120102.0,6946877018.0,0.048505444271966715,91988729464.0,60000000.0
EVG,2019-03-31,137203454611.0,4415982246.0,676473297416.0,9262487275.0,0.06750914035846295,125352710621.0,60000000.0
EVG,2019-06-30,117351539581.0,2226414865.0,677431673065.0,6626252828.0,0.056464984197555725,99797095481.0,60000000.0
EVG,2019-09-30,114190426146.0,4483201408.0,719071822863.0,8718342655.0,0.07634915596035191,106350271314.0,60000000.0
EVG,2019-12-31,204848405526.0,6717527386.0,724825413211.0,14626304102.0,0.07140062459575056,124278024460.0,60000000.0
EVG,2020-03-31,123467645138.0,3598964404.0,730215109876.0,9729265113.0,0.07880011886616597,151003791553.0,60194855.5
EVG,2020-06-30,267192121680.0,5717700037.0,733056602247.0,9616638086.0,0.03599147319739192,284622447859.0,60000000.0
EVG,2020-09-30,247172960643.0,4764576363.0,738795347117.0,12271579869.0,0.04964774398088084,294517044401.0,60000000.0
EVG,2020-12-31,130681408348.0,3942085740.0,743190856808.0,10856863588.0,0.08307886887083857,283148874107.0,60000000.0
EVG,2021-03-31,219474929784.0,3554214435.0,1322818814846.0,6808469546.0,0.03102162763054838,335261796225.0,105000000.0
EVG,2021-06-30,296520761372.0,7311774713.0,1553545279744.0,7682684603.000001,0.02590943233604372,416179952930.0,105000000.0
EVG,2021-09-30,173946951262.0,519132043.0,1551648323523.0,5211511996.0,0.029960352614346125,435466856455.0,105000000.0
EVG,2021-12-31,278437557079.0,11170844851.0,1563629591310.0,15863826581.0,0.05697444966628198,464394952206.0,105000000.0
EVG,2022-03-31,271358855346.0,4751146077.0,2577769663232.0,10833782759.0,0.039924190958081064,594920114428.0,215249836.0
EVG,2022-06-30,392016620732.0,10065356735.0,2586434103263.0,8718470652.0,0.022240053586810377,569591568763.0,215249836.0
EVG,2022-09-30,335744523084.0,6805127500.0,2595174398474.0,12563747620.0,0.03742055865750243,323133010891.0,215249836.0
EVG,2022-12-31,278190832715.0,3192231597.0,2598345857435.0,6169162753.0,0.022176010232947407,227781184408.0,215249836.0
EVG,2023-03-31,285214582674.0,4291085734.0,2602308684380.0,8597286011.0,0.030143220344475478,82937075601.0,215249836.0
EVG,2023-06-30,315872890657.0,19539090595.0,2621337822003.0,23185240225.0,0.07340053835191696,120946256921.0,215249836.0
EVG,2023-09-30,267846280530.0,6255856852.0,2627681595585.0,9690683175.0,0.03618001771697031,796747658322.0,215249836.0
EVG,2023-12-31,220835715877.0,2996470412.0,2629346761458.0,6619498740.0,0.029974765239907553,968245023987.0,215249836.0
EVG,2024-03-31,143414908601.0,6310749106.0,2639460299043.0,9414110190.0,0.06564247944536471,1204780637579.0,215249836.0
EVG,2024-06-30,486278494674.0,20725937986.0,2659714466421.0,27592308127.0,0.05674178157004007,1563745467293.0,215249836.0
EVG,2024-09-30,332453929763.0,8211327351.0,2848506364293.0,13013445690.0,0.039143606151014775,1626151346051.0,215249836.0
EVG,2024-12-31,230097112259.0,5496447583.0,2854298258201.0,8621538571.0,0.03746912982243556,2046428956391.0,215249836.0
EVG,2025-03-31,191760881028.0,10862534485.0,2824156739161.0,7450221018.0,0.038851620716699536,2288672520644.0,215249836.0
EVG,2025-06-30,195408771816.0,9854229183.0,2833460981321.0,11816798756.0,0.060472202174869025,2722380072789.0,215249836.0
EVG,2025-09-30,187383993923.0,15013887962.0,2849325844843.0,17013242542.0,0.09079346739183655,3134138059601.0,215249836.0
EVG,2025-12-31,544560570276.0,41686872604.0,2909564431335.0,110750879823.0,0.2033766046757077,3475061933001.0,215249836.0
FCN,2014-03-31,209618780073.0,25352501951.0,702797046988.0,46867137655.0,0.2235827230684124,887027376887.0,39759118.0
FCN,2014-06-30,230822037789.0,28221661345.0,717591816899.0,51771107730.0,0.22429014242273185,1124922336653.0,45722854.0
FCN,2014-09-30,120797621321.0,5501860746.0,709737646839.0,28386927996.0,0.23499575310813747,1008402159639.0,45722854.0
FCN,2014-12-31,763338458334.0,87534788943.0,792612060858.0,129010759760.0,0.1690085942238104,1449061083675.0,45722854.0
FCN,2015-03-31,250204437667.0,26600678498.0,806041373257.0,54820893208.0,0.21910440006248716,1521247999857.0,45722854.0
FCN,2015-06-30,293104557958.0,25623000681.0,809301982393.0,45123251085.0,0.15394933261824564,1561472324423.0,45722854.0
FCN,2015-09-30,341193147727.0,16069179500.0,783308040920.0,57044573555.0,0.16719143961426583,1682681682839.0,45722854.0
FCN,2015-12-31,776051227158.0,73179797686.0,999439384758.0,132678659503.0,0.17096636776013668,1941661018091.0,45722854.0
FCN,2016-03-31,284390738608.0,21385361386.0,1008079285226.0,45972364058.0,0.1616521138593322,2075148105357.0,45722854.0
FCN,2016-06-30,359836740632.0,23061310909.0,983472188727.0,75452701354.0,0.20968592929526456,2151965131307.0,45722854.0
FCN,2016-09-30,522587446433.0,32253493109.0,997766318807.0,57248559299.0,0.10954828649206699,2153774630180.0,45722854.0
FCN,2016-12-31,940126129987.0,73407115121.0,1156625467932.0,156604811107.0,0.16657851123568443,2381432787236.0,47722854.0001
FCN,2017-03-31,295668574973.0,18628207495.0,1284871965009.0,48779291342.0,0.164979627430661,2107357478163.0,49499422.0
FCN,2017-06-30,408831213644.0,40125658654.0,1273577387923.0,88739638798.0,0.21705690719415632,2059970145331.0,49499422.0
FCN,2017-09-30,598149156821.0,63219662623.0,1449878136525.0,95406133759.0,0.15950224567072474,2138422589943.0,54352916.0
FCN,2017-12-31,1017542994574.0,47703716446.0,1397467095809.0,84502527894.0,0.08304565835999633,2405545195540.0,54352916.0
FCN,2018-03-31,425478361888.0,23893544272.0,1827197225081.0,66252237856.99999,0.15571235529584881,2325662551877.0,87352916.0
FCN,2018-06-30,550444257503.0,42597154176.0,1784692257416.0,109687672882.0,0.1992711730331789,2405319409664.0,89852916.0
FCN,2018-09-30,732970150564.0,56712348385.0,1757762196955.0,82716528385.0,0.11285115542747812,2470581298634.0,89852916.0
FCN,2018-12-31,1149870989323.0,124944950021.0,1908102389087.0,166615554677.0,0.1448993462954456,2808305187159.0,94344562.0
FCN,2019-03-31,490646848859.0,28209064551.0,1975669566658.0,92951489330.0,0.1894468282964801,2803212134629.0,94344562.0
FCN,2019-06-30,602148706403.0,80905205175.0,2278893152804.0,61784401777.0,0.10260655070750839,2788465626909.0,113847742.0
FCN,2019-09-30,712300553368.0,34987574813.0,2224863182979.0,100193869865.0,0.14066235017121523,2690402024295.0,119538893.0
FCN,2019-12-31,1255426533946.0,72470246074.0,2370101899679.0,185781674452.0,0.1479829121247417,3373490406589.0,119538893.0
FCN,2020-03-31,427792903032.0,12440703057.0,2460775614139.0,80794350500.0,0.18886323248321016,3204774110280.0,119538893.0
FCN,2020-06-30,760237514526.0,16410105148.0,2445081991689.0,106476167843.0,0.14005645052834148,3507744089011.0,119538893.0
FCN,2020-09-30,828872704697.0,41778180395.0,2476601826294.0,139444501055.0,0.16823391609448024,3819089273864.0,119538893.0
